 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:0.0, timesteps:397
2 Result (1->win; 0->lose):0, Score:4.0, timesteps:461
3 Result (1->win; 0->lose):0, Score:8.0, timesteps:401
4 Result (1->win; 0->lose):0, Score:4.0, timesteps:430
5 Result (1->win; 0->lose):0, Score:4.0, timesteps:430
6 Result (1->win; 0->lose):0, Score:0.0, timesteps:397
7 Result (1->win; 0->lose):0, Score:6.0, timesteps:456
8 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
9 Result (1->win; 0->lose):0, Score:0.0, timesteps:397
10 Result (1->win; 0->lose):0, Score:4.0, timesteps:430
11 Result (1->win; 0->lose):0, Score:8.0, timesteps:477
12 Result (1->win; 0->lose):0, Score:24.0, timesteps:995
13 Result (1->win; 0->lose):0, Score:6.0, timesteps:557
14 Result (1->win; 0->lose):0, Score:0.0, timesteps:397
15 Result (1->win; 0->lose):0, Score:8.0, timesteps:401
16 Result (1->win; 0->lose):0, Score:0.0, timesteps:397
17 Result (1->win; 0->lose):0, Score:8.0, timesteps:401
18 Result (1->win; 0->lose):0, Score:4.0, timesteps:430
19 Result (1->win; 0->lose):0, Score:6.0, timesteps:251
20 Result (1->win; 0->lose):0, Score:4.0, timesteps:430
21 Result (1->win; 0->lose):0, Score:4.0, timesteps:430
22 Result (1->win; 0->lose):0, Score:10.0, timesteps:641
23 Result (1->win; 0->lose):0, Score:2.0, timesteps:397
24 Result (1->win; 0->lose):0, Score:8.0, timesteps:401
25 Result (1->win; 0->lose):0, Score:18.0, timesteps:472
26 Result (1->win; 0->lose):0, Score:10.0, timesteps:646
27 Result (1->win; 0->lose):0, Score:8.0, timesteps:401
28 Result (1->win; 0->lose):0, Score:4.0, timesteps:461
29 Result (1->win; 0->lose):0, Score:2.0, timesteps:427
30 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
31 Result (1->win; 0->lose):0, Score:10.0, timesteps:995
32 Result (1->win; 0->lose):0, Score:8.0, timesteps:401
33 Result (1->win; 0->lose):0, Score:6.0, timesteps:447
34 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
35 Result (1->win; 0->lose):0, Score:22.0, timesteps:585
36 Result (1->win; 0->lose):0, Score:8.0, timesteps:349
37 Result (1->win; 0->lose):0, Score:0.0, timesteps:397
38 Result (1->win; 0->lose):0, Score:8.0, timesteps:401
39 Result (1->win; 0->lose):0, Score:12.0, timesteps:466
40 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
41 Result (1->win; 0->lose):0, Score:4.0, timesteps:461
42 Result (1->win; 0->lose):0, Score:0.0, timesteps:397
43 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
44 Result (1->win; 0->lose):0, Score:8.0, timesteps:401
45 Result (1->win; 0->lose):0, Score:6.0, timesteps:456
46 Result (1->win; 0->lose):0, Score:16.0, timesteps:822
47 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
48 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
49 Result (1->win; 0->lose):0, Score:6.0, timesteps:456
50 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
51 Result (1->win; 0->lose):0, Score:6.0, timesteps:456
52 Result (1->win; 0->lose):0, Score:8.0, timesteps:261
53 Result (1->win; 0->lose):0, Score:4.0, timesteps:461
54 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
55 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
56 Result (1->win; 0->lose):0, Score:8.0, timesteps:812
57 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
58 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
59 Result (1->win; 0->lose):0, Score:4.0, timesteps:461
60 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
61 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
62 Result (1->win; 0->lose):0, Score:12.0, timesteps:563
63 Result (1->win; 0->lose):0, Score:18.0, timesteps:431
64 Result (1->win; 0->lose):0, Score:4.0, timesteps:461
65 Result (1->win; 0->lose):0, Score:24.0, timesteps:897
66 Result (1->win; 0->lose):0, Score:6.0, timesteps:456
67 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
68 Result (1->win; 0->lose):0, Score:12.0, timesteps:638
69 Result (1->win; 0->lose):0, Score:8.0, timesteps:401
70 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
71 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
72 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
73 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
74 Result (1->win; 0->lose):0, Score:4.0, timesteps:461
75 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
76 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
77 Result (1->win; 0->lose):0, Score:4.0, timesteps:461
78 Result (1->win; 0->lose):0, Score:14.0, timesteps:455
79 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
80 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
81 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
82 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
83 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
84 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
85 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
86 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
87 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
88 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
89 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
90 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
91 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
92 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
93 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
94 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
95 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
96 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
97 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
98 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
99 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
100 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
101 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
102 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
103 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
104 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
105 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
106 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
107 Result (1->win; 0->lose):0, Score:20.0, timesteps:404
108 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
109 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
110 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
111 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
112 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
113 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
114 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
115 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
116 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
117 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
118 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
119 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
120 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
121 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
122 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
123 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
124 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
125 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
126 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
127 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
128 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
129 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
130 Result (1->win; 0->lose):0, Score:26.0, timesteps:867
