 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:38.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:18.0, timesteps:976
2 Result (1->win; 0->lose):0, Score:8.0, timesteps:812
3 Result (1->win; 0->lose):0, Score:18.0, timesteps:976
4 Result (1->win; 0->lose):0, Score:8.0, timesteps:331
5 Result (1->win; 0->lose):0, Score:2.0, timesteps:579
6 Result (1->win; 0->lose):0, Score:6.0, timesteps:377
7 Result (1->win; 0->lose):0, Score:10.0, timesteps:458
8 Result (1->win; 0->lose):0, Score:6.0, timesteps:377
9 Result (1->win; 0->lose):0, Score:14.0, timesteps:572
10 Result (1->win; 0->lose):0, Score:6.0, timesteps:377
11 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
13 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:8.0, timesteps:812
15 Result (1->win; 0->lose):0, Score:30.0, timesteps:849
16 Result (1->win; 0->lose):0, Score:8.0, timesteps:812
17 Result (1->win; 0->lose):0, Score:8.0, timesteps:498
18 Result (1->win; 0->lose):0, Score:8.0, timesteps:812
19 Result (1->win; 0->lose):0, Score:6.0, timesteps:479
20 Result (1->win; 0->lose):0, Score:6.0, timesteps:652
21 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:8.0, timesteps:895
23 Result (1->win; 0->lose):0, Score:2.0, timesteps:579
24 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:2.0, timesteps:579
26 Result (1->win; 0->lose):0, Score:10.0, timesteps:524
27 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
28 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
29 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
30 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:22.0, timesteps:788
