 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:24.0, timesteps:770
2 Result (1->win; 0->lose):0, Score:4.0, timesteps:342
3 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:12.0, timesteps:611
6 Result (1->win; 0->lose):0, Score:8.0, timesteps:870
7 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
8 Result (1->win; 0->lose):0, Score:10.0, timesteps:662
9 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
10 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
11 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
13 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
15 Result (1->win; 0->lose):0, Score:6.0, timesteps:514
16 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
17 Result (1->win; 0->lose):0, Score:20.0, timesteps:799
18 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
19 Result (1->win; 0->lose):0, Score:20.0, timesteps:754
20 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
21 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
22 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
23 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
24 Result (1->win; 0->lose):0, Score:10.0, timesteps:597
25 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
26 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
27 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
28 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
29 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
30 Result (1->win; 0->lose):0, Score:4.0, timesteps:905
31 Result (1->win; 0->lose):0, Score:4.0, timesteps:401
32 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
34 Result (1->win; 0->lose):0, Score:8.0, timesteps:400
35 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
36 Result (1->win; 0->lose):0, Score:8.0, timesteps:400
37 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
38 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
39 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
40 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
41 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
42 Result (1->win; 0->lose):0, Score:2.0, timesteps:485
43 Result (1->win; 0->lose):0, Score:12.0, timesteps:530
44 Result (1->win; 0->lose):0, Score:10.0, timesteps:504
45 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
46 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
47 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
48 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
49 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
50 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
51 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
52 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
53 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
54 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
55 Result (1->win; 0->lose):0, Score:6.0, timesteps:558
56 Result (1->win; 0->lose):0, Score:0.0, timesteps:780
57 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
58 Result (1->win; 0->lose):0, Score:14.0, timesteps:494
59 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
60 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
61 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
62 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
63 Result (1->win; 0->lose):0, Score:14.0, timesteps:499
64 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
65 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
67 Result (1->win; 0->lose):0, Score:10.0, timesteps:662
68 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
69 Result (1->win; 0->lose):0, Score:10.0, timesteps:517
70 Result (1->win; 0->lose):0, Score:14.0, timesteps:863
71 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
72 Result (1->win; 0->lose):0, Score:20.0, timesteps:801
73 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
74 Result (1->win; 0->lose):0, Score:18.0, timesteps:923
75 Result (1->win; 0->lose):0, Score:8.0, timesteps:400
76 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
77 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
78 Result (1->win; 0->lose):0, Score:16.0, timesteps:537
79 Result (1->win; 0->lose):0, Score:8.0, timesteps:400
80 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
81 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
82 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
83 Result (1->win; 0->lose):0, Score:20.0, timesteps:754
84 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
85 Result (1->win; 0->lose):0, Score:10.0, timesteps:423
86 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
87 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
88 Result (1->win; 0->lose):0, Score:6.0, timesteps:319
89 Result (1->win; 0->lose):0, Score:16.0, timesteps:696
90 Result (1->win; 0->lose):0, Score:24.0, timesteps:481
91 Result (1->win; 0->lose):0, Score:20.0, timesteps:754
92 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
93 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
94 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
95 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
96 Result (1->win; 0->lose):0, Score:4.0, timesteps:490
97 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
98 Result (1->win; 0->lose):0, Score:4.0, timesteps:905
99 Result (1->win; 0->lose):0, Score:12.0, timesteps:588
100 Result (1->win; 0->lose):0, Score:16.0, timesteps:486
101 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
102 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
103 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
104 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
105 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
106 Result (1->win; 0->lose):0, Score:12.0, timesteps:930
107 Result (1->win; 0->lose):0, Score:6.0, timesteps:705
108 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
109 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
110 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
111 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
112 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
113 Result (1->win; 0->lose):0, Score:10.0, timesteps:426
114 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
115 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
116 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
117 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
118 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
119 Result (1->win; 0->lose):0, Score:10.0, timesteps:558
120 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
121 Result (1->win; 0->lose):0, Score:10.0, timesteps:801
122 Result (1->win; 0->lose):0, Score:6.0, timesteps:556
123 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
124 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
125 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
126 Result (1->win; 0->lose):0, Score:8.0, timesteps:340
127 Result (1->win; 0->lose):0, Score:14.0, timesteps:835
128 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
