 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:21.0, timesteps:259
1 Result (1->win; 0->lose):1, Score:55.0, timesteps:853
2 Result (1->win; 0->lose):0, Score:1.0, timesteps:416
3 Result (1->win; 0->lose):0, Score:-1.0, timesteps:346
4 Result (1->win; 0->lose):0, Score:25.0, timesteps:517
5 Result (1->win; 0->lose):0, Score:34.0, timesteps:791
6 Result (1->win; 0->lose):0, Score:-1.0, timesteps:633
7 Result (1->win; 0->lose):1, Score:42.0, timesteps:434
8 Result (1->win; 0->lose):1, Score:42.0, timesteps:449
9 Result (1->win; 0->lose):0, Score:31.0, timesteps:828
10 Result (1->win; 0->lose):0, Score:33.0, timesteps:844
11 Result (1->win; 0->lose):1, Score:42.0, timesteps:465
12 Result (1->win; 0->lose):0, Score:2.0, timesteps:743
13 Result (1->win; 0->lose):0, Score:-1.0, timesteps:743
14 Result (1->win; 0->lose):0, Score:-1.0, timesteps:777
15 Result (1->win; 0->lose):0, Score:29.0, timesteps:828
16 Result (1->win; 0->lose):0, Score:12.0, timesteps:729
17 Result (1->win; 0->lose):0, Score:-1.0, timesteps:698
18 Result (1->win; 0->lose):0, Score:15.0, timesteps:707
19 Result (1->win; 0->lose):0, Score:1.0, timesteps:627
20 Result (1->win; 0->lose):0, Score:11.0, timesteps:803
21 Result (1->win; 0->lose):0, Score:15.0, timesteps:542
22 Result (1->win; 0->lose):0, Score:36.0, timesteps:726
23 Result (1->win; 0->lose):0, Score:53.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:33.0, timesteps:828
25 Result (1->win; 0->lose):1, Score:42.0, timesteps:449
26 Result (1->win; 0->lose):0, Score:1.0, timesteps:517
27 Result (1->win; 0->lose):1, Score:42.0, timesteps:434
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:517
29 Result (1->win; 0->lose):0, Score:-1.0, timesteps:517
30 Result (1->win; 0->lose):0, Score:31.0, timesteps:762
31 Result (1->win; 0->lose):1, Score:45.0, timesteps:767
32 Result (1->win; 0->lose):1, Score:42.0, timesteps:449
33 Result (1->win; 0->lose):0, Score:35.0, timesteps:730
34 Result (1->win; 0->lose):0, Score:18.0, timesteps:633
