 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:8.0, timesteps:715
2 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
3 Result (1->win; 0->lose):0, Score:8.0, timesteps:521
4 Result (1->win; 0->lose):0, Score:22.0, timesteps:506
5 Result (1->win; 0->lose):0, Score:16.0, timesteps:477
6 Result (1->win; 0->lose):0, Score:6.0, timesteps:566
7 Result (1->win; 0->lose):0, Score:4.0, timesteps:372
8 Result (1->win; 0->lose):0, Score:24.0, timesteps:636
9 Result (1->win; 0->lose):0, Score:12.0, timesteps:625
10 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
11 Result (1->win; 0->lose):0, Score:26.0, timesteps:779
12 Result (1->win; 0->lose):0, Score:2.0, timesteps:819
13 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
14 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
15 Result (1->win; 0->lose):0, Score:16.0, timesteps:572
16 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
17 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
20 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
22 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
23 Result (1->win; 0->lose):0, Score:8.0, timesteps:309
24 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
26 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
27 Result (1->win; 0->lose):0, Score:6.0, timesteps:566
28 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
29 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
30 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:12.0, timesteps:369
32 Result (1->win; 0->lose):0, Score:8.0, timesteps:724
33 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
34 Result (1->win; 0->lose):0, Score:14.0, timesteps:430
35 Result (1->win; 0->lose):0, Score:8.0, timesteps:309
36 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
37 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
38 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
39 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
40 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
41 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
42 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
44 Result (1->win; 0->lose):0, Score:12.0, timesteps:582
45 Result (1->win; 0->lose):0, Score:12.0, timesteps:746
46 Result (1->win; 0->lose):0, Score:12.0, timesteps:369
47 Result (1->win; 0->lose):0, Score:16.0, timesteps:572
48 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
49 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
50 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
51 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
52 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
53 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
54 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
55 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
56 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
57 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
58 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
59 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
60 Result (1->win; 0->lose):0, Score:20.0, timesteps:467
61 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
62 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
63 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
64 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
65 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
66 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
67 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
68 Result (1->win; 0->lose):0, Score:20.0, timesteps:638
69 Result (1->win; 0->lose):0, Score:22.0, timesteps:576
70 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
71 Result (1->win; 0->lose):0, Score:8.0, timesteps:547
72 Result (1->win; 0->lose):0, Score:30.0, timesteps:644
73 Result (1->win; 0->lose):0, Score:8.0, timesteps:309
74 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
75 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
76 Result (1->win; 0->lose):0, Score:8.0, timesteps:945
77 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
78 Result (1->win; 0->lose):0, Score:32.0, timesteps:823
79 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
80 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
81 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
82 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
83 Result (1->win; 0->lose):0, Score:8.0, timesteps:450
84 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
85 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
86 Result (1->win; 0->lose):0, Score:42.0, timesteps:1000
87 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
88 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
89 Result (1->win; 0->lose):0, Score:28.0, timesteps:871
90 Result (1->win; 0->lose):0, Score:2.0, timesteps:291
91 Result (1->win; 0->lose):0, Score:8.0, timesteps:450
92 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
93 Result (1->win; 0->lose):0, Score:12.0, timesteps:424
94 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
95 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
96 Result (1->win; 0->lose):0, Score:8.0, timesteps:309
97 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
98 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
99 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
100 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
101 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
102 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
103 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
104 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
105 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
106 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
