 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:32.0, timesteps:732
1 Result (1->win; 0->lose):0, Score:6.0, timesteps:514
2 Result (1->win; 0->lose):0, Score:12.0, timesteps:779
3 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:12.0, timesteps:779
5 Result (1->win; 0->lose):0, Score:6.0, timesteps:267
6 Result (1->win; 0->lose):0, Score:8.0, timesteps:430
7 Result (1->win; 0->lose):0, Score:2.0, timesteps:559
8 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
9 Result (1->win; 0->lose):0, Score:26.0, timesteps:757
10 Result (1->win; 0->lose):0, Score:12.0, timesteps:432
11 Result (1->win; 0->lose):0, Score:12.0, timesteps:779
12 Result (1->win; 0->lose):0, Score:12.0, timesteps:779
13 Result (1->win; 0->lose):0, Score:0.0, timesteps:478
14 Result (1->win; 0->lose):0, Score:28.0, timesteps:909
15 Result (1->win; 0->lose):0, Score:12.0, timesteps:432
16 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
17 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:6.0, timesteps:627
19 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
20 Result (1->win; 0->lose):0, Score:12.0, timesteps:779
21 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:12.0, timesteps:779
23 Result (1->win; 0->lose):0, Score:12.0, timesteps:779
24 Result (1->win; 0->lose):0, Score:12.0, timesteps:413
25 Result (1->win; 0->lose):0, Score:12.0, timesteps:595
26 Result (1->win; 0->lose):0, Score:14.0, timesteps:415
27 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
28 Result (1->win; 0->lose):0, Score:2.0, timesteps:441
29 Result (1->win; 0->lose):0, Score:14.0, timesteps:594
30 Result (1->win; 0->lose):0, Score:8.0, timesteps:520
31 Result (1->win; 0->lose):0, Score:14.0, timesteps:773
32 Result (1->win; 0->lose):0, Score:8.0, timesteps:855
33 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
34 Result (1->win; 0->lose):0, Score:12.0, timesteps:680
35 Result (1->win; 0->lose):0, Score:18.0, timesteps:941
36 Result (1->win; 0->lose):0, Score:10.0, timesteps:613
37 Result (1->win; 0->lose):0, Score:20.0, timesteps:699
38 Result (1->win; 0->lose):0, Score:12.0, timesteps:432
39 Result (1->win; 0->lose):0, Score:8.0, timesteps:808
40 Result (1->win; 0->lose):0, Score:8.0, timesteps:548
41 Result (1->win; 0->lose):0, Score:12.0, timesteps:603
42 Result (1->win; 0->lose):0, Score:10.0, timesteps:704
43 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
44 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
45 Result (1->win; 0->lose):0, Score:12.0, timesteps:779
46 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
47 Result (1->win; 0->lose):0, Score:32.0, timesteps:769
48 Result (1->win; 0->lose):0, Score:8.0, timesteps:460
49 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
50 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
51 Result (1->win; 0->lose):0, Score:12.0, timesteps:432
52 Result (1->win; 0->lose):0, Score:10.0, timesteps:867
53 Result (1->win; 0->lose):0, Score:8.0, timesteps:657
54 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
55 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
56 Result (1->win; 0->lose):0, Score:8.0, timesteps:808
57 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
58 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
59 Result (1->win; 0->lose):0, Score:2.0, timesteps:370
60 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
61 Result (1->win; 0->lose):0, Score:28.0, timesteps:909
62 Result (1->win; 0->lose):0, Score:20.0, timesteps:703
63 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
64 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
65 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
66 Result (1->win; 0->lose):0, Score:10.0, timesteps:921
67 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
68 Result (1->win; 0->lose):0, Score:2.0, timesteps:530
69 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
70 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
71 Result (1->win; 0->lose):0, Score:28.0, timesteps:939
72 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
73 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
74 Result (1->win; 0->lose):0, Score:20.0, timesteps:721
75 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
76 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
77 Result (1->win; 0->lose):0, Score:10.0, timesteps:830
78 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
79 Result (1->win; 0->lose):0, Score:24.0, timesteps:549
80 Result (1->win; 0->lose):0, Score:28.0, timesteps:721
81 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
82 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
83 Result (1->win; 0->lose):0, Score:24.0, timesteps:670
84 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
85 Result (1->win; 0->lose):0, Score:6.0, timesteps:607
86 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
87 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
88 Result (1->win; 0->lose):0, Score:12.0, timesteps:712
89 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
90 Result (1->win; 0->lose):0, Score:42.0, timesteps:1000
91 Result (1->win; 0->lose):0, Score:10.0, timesteps:921
92 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
93 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
94 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
95 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
96 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
97 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
98 Result (1->win; 0->lose):0, Score:28.0, timesteps:864
99 Result (1->win; 0->lose):0, Score:8.0, timesteps:503
100 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
