 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:33.0, timesteps:812
1 Result (1->win; 0->lose):0, Score:22.0, timesteps:568
2 Result (1->win; 0->lose):0, Score:-1.0, timesteps:812
3 Result (1->win; 0->lose):0, Score:7.0, timesteps:502
4 Result (1->win; 0->lose):0, Score:0.0, timesteps:810
5 Result (1->win; 0->lose):0, Score:-1.0, timesteps:340
6 Result (1->win; 0->lose):0, Score:-1.0, timesteps:340
7 Result (1->win; 0->lose):0, Score:-1.0, timesteps:698
8 Result (1->win; 0->lose):0, Score:-1.0, timesteps:107
9 Result (1->win; 0->lose):0, Score:-1.0, timesteps:520
10 Result (1->win; 0->lose):1, Score:42.0, timesteps:434
11 Result (1->win; 0->lose):0, Score:1.0, timesteps:812
12 Result (1->win; 0->lose):0, Score:39.0, timesteps:794
13 Result (1->win; 0->lose):0, Score:30.0, timesteps:406
14 Result (1->win; 0->lose):0, Score:1.0, timesteps:810
15 Result (1->win; 0->lose):0, Score:-1.0, timesteps:812
16 Result (1->win; 0->lose):0, Score:-1.0, timesteps:812
17 Result (1->win; 0->lose):0, Score:-1.0, timesteps:812
18 Result (1->win; 0->lose):0, Score:-1.0, timesteps:698
19 Result (1->win; 0->lose):0, Score:-1.0, timesteps:749
20 Result (1->win; 0->lose):0, Score:23.0, timesteps:908
21 Result (1->win; 0->lose):0, Score:21.0, timesteps:729
22 Result (1->win; 0->lose):0, Score:-1.0, timesteps:340
23 Result (1->win; 0->lose):1, Score:42.0, timesteps:476
24 Result (1->win; 0->lose):1, Score:42.0, timesteps:469
25 Result (1->win; 0->lose):0, Score:1.0, timesteps:340
26 Result (1->win; 0->lose):0, Score:-1.0, timesteps:812
27 Result (1->win; 0->lose):0, Score:-1.0, timesteps:812
28 Result (1->win; 0->lose):0, Score:29.0, timesteps:848
29 Result (1->win; 0->lose):0, Score:27.0, timesteps:289
30 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
31 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
32 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
33 Result (1->win; 0->lose):0, Score:11.0, timesteps:370
34 Result (1->win; 0->lose):0, Score:31.0, timesteps:818
35 Result (1->win; 0->lose):0, Score:11.0, timesteps:828
36 Result (1->win; 0->lose):0, Score:29.0, timesteps:800
37 Result (1->win; 0->lose):0, Score:28.0, timesteps:681
38 Result (1->win; 0->lose):1, Score:47.0, timesteps:752
39 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
40 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
41 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
42 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
43 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
44 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
45 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
46 Result (1->win; 0->lose):0, Score:35.0, timesteps:874
47 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
48 Result (1->win; 0->lose):0, Score:31.0, timesteps:337
49 Result (1->win; 0->lose):1, Score:42.0, timesteps:417
50 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
51 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
52 Result (1->win; 0->lose):0, Score:21.0, timesteps:792
53 Result (1->win; 0->lose):1, Score:42.0, timesteps:434
54 Result (1->win; 0->lose):0, Score:25.0, timesteps:774
55 Result (1->win; 0->lose):0, Score:7.0, timesteps:112
56 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
57 Result (1->win; 0->lose):0, Score:5.0, timesteps:664
58 Result (1->win; 0->lose):0, Score:28.0, timesteps:729
59 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
60 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
61 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
62 Result (1->win; 0->lose):0, Score:10.0, timesteps:164
63 Result (1->win; 0->lose):1, Score:40.0, timesteps:836
64 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
65 Result (1->win; 0->lose):0, Score:35.0, timesteps:988
66 Result (1->win; 0->lose):0, Score:21.0, timesteps:940
67 Result (1->win; 0->lose):0, Score:29.0, timesteps:848
68 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
69 Result (1->win; 0->lose):1, Score:50.0, timesteps:786
