 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:0.0, timesteps:430
1 Result (1->win; 0->lose):0, Score:6.0, timesteps:763
2 Result (1->win; 0->lose):0, Score:6.0, timesteps:578
3 Result (1->win; 0->lose):0, Score:10.0, timesteps:430
4 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
5 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
6 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
7 Result (1->win; 0->lose):0, Score:12.0, timesteps:488
8 Result (1->win; 0->lose):0, Score:16.0, timesteps:889
9 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
10 Result (1->win; 0->lose):0, Score:2.0, timesteps:402
11 Result (1->win; 0->lose):0, Score:2.0, timesteps:402
12 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
13 Result (1->win; 0->lose):0, Score:8.0, timesteps:316
14 Result (1->win; 0->lose):0, Score:0.0, timesteps:430
15 Result (1->win; 0->lose):0, Score:8.0, timesteps:303
16 Result (1->win; 0->lose):0, Score:8.0, timesteps:316
17 Result (1->win; 0->lose):0, Score:2.0, timesteps:402
18 Result (1->win; 0->lose):0, Score:2.0, timesteps:465
19 Result (1->win; 0->lose):0, Score:2.0, timesteps:465
20 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
22 Result (1->win; 0->lose):0, Score:4.0, timesteps:394
23 Result (1->win; 0->lose):0, Score:2.0, timesteps:402
24 Result (1->win; 0->lose):0, Score:30.0, timesteps:631
25 Result (1->win; 0->lose):0, Score:20.0, timesteps:519
26 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
27 Result (1->win; 0->lose):0, Score:8.0, timesteps:316
28 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
29 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
30 Result (1->win; 0->lose):0, Score:4.0, timesteps:402
31 Result (1->win; 0->lose):0, Score:8.0, timesteps:316
32 Result (1->win; 0->lose):0, Score:10.0, timesteps:860
33 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
34 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
35 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
36 Result (1->win; 0->lose):0, Score:2.0, timesteps:402
37 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
38 Result (1->win; 0->lose):0, Score:8.0, timesteps:316
39 Result (1->win; 0->lose):0, Score:18.0, timesteps:564
40 Result (1->win; 0->lose):0, Score:22.0, timesteps:415
41 Result (1->win; 0->lose):0, Score:4.0, timesteps:428
42 Result (1->win; 0->lose):0, Score:18.0, timesteps:564
43 Result (1->win; 0->lose):0, Score:18.0, timesteps:564
44 Result (1->win; 0->lose):0, Score:18.0, timesteps:564
45 Result (1->win; 0->lose):0, Score:6.0, timesteps:633
46 Result (1->win; 0->lose):0, Score:22.0, timesteps:415
47 Result (1->win; 0->lose):0, Score:18.0, timesteps:564
48 Result (1->win; 0->lose):0, Score:18.0, timesteps:564
49 Result (1->win; 0->lose):0, Score:6.0, timesteps:633
50 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
51 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
52 Result (1->win; 0->lose):0, Score:8.0, timesteps:316
53 Result (1->win; 0->lose):0, Score:28.0, timesteps:642
54 Result (1->win; 0->lose):0, Score:0.0, timesteps:430
55 Result (1->win; 0->lose):0, Score:6.0, timesteps:482
56 Result (1->win; 0->lose):0, Score:6.0, timesteps:633
57 Result (1->win; 0->lose):0, Score:22.0, timesteps:415
58 Result (1->win; 0->lose):0, Score:8.0, timesteps:316
59 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
60 Result (1->win; 0->lose):0, Score:14.0, timesteps:417
61 Result (1->win; 0->lose):0, Score:4.0, timesteps:472
62 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
63 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
64 Result (1->win; 0->lose):0, Score:18.0, timesteps:564
65 Result (1->win; 0->lose):0, Score:10.0, timesteps:729
66 Result (1->win; 0->lose):0, Score:0.0, timesteps:430
67 Result (1->win; 0->lose):0, Score:6.0, timesteps:832
68 Result (1->win; 0->lose):0, Score:2.0, timesteps:402
69 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
