 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:2.0, timesteps:348
2 Result (1->win; 0->lose):0, Score:16.0, timesteps:540
3 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
5 Result (1->win; 0->lose):0, Score:2.0, timesteps:348
6 Result (1->win; 0->lose):0, Score:0.0, timesteps:807
7 Result (1->win; 0->lose):0, Score:2.0, timesteps:427
8 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
9 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
10 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
11 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
12 Result (1->win; 0->lose):0, Score:6.0, timesteps:762
13 Result (1->win; 0->lose):0, Score:10.0, timesteps:629
14 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
15 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
16 Result (1->win; 0->lose):0, Score:2.0, timesteps:348
17 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
18 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
19 Result (1->win; 0->lose):0, Score:10.0, timesteps:629
20 Result (1->win; 0->lose):0, Score:20.0, timesteps:587
21 Result (1->win; 0->lose):0, Score:4.0, timesteps:436
22 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
23 Result (1->win; 0->lose):0, Score:20.0, timesteps:545
24 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
25 Result (1->win; 0->lose):0, Score:4.0, timesteps:453
26 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
27 Result (1->win; 0->lose):0, Score:4.0, timesteps:390
28 Result (1->win; 0->lose):0, Score:30.0, timesteps:974
29 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
30 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:2.0, timesteps:427
32 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
33 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
34 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
35 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
36 Result (1->win; 0->lose):0, Score:10.0, timesteps:629
37 Result (1->win; 0->lose):0, Score:10.0, timesteps:629
38 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
40 Result (1->win; 0->lose):0, Score:24.0, timesteps:735
41 Result (1->win; 0->lose):0, Score:20.0, timesteps:587
42 Result (1->win; 0->lose):0, Score:18.0, timesteps:565
43 Result (1->win; 0->lose):0, Score:16.0, timesteps:543
44 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
45 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
46 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
47 Result (1->win; 0->lose):0, Score:2.0, timesteps:348
48 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
49 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
50 Result (1->win; 0->lose):0, Score:22.0, timesteps:882
51 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
52 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
53 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
54 Result (1->win; 0->lose):0, Score:22.0, timesteps:760
55 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
56 Result (1->win; 0->lose):0, Score:4.0, timesteps:371
57 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
58 Result (1->win; 0->lose):0, Score:2.0, timesteps:348
59 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
60 Result (1->win; 0->lose):0, Score:2.0, timesteps:427
61 Result (1->win; 0->lose):0, Score:4.0, timesteps:420
62 Result (1->win; 0->lose):0, Score:4.0, timesteps:371
63 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
64 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
65 Result (1->win; 0->lose):0, Score:28.0, timesteps:728
66 Result (1->win; 0->lose):0, Score:32.0, timesteps:735
