 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:3.0, timesteps:262
1 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:5.0, timesteps:26
3 Result (1->win; 0->lose):1, Score:8.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:1.0, timesteps:299
5 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
6 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
7 Result (1->win; 0->lose):0, Score:8.0, timesteps:188
8 Result (1->win; 0->lose):0, Score:1.0, timesteps:304
9 Result (1->win; 0->lose):0, Score:4.0, timesteps:23
10 Result (1->win; 0->lose):0, Score:4.0, timesteps:22
11 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:10.0, timesteps:519
13 Result (1->win; 0->lose):1, Score:7.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:3.0, timesteps:352
15 Result (1->win; 0->lose):0, Score:10.0, timesteps:234
16 Result (1->win; 0->lose):0, Score:1.0, timesteps:358
17 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
18 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:3.0, timesteps:478
20 Result (1->win; 0->lose):0, Score:4.0, timesteps:16
21 Result (1->win; 0->lose):0, Score:1.0, timesteps:171
22 Result (1->win; 0->lose):0, Score:15.0, timesteps:830
23 Result (1->win; 0->lose):0, Score:5.0, timesteps:513
24 Result (1->win; 0->lose):0, Score:3.0, timesteps:202
25 Result (1->win; 0->lose):0, Score:5.0, timesteps:552
26 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
27 Result (1->win; 0->lose):0, Score:1.0, timesteps:300
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:213
29 Result (1->win; 0->lose):0, Score:10.0, timesteps:290
30 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:14.0, timesteps:544
32 Result (1->win; 0->lose):1, Score:11.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:7.0, timesteps:975
34 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:5.0, timesteps:672
36 Result (1->win; 0->lose):1, Score:1.0, timesteps:1000
37 Result (1->win; 0->lose):0, Score:4.0, timesteps:245
38 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:5.0, timesteps:352
40 Result (1->win; 0->lose):0, Score:9.0, timesteps:334
41 Result (1->win; 0->lose):1, Score:8.0, timesteps:1000
42 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:3.0, timesteps:370
44 Result (1->win; 0->lose):0, Score:6.0, timesteps:352
45 Result (1->win; 0->lose):0, Score:7.0, timesteps:598
46 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
47 Result (1->win; 0->lose):0, Score:9.0, timesteps:683
48 Result (1->win; 0->lose):0, Score:14.0, timesteps:366
49 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
50 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:8.0, timesteps:183
52 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
53 Result (1->win; 0->lose):0, Score:5.0, timesteps:381
54 Result (1->win; 0->lose):0, Score:7.0, timesteps:282
55 Result (1->win; 0->lose):0, Score:1.0, timesteps:648
56 Result (1->win; 0->lose):0, Score:5.0, timesteps:430
57 Result (1->win; 0->lose):0, Score:13.0, timesteps:653
58 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
59 Result (1->win; 0->lose):0, Score:13.0, timesteps:322
60 Result (1->win; 0->lose):0, Score:12.0, timesteps:307
61 Result (1->win; 0->lose):0, Score:8.0, timesteps:388
62 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
63 Result (1->win; 0->lose):0, Score:4.0, timesteps:17
64 Result (1->win; 0->lose):0, Score:6.0, timesteps:442
65 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:6.0, timesteps:377
67 Result (1->win; 0->lose):0, Score:5.0, timesteps:448
68 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
69 Result (1->win; 0->lose):1, Score:18.0, timesteps:1000
70 Result (1->win; 0->lose):0, Score:5.0, timesteps:579
71 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:17.0, timesteps:416
73 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
74 Result (1->win; 0->lose):0, Score:3.0, timesteps:318
75 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
76 Result (1->win; 0->lose):0, Score:7.0, timesteps:120
77 Result (1->win; 0->lose):0, Score:5.0, timesteps:653
78 Result (1->win; 0->lose):0, Score:1.0, timesteps:89
79 Result (1->win; 0->lose):0, Score:1.0, timesteps:292
80 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
81 Result (1->win; 0->lose):0, Score:21.0, timesteps:804
82 Result (1->win; 0->lose):0, Score:5.0, timesteps:148
83 Result (1->win; 0->lose):0, Score:4.0, timesteps:18
84 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
85 Result (1->win; 0->lose):0, Score:5.0, timesteps:725
86 Result (1->win; 0->lose):0, Score:4.0, timesteps:589
87 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
88 Result (1->win; 0->lose):0, Score:7.0, timesteps:431
89 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
90 Result (1->win; 0->lose):0, Score:3.0, timesteps:900
91 Result (1->win; 0->lose):0, Score:1.0, timesteps:268
92 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
93 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
94 Result (1->win; 0->lose):0, Score:11.0, timesteps:135
95 Result (1->win; 0->lose):0, Score:3.0, timesteps:355
96 Result (1->win; 0->lose):0, Score:3.0, timesteps:449
97 Result (1->win; 0->lose):0, Score:5.0, timesteps:90
98 Result (1->win; 0->lose):1, Score:9.0, timesteps:1000
99 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
100 Result (1->win; 0->lose):0, Score:14.0, timesteps:839
101 Result (1->win; 0->lose):0, Score:30.0, timesteps:876
102 Result (1->win; 0->lose):0, Score:5.0, timesteps:284
103 Result (1->win; 0->lose):0, Score:14.0, timesteps:528
104 Result (1->win; 0->lose):0, Score:3.0, timesteps:205
105 Result (1->win; 0->lose):0, Score:3.0, timesteps:423
106 Result (1->win; 0->lose):0, Score:7.0, timesteps:169
107 Result (1->win; 0->lose):0, Score:5.0, timesteps:459
108 Result (1->win; 0->lose):0, Score:5.0, timesteps:274
109 Result (1->win; 0->lose):0, Score:4.0, timesteps:276
110 Result (1->win; 0->lose):0, Score:3.0, timesteps:484
111 Result (1->win; 0->lose):0, Score:5.0, timesteps:432
112 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
113 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
114 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
115 Result (1->win; 0->lose):0, Score:3.0, timesteps:664
116 Result (1->win; 0->lose):1, Score:10.0, timesteps:1000
117 Result (1->win; 0->lose):0, Score:1.0, timesteps:96
118 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
119 Result (1->win; 0->lose):0, Score:5.0, timesteps:569
120 Result (1->win; 0->lose):0, Score:3.0, timesteps:320
121 Result (1->win; 0->lose):0, Score:7.0, timesteps:204
122 Result (1->win; 0->lose):0, Score:5.0, timesteps:319
123 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
124 Result (1->win; 0->lose):1, Score:19.0, timesteps:1000
125 Result (1->win; 0->lose):0, Score:5.0, timesteps:217
126 Result (1->win; 0->lose):0, Score:9.0, timesteps:889
127 Result (1->win; 0->lose):0, Score:7.0, timesteps:192
128 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
129 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
130 Result (1->win; 0->lose):0, Score:4.0, timesteps:16
131 Result (1->win; 0->lose):1, Score:7.0, timesteps:1000
132 Result (1->win; 0->lose):0, Score:1.0, timesteps:225
133 Result (1->win; 0->lose):0, Score:7.0, timesteps:220
134 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
135 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
136 Result (1->win; 0->lose):0, Score:1.0, timesteps:93
137 Result (1->win; 0->lose):0, Score:1.0, timesteps:105
138 Result (1->win; 0->lose):0, Score:3.0, timesteps:546
139 Result (1->win; 0->lose):0, Score:5.0, timesteps:967
