 ** Playing game examples/gridphysics/frogs.txt, level examples/gridphysics/frogs_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-2.0, timesteps:5
1 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
2 Result (1->win; 0->lose):0, Score:-2.0, timesteps:40
3 Result (1->win; 0->lose):0, Score:-2.0, timesteps:5
4 Result (1->win; 0->lose):0, Score:-2.0, timesteps:16
5 Result (1->win; 0->lose):0, Score:-2.0, timesteps:0
6 Result (1->win; 0->lose):0, Score:-2.0, timesteps:71
7 Result (1->win; 0->lose):0, Score:-2.0, timesteps:22
8 Result (1->win; 0->lose):0, Score:-2.0, timesteps:44
9 Result (1->win; 0->lose):0, Score:-2.0, timesteps:12
10 Result (1->win; 0->lose):0, Score:-2.0, timesteps:172
11 Result (1->win; 0->lose):0, Score:-2.0, timesteps:124
12 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
13 Result (1->win; 0->lose):0, Score:-2.0, timesteps:128
14 Result (1->win; 0->lose):0, Score:-2.0, timesteps:26
15 Result (1->win; 0->lose):0, Score:-2.0, timesteps:68
16 Result (1->win; 0->lose):0, Score:-2.0, timesteps:47
17 Result (1->win; 0->lose):0, Score:-2.0, timesteps:90
18 Result (1->win; 0->lose):0, Score:-2.0, timesteps:33
19 Result (1->win; 0->lose):0, Score:-2.0, timesteps:24
20 Result (1->win; 0->lose):0, Score:-2.0, timesteps:205
21 Result (1->win; 0->lose):0, Score:-2.0, timesteps:96
22 Result (1->win; 0->lose):0, Score:-2.0, timesteps:36
23 Result (1->win; 0->lose):0, Score:-2.0, timesteps:9
24 Result (1->win; 0->lose):0, Score:-2.0, timesteps:128
25 Result (1->win; 0->lose):0, Score:-2.0, timesteps:33
26 Result (1->win; 0->lose):0, Score:-2.0, timesteps:13
27 Result (1->win; 0->lose):0, Score:-2.0, timesteps:9
28 Result (1->win; 0->lose):0, Score:-2.0, timesteps:124
29 Result (1->win; 0->lose):0, Score:-2.0, timesteps:39
