 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:14.0, timesteps:428
2 Result (1->win; 0->lose):0, Score:8.0, timesteps:380
3 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:12.0, timesteps:466
5 Result (1->win; 0->lose):0, Score:10.0, timesteps:538
6 Result (1->win; 0->lose):0, Score:6.0, timesteps:498
7 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
8 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
9 Result (1->win; 0->lose):0, Score:12.0, timesteps:559
10 Result (1->win; 0->lose):0, Score:10.0, timesteps:828
11 Result (1->win; 0->lose):0, Score:8.0, timesteps:850
12 Result (1->win; 0->lose):0, Score:8.0, timesteps:608
13 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:16.0, timesteps:555
15 Result (1->win; 0->lose):0, Score:10.0, timesteps:849
16 Result (1->win; 0->lose):0, Score:8.0, timesteps:477
17 Result (1->win; 0->lose):0, Score:8.0, timesteps:572
18 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:22.0, timesteps:890
20 Result (1->win; 0->lose):0, Score:10.0, timesteps:762
21 Result (1->win; 0->lose):0, Score:10.0, timesteps:450
22 Result (1->win; 0->lose):0, Score:8.0, timesteps:657
23 Result (1->win; 0->lose):0, Score:8.0, timesteps:569
24 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:10.0, timesteps:738
26 Result (1->win; 0->lose):0, Score:30.0, timesteps:914
27 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
28 Result (1->win; 0->lose):0, Score:14.0, timesteps:587
29 Result (1->win; 0->lose):0, Score:10.0, timesteps:617
30 Result (1->win; 0->lose):0, Score:8.0, timesteps:465
31 Result (1->win; 0->lose):0, Score:18.0, timesteps:644
32 Result (1->win; 0->lose):0, Score:6.0, timesteps:904
33 Result (1->win; 0->lose):0, Score:14.0, timesteps:451
34 Result (1->win; 0->lose):0, Score:8.0, timesteps:850
35 Result (1->win; 0->lose):0, Score:6.0, timesteps:469
36 Result (1->win; 0->lose):0, Score:6.0, timesteps:631
37 Result (1->win; 0->lose):0, Score:8.0, timesteps:367
38 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:4.0, timesteps:409
40 Result (1->win; 0->lose):0, Score:4.0, timesteps:564
41 Result (1->win; 0->lose):0, Score:14.0, timesteps:763
42 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:18.0, timesteps:669
44 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
45 Result (1->win; 0->lose):0, Score:6.0, timesteps:426
46 Result (1->win; 0->lose):0, Score:12.0, timesteps:609
47 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:8.0, timesteps:426
49 Result (1->win; 0->lose):0, Score:10.0, timesteps:350
50 Result (1->win; 0->lose):0, Score:6.0, timesteps:417
51 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
52 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
53 Result (1->win; 0->lose):0, Score:6.0, timesteps:423
54 Result (1->win; 0->lose):0, Score:8.0, timesteps:695
55 Result (1->win; 0->lose):0, Score:2.0, timesteps:374
56 Result (1->win; 0->lose):0, Score:4.0, timesteps:392
57 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
58 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
59 Result (1->win; 0->lose):0, Score:6.0, timesteps:441
60 Result (1->win; 0->lose):0, Score:18.0, timesteps:792
61 Result (1->win; 0->lose):0, Score:12.0, timesteps:922
62 Result (1->win; 0->lose):0, Score:8.0, timesteps:392
63 Result (1->win; 0->lose):0, Score:12.0, timesteps:671
64 Result (1->win; 0->lose):0, Score:8.0, timesteps:850
65 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:10.0, timesteps:330
67 Result (1->win; 0->lose):0, Score:26.0, timesteps:583
68 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
69 Result (1->win; 0->lose):0, Score:4.0, timesteps:610
70 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
71 Result (1->win; 0->lose):0, Score:8.0, timesteps:482
72 Result (1->win; 0->lose):0, Score:14.0, timesteps:572
73 Result (1->win; 0->lose):0, Score:16.0, timesteps:351
74 Result (1->win; 0->lose):0, Score:10.0, timesteps:633
