 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:10.0, timesteps:196
1 Result (1->win; 0->lose):0, Score:18.0, timesteps:812
2 Result (1->win; 0->lose):0, Score:14.0, timesteps:540
3 Result (1->win; 0->lose):0, Score:57.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:1.0, timesteps:178
5 Result (1->win; 0->lose):0, Score:14.0, timesteps:698
6 Result (1->win; 0->lose):0, Score:8.0, timesteps:698
7 Result (1->win; 0->lose):0, Score:46.0, timesteps:995
8 Result (1->win; 0->lose):0, Score:25.0, timesteps:424
9 Result (1->win; 0->lose):0, Score:41.0, timesteps:828
10 Result (1->win; 0->lose):0, Score:9.0, timesteps:121
11 Result (1->win; 0->lose):0, Score:29.0, timesteps:436
12 Result (1->win; 0->lose):1, Score:53.0, timesteps:666
13 Result (1->win; 0->lose):1, Score:55.0, timesteps:661
14 Result (1->win; 0->lose):1, Score:57.0, timesteps:494
15 Result (1->win; 0->lose):0, Score:7.0, timesteps:298
16 Result (1->win; 0->lose):0, Score:17.0, timesteps:812
17 Result (1->win; 0->lose):1, Score:42.0, timesteps:882
18 Result (1->win; 0->lose):0, Score:21.0, timesteps:485
19 Result (1->win; 0->lose):1, Score:53.0, timesteps:538
20 Result (1->win; 0->lose):1, Score:49.0, timesteps:405
21 Result (1->win; 0->lose):1, Score:52.0, timesteps:697
22 Result (1->win; 0->lose):1, Score:51.0, timesteps:645
23 Result (1->win; 0->lose):1, Score:65.0, timesteps:576
24 Result (1->win; 0->lose):1, Score:52.0, timesteps:582
25 Result (1->win; 0->lose):0, Score:35.0, timesteps:341
26 Result (1->win; 0->lose):0, Score:45.0, timesteps:589
27 Result (1->win; 0->lose):0, Score:56.0, timesteps:892
28 Result (1->win; 0->lose):1, Score:58.0, timesteps:586
29 Result (1->win; 0->lose):0, Score:43.0, timesteps:828
30 Result (1->win; 0->lose):0, Score:52.0, timesteps:805
31 Result (1->win; 0->lose):1, Score:55.0, timesteps:832
32 Result (1->win; 0->lose):0, Score:48.0, timesteps:884
33 Result (1->win; 0->lose):0, Score:28.0, timesteps:704
34 Result (1->win; 0->lose):0, Score:26.0, timesteps:294
35 Result (1->win; 0->lose):1, Score:51.0, timesteps:867
