 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:12.0, timesteps:417
1 Result (1->win; 0->lose):0, Score:36.0, timesteps:732
2 Result (1->win; 0->lose):0, Score:8.0, timesteps:441
3 Result (1->win; 0->lose):0, Score:6.0, timesteps:351
4 Result (1->win; 0->lose):0, Score:12.0, timesteps:490
5 Result (1->win; 0->lose):0, Score:8.0, timesteps:587
6 Result (1->win; 0->lose):0, Score:8.0, timesteps:423
7 Result (1->win; 0->lose):0, Score:8.0, timesteps:465
8 Result (1->win; 0->lose):0, Score:10.0, timesteps:523
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:663
10 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:10.0, timesteps:705
12 Result (1->win; 0->lose):0, Score:22.0, timesteps:437
13 Result (1->win; 0->lose):0, Score:10.0, timesteps:516
14 Result (1->win; 0->lose):0, Score:16.0, timesteps:587
15 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
16 Result (1->win; 0->lose):0, Score:10.0, timesteps:378
17 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:22.0, timesteps:767
19 Result (1->win; 0->lose):0, Score:22.0, timesteps:788
20 Result (1->win; 0->lose):0, Score:16.0, timesteps:806
21 Result (1->win; 0->lose):0, Score:12.0, timesteps:538
22 Result (1->win; 0->lose):0, Score:16.0, timesteps:731
23 Result (1->win; 0->lose):0, Score:22.0, timesteps:843
24 Result (1->win; 0->lose):0, Score:28.0, timesteps:886
25 Result (1->win; 0->lose):0, Score:12.0, timesteps:608
26 Result (1->win; 0->lose):0, Score:18.0, timesteps:728
27 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
28 Result (1->win; 0->lose):0, Score:14.0, timesteps:551
29 Result (1->win; 0->lose):0, Score:26.0, timesteps:854
30 Result (1->win; 0->lose):0, Score:26.0, timesteps:828
31 Result (1->win; 0->lose):0, Score:22.0, timesteps:858
32 Result (1->win; 0->lose):0, Score:16.0, timesteps:547
33 Result (1->win; 0->lose):0, Score:24.0, timesteps:742
34 Result (1->win; 0->lose):0, Score:18.0, timesteps:673
35 Result (1->win; 0->lose):0, Score:22.0, timesteps:722
36 Result (1->win; 0->lose):0, Score:28.0, timesteps:656
37 Result (1->win; 0->lose):0, Score:28.0, timesteps:574
38 Result (1->win; 0->lose):0, Score:22.0, timesteps:741
39 Result (1->win; 0->lose):0, Score:24.0, timesteps:621
40 Result (1->win; 0->lose):0, Score:22.0, timesteps:766
41 Result (1->win; 0->lose):0, Score:18.0, timesteps:776
42 Result (1->win; 0->lose):0, Score:24.0, timesteps:634
43 Result (1->win; 0->lose):0, Score:34.0, timesteps:980
44 Result (1->win; 0->lose):0, Score:18.0, timesteps:722
45 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
46 Result (1->win; 0->lose):0, Score:6.0, timesteps:845
