 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):1, Score:44.0, timesteps:805
1 Result (1->win; 0->lose):1, Score:52.0, timesteps:585
2 Result (1->win; 0->lose):0, Score:18.0, timesteps:812
3 Result (1->win; 0->lose):0, Score:10.0, timesteps:489
4 Result (1->win; 0->lose):0, Score:15.0, timesteps:698
5 Result (1->win; 0->lose):0, Score:14.0, timesteps:828
6 Result (1->win; 0->lose):0, Score:34.0, timesteps:794
7 Result (1->win; 0->lose):0, Score:41.0, timesteps:430
8 Result (1->win; 0->lose):0, Score:2.0, timesteps:211
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:714
10 Result (1->win; 0->lose):0, Score:23.0, timesteps:905
11 Result (1->win; 0->lose):1, Score:51.0, timesteps:583
12 Result (1->win; 0->lose):0, Score:9.0, timesteps:762
13 Result (1->win; 0->lose):0, Score:46.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:49.0, timesteps:959
15 Result (1->win; 0->lose):0, Score:9.0, timesteps:346
16 Result (1->win; 0->lose):1, Score:55.0, timesteps:546
17 Result (1->win; 0->lose):0, Score:52.0, timesteps:698
18 Result (1->win; 0->lose):0, Score:61.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:45.0, timesteps:779
20 Result (1->win; 0->lose):0, Score:8.0, timesteps:160
21 Result (1->win; 0->lose):1, Score:54.0, timesteps:826
22 Result (1->win; 0->lose):1, Score:62.0, timesteps:744
23 Result (1->win; 0->lose):0, Score:49.0, timesteps:866
24 Result (1->win; 0->lose):0, Score:39.0, timesteps:881
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:121
26 Result (1->win; 0->lose):0, Score:50.0, timesteps:788
27 Result (1->win; 0->lose):0, Score:22.0, timesteps:259
28 Result (1->win; 0->lose):1, Score:49.0, timesteps:832
29 Result (1->win; 0->lose):1, Score:50.0, timesteps:629
30 Result (1->win; 0->lose):0, Score:38.0, timesteps:358
31 Result (1->win; 0->lose):0, Score:51.0, timesteps:873
32 Result (1->win; 0->lose):0, Score:9.0, timesteps:406
33 Result (1->win; 0->lose):0, Score:5.0, timesteps:262
34 Result (1->win; 0->lose):0, Score:61.0, timesteps:860
35 Result (1->win; 0->lose):0, Score:13.0, timesteps:812
36 Result (1->win; 0->lose):0, Score:37.0, timesteps:310
37 Result (1->win; 0->lose):0, Score:34.0, timesteps:331
38 Result (1->win; 0->lose):1, Score:51.0, timesteps:618
39 Result (1->win; 0->lose):0, Score:52.0, timesteps:725
40 Result (1->win; 0->lose):1, Score:49.0, timesteps:875
41 Result (1->win; 0->lose):0, Score:11.0, timesteps:157
42 Result (1->win; 0->lose):0, Score:22.0, timesteps:259
43 Result (1->win; 0->lose):0, Score:0.0, timesteps:211
44 Result (1->win; 0->lose):0, Score:53.0, timesteps:993
45 Result (1->win; 0->lose):0, Score:14.0, timesteps:229
46 Result (1->win; 0->lose):0, Score:54.0, timesteps:1000
47 Result (1->win; 0->lose):1, Score:63.0, timesteps:586
48 Result (1->win; 0->lose):1, Score:53.0, timesteps:556
49 Result (1->win; 0->lose):1, Score:52.0, timesteps:609
