 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:18.0, timesteps:582
1 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:24.0, timesteps:535
3 Result (1->win; 0->lose):0, Score:14.0, timesteps:603
4 Result (1->win; 0->lose):0, Score:12.0, timesteps:503
5 Result (1->win; 0->lose):0, Score:12.0, timesteps:457
6 Result (1->win; 0->lose):0, Score:8.0, timesteps:428
7 Result (1->win; 0->lose):0, Score:30.0, timesteps:587
8 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
9 Result (1->win; 0->lose):0, Score:12.0, timesteps:529
10 Result (1->win; 0->lose):0, Score:6.0, timesteps:432
11 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
12 Result (1->win; 0->lose):0, Score:8.0, timesteps:598
13 Result (1->win; 0->lose):0, Score:4.0, timesteps:343
14 Result (1->win; 0->lose):0, Score:10.0, timesteps:413
15 Result (1->win; 0->lose):0, Score:10.0, timesteps:873
16 Result (1->win; 0->lose):0, Score:32.0, timesteps:495
17 Result (1->win; 0->lose):0, Score:10.0, timesteps:484
18 Result (1->win; 0->lose):0, Score:18.0, timesteps:443
19 Result (1->win; 0->lose):0, Score:20.0, timesteps:356
20 Result (1->win; 0->lose):0, Score:14.0, timesteps:452
21 Result (1->win; 0->lose):0, Score:4.0, timesteps:312
22 Result (1->win; 0->lose):0, Score:18.0, timesteps:505
23 Result (1->win; 0->lose):0, Score:14.0, timesteps:385
24 Result (1->win; 0->lose):0, Score:2.0, timesteps:330
25 Result (1->win; 0->lose):0, Score:6.0, timesteps:349
26 Result (1->win; 0->lose):0, Score:12.0, timesteps:536
27 Result (1->win; 0->lose):0, Score:22.0, timesteps:405
28 Result (1->win; 0->lose):0, Score:6.0, timesteps:399
29 Result (1->win; 0->lose):0, Score:6.0, timesteps:444
30 Result (1->win; 0->lose):0, Score:6.0, timesteps:419
31 Result (1->win; 0->lose):0, Score:12.0, timesteps:528
32 Result (1->win; 0->lose):0, Score:32.0, timesteps:731
33 Result (1->win; 0->lose):0, Score:6.0, timesteps:461
34 Result (1->win; 0->lose):0, Score:16.0, timesteps:510
35 Result (1->win; 0->lose):0, Score:28.0, timesteps:780
36 Result (1->win; 0->lose):0, Score:6.0, timesteps:527
37 Result (1->win; 0->lose):0, Score:24.0, timesteps:350
38 Result (1->win; 0->lose):0, Score:8.0, timesteps:382
39 Result (1->win; 0->lose):0, Score:16.0, timesteps:504
40 Result (1->win; 0->lose):0, Score:8.0, timesteps:431
41 Result (1->win; 0->lose):0, Score:16.0, timesteps:584
42 Result (1->win; 0->lose):0, Score:0.0, timesteps:439
43 Result (1->win; 0->lose):0, Score:20.0, timesteps:521
44 Result (1->win; 0->lose):0, Score:28.0, timesteps:786
45 Result (1->win; 0->lose):0, Score:8.0, timesteps:425
46 Result (1->win; 0->lose):0, Score:20.0, timesteps:624
47 Result (1->win; 0->lose):0, Score:14.0, timesteps:418
48 Result (1->win; 0->lose):0, Score:18.0, timesteps:518
49 Result (1->win; 0->lose):0, Score:10.0, timesteps:363
50 Result (1->win; 0->lose):0, Score:24.0, timesteps:372
51 Result (1->win; 0->lose):0, Score:10.0, timesteps:353
52 Result (1->win; 0->lose):0, Score:28.0, timesteps:290
53 Result (1->win; 0->lose):0, Score:12.0, timesteps:442
54 Result (1->win; 0->lose):0, Score:10.0, timesteps:732
55 Result (1->win; 0->lose):0, Score:14.0, timesteps:452
56 Result (1->win; 0->lose):0, Score:12.0, timesteps:500
57 Result (1->win; 0->lose):0, Score:10.0, timesteps:842
58 Result (1->win; 0->lose):0, Score:10.0, timesteps:678
59 Result (1->win; 0->lose):0, Score:22.0, timesteps:468
60 Result (1->win; 0->lose):0, Score:24.0, timesteps:473
61 Result (1->win; 0->lose):0, Score:20.0, timesteps:565
62 Result (1->win; 0->lose):0, Score:18.0, timesteps:528
63 Result (1->win; 0->lose):0, Score:22.0, timesteps:348
64 Result (1->win; 0->lose):0, Score:8.0, timesteps:560
65 Result (1->win; 0->lose):0, Score:26.0, timesteps:385
66 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
67 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
68 Result (1->win; 0->lose):0, Score:16.0, timesteps:343
69 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
70 Result (1->win; 0->lose):0, Score:22.0, timesteps:283
71 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:22.0, timesteps:569
73 Result (1->win; 0->lose):0, Score:22.0, timesteps:447
74 Result (1->win; 0->lose):0, Score:18.0, timesteps:506
75 Result (1->win; 0->lose):0, Score:16.0, timesteps:320
76 Result (1->win; 0->lose):0, Score:26.0, timesteps:476
77 Result (1->win; 0->lose):0, Score:22.0, timesteps:615
78 Result (1->win; 0->lose):0, Score:24.0, timesteps:499
79 Result (1->win; 0->lose):0, Score:8.0, timesteps:846
80 Result (1->win; 0->lose):0, Score:20.0, timesteps:553
81 Result (1->win; 0->lose):0, Score:16.0, timesteps:562
82 Result (1->win; 0->lose):0, Score:26.0, timesteps:613
83 Result (1->win; 0->lose):0, Score:20.0, timesteps:485
84 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
85 Result (1->win; 0->lose):0, Score:6.0, timesteps:419
86 Result (1->win; 0->lose):0, Score:26.0, timesteps:407
87 Result (1->win; 0->lose):0, Score:6.0, timesteps:419
88 Result (1->win; 0->lose):0, Score:20.0, timesteps:410
89 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
90 Result (1->win; 0->lose):0, Score:8.0, timesteps:436
91 Result (1->win; 0->lose):0, Score:22.0, timesteps:369
92 Result (1->win; 0->lose):0, Score:24.0, timesteps:583
93 Result (1->win; 0->lose):0, Score:14.0, timesteps:470
94 Result (1->win; 0->lose):0, Score:30.0, timesteps:366
95 Result (1->win; 0->lose):0, Score:20.0, timesteps:441
96 Result (1->win; 0->lose):0, Score:12.0, timesteps:485
97 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
98 Result (1->win; 0->lose):0, Score:14.0, timesteps:634
99 Result (1->win; 0->lose):0, Score:38.0, timesteps:1000
100 Result (1->win; 0->lose):0, Score:8.0, timesteps:446
101 Result (1->win; 0->lose):0, Score:24.0, timesteps:549
102 Result (1->win; 0->lose):0, Score:18.0, timesteps:463
103 Result (1->win; 0->lose):0, Score:8.0, timesteps:453
104 Result (1->win; 0->lose):0, Score:18.0, timesteps:303
105 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
106 Result (1->win; 0->lose):0, Score:16.0, timesteps:897
107 Result (1->win; 0->lose):0, Score:32.0, timesteps:575
108 Result (1->win; 0->lose):0, Score:10.0, timesteps:753
109 Result (1->win; 0->lose):0, Score:28.0, timesteps:622
110 Result (1->win; 0->lose):0, Score:22.0, timesteps:558
111 Result (1->win; 0->lose):0, Score:16.0, timesteps:562
112 Result (1->win; 0->lose):0, Score:22.0, timesteps:756
113 Result (1->win; 0->lose):0, Score:20.0, timesteps:359
114 Result (1->win; 0->lose):0, Score:26.0, timesteps:674
115 Result (1->win; 0->lose):0, Score:24.0, timesteps:367
116 Result (1->win; 0->lose):0, Score:16.0, timesteps:616
117 Result (1->win; 0->lose):0, Score:18.0, timesteps:262
118 Result (1->win; 0->lose):0, Score:8.0, timesteps:422
119 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
120 Result (1->win; 0->lose):0, Score:18.0, timesteps:423
121 Result (1->win; 0->lose):0, Score:8.0, timesteps:384
122 Result (1->win; 0->lose):0, Score:20.0, timesteps:605
123 Result (1->win; 0->lose):0, Score:16.0, timesteps:995
124 Result (1->win; 0->lose):0, Score:26.0, timesteps:431
125 Result (1->win; 0->lose):0, Score:6.0, timesteps:433
126 Result (1->win; 0->lose):0, Score:18.0, timesteps:262
127 Result (1->win; 0->lose):0, Score:0.0, timesteps:439
128 Result (1->win; 0->lose):0, Score:14.0, timesteps:518
129 Result (1->win; 0->lose):0, Score:16.0, timesteps:319
130 Result (1->win; 0->lose):0, Score:18.0, timesteps:432
131 Result (1->win; 0->lose):0, Score:24.0, timesteps:627
132 Result (1->win; 0->lose):0, Score:20.0, timesteps:367
133 Result (1->win; 0->lose):0, Score:18.0, timesteps:427
134 Result (1->win; 0->lose):0, Score:22.0, timesteps:419
135 Result (1->win; 0->lose):0, Score:20.0, timesteps:590
136 Result (1->win; 0->lose):0, Score:32.0, timesteps:597
137 Result (1->win; 0->lose):0, Score:18.0, timesteps:262
138 Result (1->win; 0->lose):0, Score:20.0, timesteps:495
139 Result (1->win; 0->lose):0, Score:6.0, timesteps:560
140 Result (1->win; 0->lose):0, Score:18.0, timesteps:453
141 Result (1->win; 0->lose):0, Score:20.0, timesteps:406
142 Result (1->win; 0->lose):0, Score:24.0, timesteps:482
143 Result (1->win; 0->lose):0, Score:26.0, timesteps:377
144 Result (1->win; 0->lose):0, Score:14.0, timesteps:389
145 Result (1->win; 0->lose):0, Score:20.0, timesteps:351
146 Result (1->win; 0->lose):0, Score:6.0, timesteps:408
147 Result (1->win; 0->lose):0, Score:24.0, timesteps:671
148 Result (1->win; 0->lose):0, Score:24.0, timesteps:551
149 Result (1->win; 0->lose):0, Score:28.0, timesteps:338
150 Result (1->win; 0->lose):0, Score:18.0, timesteps:585
151 Result (1->win; 0->lose):0, Score:20.0, timesteps:371
152 Result (1->win; 0->lose):0, Score:12.0, timesteps:404
153 Result (1->win; 0->lose):0, Score:20.0, timesteps:481
154 Result (1->win; 0->lose):0, Score:20.0, timesteps:447
155 Result (1->win; 0->lose):0, Score:30.0, timesteps:376
156 Result (1->win; 0->lose):0, Score:20.0, timesteps:801
157 Result (1->win; 0->lose):0, Score:24.0, timesteps:678
158 Result (1->win; 0->lose):0, Score:6.0, timesteps:387
159 Result (1->win; 0->lose):0, Score:18.0, timesteps:372
160 Result (1->win; 0->lose):0, Score:20.0, timesteps:505
161 Result (1->win; 0->lose):0, Score:8.0, timesteps:396
162 Result (1->win; 0->lose):0, Score:26.0, timesteps:717
163 Result (1->win; 0->lose):0, Score:26.0, timesteps:984
164 Result (1->win; 0->lose):0, Score:20.0, timesteps:512
165 Result (1->win; 0->lose):0, Score:22.0, timesteps:361
166 Result (1->win; 0->lose):0, Score:26.0, timesteps:819
167 Result (1->win; 0->lose):0, Score:24.0, timesteps:509
168 Result (1->win; 0->lose):0, Score:30.0, timesteps:685
169 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
170 Result (1->win; 0->lose):0, Score:18.0, timesteps:568
171 Result (1->win; 0->lose):0, Score:20.0, timesteps:363
172 Result (1->win; 0->lose):0, Score:24.0, timesteps:323
173 Result (1->win; 0->lose):0, Score:22.0, timesteps:387
174 Result (1->win; 0->lose):0, Score:22.0, timesteps:325
175 Result (1->win; 0->lose):0, Score:30.0, timesteps:582
176 Result (1->win; 0->lose):0, Score:22.0, timesteps:574
177 Result (1->win; 0->lose):0, Score:26.0, timesteps:455
178 Result (1->win; 0->lose):0, Score:18.0, timesteps:426
179 Result (1->win; 0->lose):0, Score:36.0, timesteps:835
180 Result (1->win; 0->lose):0, Score:24.0, timesteps:678
181 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
182 Result (1->win; 0->lose):0, Score:18.0, timesteps:262
183 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
184 Result (1->win; 0->lose):0, Score:20.0, timesteps:460
185 Result (1->win; 0->lose):0, Score:20.0, timesteps:331
186 Result (1->win; 0->lose):0, Score:28.0, timesteps:676
187 Result (1->win; 0->lose):0, Score:20.0, timesteps:416
188 Result (1->win; 0->lose):0, Score:4.0, timesteps:370
189 Result (1->win; 0->lose):0, Score:8.0, timesteps:453
190 Result (1->win; 0->lose):0, Score:14.0, timesteps:334
191 Result (1->win; 0->lose):0, Score:16.0, timesteps:742
192 Result (1->win; 0->lose):0, Score:16.0, timesteps:625
193 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
194 Result (1->win; 0->lose):0, Score:20.0, timesteps:329
195 Result (1->win; 0->lose):0, Score:16.0, timesteps:611
196 Result (1->win; 0->lose):0, Score:22.0, timesteps:514
197 Result (1->win; 0->lose):0, Score:18.0, timesteps:451
198 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
199 Result (1->win; 0->lose):0, Score:16.0, timesteps:460
200 Result (1->win; 0->lose):0, Score:26.0, timesteps:475
201 Result (1->win; 0->lose):0, Score:14.0, timesteps:347
202 Result (1->win; 0->lose):0, Score:26.0, timesteps:530
203 Result (1->win; 0->lose):0, Score:14.0, timesteps:337
204 Result (1->win; 0->lose):0, Score:16.0, timesteps:498
205 Result (1->win; 0->lose):0, Score:20.0, timesteps:493
206 Result (1->win; 0->lose):0, Score:26.0, timesteps:420
207 Result (1->win; 0->lose):0, Score:14.0, timesteps:649
208 Result (1->win; 0->lose):0, Score:16.0, timesteps:692
209 Result (1->win; 0->lose):0, Score:20.0, timesteps:352
210 Result (1->win; 0->lose):0, Score:24.0, timesteps:405
211 Result (1->win; 0->lose):0, Score:14.0, timesteps:470
212 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
213 Result (1->win; 0->lose):0, Score:24.0, timesteps:538
214 Result (1->win; 0->lose):0, Score:26.0, timesteps:618
215 Result (1->win; 0->lose):0, Score:32.0, timesteps:527
216 Result (1->win; 0->lose):0, Score:16.0, timesteps:652
217 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
218 Result (1->win; 0->lose):0, Score:16.0, timesteps:285
219 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
220 Result (1->win; 0->lose):0, Score:24.0, timesteps:685
221 Result (1->win; 0->lose):0, Score:14.0, timesteps:454
222 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
223 Result (1->win; 0->lose):0, Score:30.0, timesteps:646
224 Result (1->win; 0->lose):0, Score:6.0, timesteps:527
225 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
226 Result (1->win; 0->lose):0, Score:24.0, timesteps:314
227 Result (1->win; 0->lose):0, Score:4.0, timesteps:363
228 Result (1->win; 0->lose):0, Score:16.0, timesteps:460
229 Result (1->win; 0->lose):0, Score:12.0, timesteps:425
230 Result (1->win; 0->lose):0, Score:22.0, timesteps:443
231 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
232 Result (1->win; 0->lose):0, Score:18.0, timesteps:493
233 Result (1->win; 0->lose):0, Score:2.0, timesteps:330
234 Result (1->win; 0->lose):0, Score:26.0, timesteps:456
235 Result (1->win; 0->lose):0, Score:26.0, timesteps:596
236 Result (1->win; 0->lose):0, Score:16.0, timesteps:284
237 Result (1->win; 0->lose):0, Score:30.0, timesteps:558
238 Result (1->win; 0->lose):0, Score:4.0, timesteps:356
239 Result (1->win; 0->lose):0, Score:22.0, timesteps:333
240 Result (1->win; 0->lose):0, Score:18.0, timesteps:660
241 Result (1->win; 0->lose):0, Score:20.0, timesteps:484
242 Result (1->win; 0->lose):0, Score:18.0, timesteps:262
243 Result (1->win; 0->lose):0, Score:6.0, timesteps:429
244 Result (1->win; 0->lose):0, Score:8.0, timesteps:286
245 Result (1->win; 0->lose):0, Score:8.0, timesteps:379
246 Result (1->win; 0->lose):0, Score:24.0, timesteps:373
247 Result (1->win; 0->lose):0, Score:20.0, timesteps:564
248 Result (1->win; 0->lose):0, Score:14.0, timesteps:470
249 Result (1->win; 0->lose):0, Score:26.0, timesteps:495
250 Result (1->win; 0->lose):0, Score:18.0, timesteps:361
251 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
252 Result (1->win; 0->lose):0, Score:16.0, timesteps:366
253 Result (1->win; 0->lose):0, Score:20.0, timesteps:288
254 Result (1->win; 0->lose):0, Score:18.0, timesteps:569
255 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
256 Result (1->win; 0->lose):0, Score:18.0, timesteps:692
257 Result (1->win; 0->lose):0, Score:20.0, timesteps:503
258 Result (1->win; 0->lose):0, Score:20.0, timesteps:458
259 Result (1->win; 0->lose):0, Score:10.0, timesteps:421
260 Result (1->win; 0->lose):0, Score:24.0, timesteps:587
261 Result (1->win; 0->lose):0, Score:14.0, timesteps:452
262 Result (1->win; 0->lose):0, Score:32.0, timesteps:943
263 Result (1->win; 0->lose):0, Score:30.0, timesteps:526
264 Result (1->win; 0->lose):0, Score:20.0, timesteps:437
265 Result (1->win; 0->lose):0, Score:22.0, timesteps:605
266 Result (1->win; 0->lose):0, Score:32.0, timesteps:728
267 Result (1->win; 0->lose):0, Score:18.0, timesteps:262
268 Result (1->win; 0->lose):0, Score:22.0, timesteps:480
269 Result (1->win; 0->lose):0, Score:6.0, timesteps:527
270 Result (1->win; 0->lose):0, Score:18.0, timesteps:412
271 Result (1->win; 0->lose):0, Score:18.0, timesteps:533
272 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
273 Result (1->win; 0->lose):0, Score:26.0, timesteps:575
274 Result (1->win; 0->lose):0, Score:20.0, timesteps:336
275 Result (1->win; 0->lose):0, Score:28.0, timesteps:340
276 Result (1->win; 0->lose):0, Score:18.0, timesteps:542
277 Result (1->win; 0->lose):0, Score:20.0, timesteps:492
278 Result (1->win; 0->lose):0, Score:28.0, timesteps:407
279 Result (1->win; 0->lose):0, Score:30.0, timesteps:451
280 Result (1->win; 0->lose):0, Score:42.0, timesteps:712
281 Result (1->win; 0->lose):0, Score:22.0, timesteps:615
282 Result (1->win; 0->lose):0, Score:6.0, timesteps:370
283 Result (1->win; 0->lose):0, Score:26.0, timesteps:513
284 Result (1->win; 0->lose):0, Score:28.0, timesteps:603
285 Result (1->win; 0->lose):0, Score:18.0, timesteps:262
286 Result (1->win; 0->lose):0, Score:22.0, timesteps:570
287 Result (1->win; 0->lose):0, Score:24.0, timesteps:472
288 Result (1->win; 0->lose):0, Score:18.0, timesteps:320
289 Result (1->win; 0->lose):0, Score:20.0, timesteps:558
290 Result (1->win; 0->lose):0, Score:16.0, timesteps:376
291 Result (1->win; 0->lose):0, Score:16.0, timesteps:394
292 Result (1->win; 0->lose):0, Score:12.0, timesteps:962
293 Result (1->win; 0->lose):0, Score:14.0, timesteps:702
294 Result (1->win; 0->lose):0, Score:26.0, timesteps:825
295 Result (1->win; 0->lose):0, Score:18.0, timesteps:550
296 Result (1->win; 0->lose):0, Score:22.0, timesteps:367
297 Result (1->win; 0->lose):0, Score:24.0, timesteps:514
298 Result (1->win; 0->lose):0, Score:18.0, timesteps:298
299 Result (1->win; 0->lose):0, Score:12.0, timesteps:371
300 Result (1->win; 0->lose):0, Score:22.0, timesteps:575
301 Result (1->win; 0->lose):0, Score:10.0, timesteps:435
302 Result (1->win; 0->lose):0, Score:22.0, timesteps:605
303 Result (1->win; 0->lose):0, Score:28.0, timesteps:784
304 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
305 Result (1->win; 0->lose):0, Score:20.0, timesteps:471
306 Result (1->win; 0->lose):0, Score:20.0, timesteps:519
307 Result (1->win; 0->lose):0, Score:20.0, timesteps:521
308 Result (1->win; 0->lose):0, Score:32.0, timesteps:826
309 Result (1->win; 0->lose):0, Score:6.0, timesteps:388
310 Result (1->win; 0->lose):0, Score:14.0, timesteps:394
311 Result (1->win; 0->lose):0, Score:20.0, timesteps:424
312 Result (1->win; 0->lose):0, Score:24.0, timesteps:387
313 Result (1->win; 0->lose):0, Score:20.0, timesteps:541
314 Result (1->win; 0->lose):0, Score:20.0, timesteps:399
315 Result (1->win; 0->lose):0, Score:22.0, timesteps:783
316 Result (1->win; 0->lose):0, Score:14.0, timesteps:697
317 Result (1->win; 0->lose):0, Score:22.0, timesteps:296
318 Result (1->win; 0->lose):0, Score:18.0, timesteps:375
319 Result (1->win; 0->lose):0, Score:22.0, timesteps:823
320 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
321 Result (1->win; 0->lose):0, Score:12.0, timesteps:488
322 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
323 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
324 Result (1->win; 0->lose):0, Score:24.0, timesteps:495
325 Result (1->win; 0->lose):0, Score:12.0, timesteps:395
326 Result (1->win; 0->lose):0, Score:2.0, timesteps:439
327 Result (1->win; 0->lose):0, Score:18.0, timesteps:415
328 Result (1->win; 0->lose):0, Score:24.0, timesteps:750
329 Result (1->win; 0->lose):0, Score:18.0, timesteps:412
330 Result (1->win; 0->lose):0, Score:18.0, timesteps:533
331 Result (1->win; 0->lose):0, Score:16.0, timesteps:555
332 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
333 Result (1->win; 0->lose):0, Score:24.0, timesteps:635
334 Result (1->win; 0->lose):0, Score:26.0, timesteps:404
335 Result (1->win; 0->lose):0, Score:16.0, timesteps:596
336 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
337 Result (1->win; 0->lose):0, Score:16.0, timesteps:358
338 Result (1->win; 0->lose):0, Score:18.0, timesteps:262
339 Result (1->win; 0->lose):0, Score:16.0, timesteps:506
340 Result (1->win; 0->lose):0, Score:8.0, timesteps:411
341 Result (1->win; 0->lose):0, Score:16.0, timesteps:448
342 Result (1->win; 0->lose):0, Score:8.0, timesteps:598
343 Result (1->win; 0->lose):0, Score:24.0, timesteps:499
344 Result (1->win; 0->lose):0, Score:18.0, timesteps:335
345 Result (1->win; 0->lose):0, Score:32.0, timesteps:930
346 Result (1->win; 0->lose):0, Score:20.0, timesteps:563
347 Result (1->win; 0->lose):0, Score:26.0, timesteps:614
348 Result (1->win; 0->lose):0, Score:26.0, timesteps:816
349 Result (1->win; 0->lose):0, Score:10.0, timesteps:393
350 Result (1->win; 0->lose):0, Score:10.0, timesteps:647
351 Result (1->win; 0->lose):0, Score:26.0, timesteps:372
352 Result (1->win; 0->lose):0, Score:20.0, timesteps:352
353 Result (1->win; 0->lose):0, Score:8.0, timesteps:792
354 Result (1->win; 0->lose):0, Score:18.0, timesteps:554
355 Result (1->win; 0->lose):0, Score:24.0, timesteps:465
356 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
357 Result (1->win; 0->lose):0, Score:24.0, timesteps:513
358 Result (1->win; 0->lose):0, Score:24.0, timesteps:590
359 Result (1->win; 0->lose):0, Score:20.0, timesteps:614
360 Result (1->win; 0->lose):0, Score:22.0, timesteps:605
361 Result (1->win; 0->lose):0, Score:24.0, timesteps:450
362 Result (1->win; 0->lose):0, Score:8.0, timesteps:371
363 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
364 Result (1->win; 0->lose):0, Score:20.0, timesteps:293
365 Result (1->win; 0->lose):0, Score:26.0, timesteps:636
366 Result (1->win; 0->lose):0, Score:34.0, timesteps:330
367 Result (1->win; 0->lose):0, Score:24.0, timesteps:473
368 Result (1->win; 0->lose):0, Score:28.0, timesteps:608
369 Result (1->win; 0->lose):0, Score:18.0, timesteps:524
370 Result (1->win; 0->lose):0, Score:22.0, timesteps:336
371 Result (1->win; 0->lose):0, Score:18.0, timesteps:550
372 Result (1->win; 0->lose):0, Score:16.0, timesteps:455
373 Result (1->win; 0->lose):0, Score:20.0, timesteps:485
374 Result (1->win; 0->lose):0, Score:32.0, timesteps:570
375 Result (1->win; 0->lose):0, Score:24.0, timesteps:519
376 Result (1->win; 0->lose):0, Score:18.0, timesteps:508
377 Result (1->win; 0->lose):0, Score:14.0, timesteps:788
378 Result (1->win; 0->lose):0, Score:16.0, timesteps:488
379 Result (1->win; 0->lose):0, Score:22.0, timesteps:328
380 Result (1->win; 0->lose):0, Score:18.0, timesteps:312
381 Result (1->win; 0->lose):0, Score:20.0, timesteps:320
382 Result (1->win; 0->lose):0, Score:24.0, timesteps:731
383 Result (1->win; 0->lose):0, Score:20.0, timesteps:343
384 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
385 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
386 Result (1->win; 0->lose):0, Score:20.0, timesteps:432
387 Result (1->win; 0->lose):0, Score:8.0, timesteps:404
388 Result (1->win; 0->lose):0, Score:22.0, timesteps:555
389 Result (1->win; 0->lose):0, Score:16.0, timesteps:460
390 Result (1->win; 0->lose):0, Score:16.0, timesteps:474
391 Result (1->win; 0->lose):0, Score:26.0, timesteps:711
392 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
393 Result (1->win; 0->lose):0, Score:20.0, timesteps:389
394 Result (1->win; 0->lose):0, Score:24.0, timesteps:560
395 Result (1->win; 0->lose):0, Score:18.0, timesteps:312
396 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
397 Result (1->win; 0->lose):0, Score:22.0, timesteps:354
398 Result (1->win; 0->lose):0, Score:14.0, timesteps:309
