 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:3.0, timesteps:143
1 Result (1->win; 0->lose):0, Score:5.0, timesteps:731
2 Result (1->win; 0->lose):0, Score:5.0, timesteps:675
3 Result (1->win; 0->lose):0, Score:3.0, timesteps:138
4 Result (1->win; 0->lose):0, Score:3.0, timesteps:356
5 Result (1->win; 0->lose):0, Score:3.0, timesteps:293
6 Result (1->win; 0->lose):0, Score:3.0, timesteps:38
7 Result (1->win; 0->lose):0, Score:6.0, timesteps:40
8 Result (1->win; 0->lose):0, Score:3.0, timesteps:482
9 Result (1->win; 0->lose):0, Score:1.0, timesteps:270
10 Result (1->win; 0->lose):0, Score:18.0, timesteps:604
11 Result (1->win; 0->lose):0, Score:4.0, timesteps:17
12 Result (1->win; 0->lose):0, Score:5.0, timesteps:464
13 Result (1->win; 0->lose):0, Score:9.0, timesteps:147
14 Result (1->win; 0->lose):0, Score:1.0, timesteps:135
15 Result (1->win; 0->lose):0, Score:5.0, timesteps:260
16 Result (1->win; 0->lose):0, Score:8.0, timesteps:187
17 Result (1->win; 0->lose):0, Score:3.0, timesteps:118
18 Result (1->win; 0->lose):0, Score:7.0, timesteps:254
19 Result (1->win; 0->lose):0, Score:7.0, timesteps:645
20 Result (1->win; 0->lose):0, Score:17.0, timesteps:797
21 Result (1->win; 0->lose):0, Score:1.0, timesteps:92
22 Result (1->win; 0->lose):0, Score:3.0, timesteps:255
23 Result (1->win; 0->lose):0, Score:6.0, timesteps:33
24 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:350
26 Result (1->win; 0->lose):0, Score:7.0, timesteps:194
27 Result (1->win; 0->lose):0, Score:19.0, timesteps:588
28 Result (1->win; 0->lose):0, Score:7.0, timesteps:59
29 Result (1->win; 0->lose):0, Score:11.0, timesteps:542
30 Result (1->win; 0->lose):0, Score:8.0, timesteps:245
31 Result (1->win; 0->lose):0, Score:1.0, timesteps:312
32 Result (1->win; 0->lose):0, Score:9.0, timesteps:413
33 Result (1->win; 0->lose):0, Score:5.0, timesteps:434
34 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:9.0, timesteps:296
36 Result (1->win; 0->lose):0, Score:3.0, timesteps:400
37 Result (1->win; 0->lose):0, Score:3.0, timesteps:337
38 Result (1->win; 0->lose):0, Score:3.0, timesteps:263
39 Result (1->win; 0->lose):0, Score:4.0, timesteps:18
40 Result (1->win; 0->lose):0, Score:12.0, timesteps:215
41 Result (1->win; 0->lose):0, Score:4.0, timesteps:16
42 Result (1->win; 0->lose):0, Score:4.0, timesteps:16
43 Result (1->win; 0->lose):0, Score:9.0, timesteps:701
44 Result (1->win; 0->lose):0, Score:4.0, timesteps:423
45 Result (1->win; 0->lose):0, Score:6.0, timesteps:277
46 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
47 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:4.0, timesteps:15
49 Result (1->win; 0->lose):0, Score:6.0, timesteps:212
50 Result (1->win; 0->lose):0, Score:5.0, timesteps:365
51 Result (1->win; 0->lose):0, Score:3.0, timesteps:411
52 Result (1->win; 0->lose):0, Score:3.0, timesteps:175
53 Result (1->win; 0->lose):0, Score:6.0, timesteps:580
54 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
55 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
56 Result (1->win; 0->lose):0, Score:3.0, timesteps:247
57 Result (1->win; 0->lose):0, Score:10.0, timesteps:610
