 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:3.0, timesteps:313
1 Result (1->win; 0->lose):0, Score:8.0, timesteps:581
2 Result (1->win; 0->lose):0, Score:1.0, timesteps:297
3 Result (1->win; 0->lose):0, Score:6.0, timesteps:224
4 Result (1->win; 0->lose):0, Score:3.0, timesteps:378
5 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
6 Result (1->win; 0->lose):0, Score:3.0, timesteps:313
7 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
8 Result (1->win; 0->lose):0, Score:5.0, timesteps:798
9 Result (1->win; 0->lose):0, Score:1.0, timesteps:54
10 Result (1->win; 0->lose):0, Score:3.0, timesteps:495
11 Result (1->win; 0->lose):0, Score:5.0, timesteps:519
12 Result (1->win; 0->lose):0, Score:5.0, timesteps:239
13 Result (1->win; 0->lose):0, Score:5.0, timesteps:294
14 Result (1->win; 0->lose):0, Score:5.0, timesteps:381
15 Result (1->win; 0->lose):0, Score:9.0, timesteps:892
16 Result (1->win; 0->lose):0, Score:3.0, timesteps:24
17 Result (1->win; 0->lose):0, Score:5.0, timesteps:548
18 Result (1->win; 0->lose):0, Score:5.0, timesteps:338
19 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
20 Result (1->win; 0->lose):0, Score:3.0, timesteps:572
21 Result (1->win; 0->lose):0, Score:5.0, timesteps:287
22 Result (1->win; 0->lose):0, Score:1.0, timesteps:400
23 Result (1->win; 0->lose):0, Score:10.0, timesteps:575
24 Result (1->win; 0->lose):0, Score:1.0, timesteps:382
25 Result (1->win; 0->lose):0, Score:6.0, timesteps:600
26 Result (1->win; 0->lose):0, Score:3.0, timesteps:193
27 Result (1->win; 0->lose):0, Score:1.0, timesteps:376
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:424
29 Result (1->win; 0->lose):0, Score:1.0, timesteps:382
30 Result (1->win; 0->lose):0, Score:3.0, timesteps:246
31 Result (1->win; 0->lose):0, Score:3.0, timesteps:233
32 Result (1->win; 0->lose):0, Score:11.0, timesteps:475
33 Result (1->win; 0->lose):0, Score:7.0, timesteps:478
34 Result (1->win; 0->lose):0, Score:6.0, timesteps:559
35 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
