 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:38.0, timesteps:908
1 Result (1->win; 0->lose):0, Score:27.0, timesteps:684
2 Result (1->win; 0->lose):0, Score:22.0, timesteps:427
3 Result (1->win; 0->lose):0, Score:9.0, timesteps:631
4 Result (1->win; 0->lose):0, Score:9.0, timesteps:615
5 Result (1->win; 0->lose):0, Score:27.0, timesteps:844
6 Result (1->win; 0->lose):0, Score:25.0, timesteps:758
7 Result (1->win; 0->lose):0, Score:29.0, timesteps:844
8 Result (1->win; 0->lose):0, Score:12.0, timesteps:382
9 Result (1->win; 0->lose):0, Score:1.0, timesteps:262
10 Result (1->win; 0->lose):0, Score:12.0, timesteps:130
11 Result (1->win; 0->lose):0, Score:15.0, timesteps:747
12 Result (1->win; 0->lose):0, Score:30.0, timesteps:253
13 Result (1->win; 0->lose):0, Score:11.0, timesteps:812
14 Result (1->win; 0->lose):0, Score:21.0, timesteps:649
15 Result (1->win; 0->lose):0, Score:34.0, timesteps:860
16 Result (1->win; 0->lose):0, Score:21.0, timesteps:812
17 Result (1->win; 0->lose):1, Score:46.0, timesteps:821
18 Result (1->win; 0->lose):0, Score:3.0, timesteps:812
19 Result (1->win; 0->lose):0, Score:24.0, timesteps:908
20 Result (1->win; 0->lose):0, Score:20.0, timesteps:502
21 Result (1->win; 0->lose):0, Score:5.0, timesteps:436
22 Result (1->win; 0->lose):0, Score:9.0, timesteps:388
23 Result (1->win; 0->lose):0, Score:8.0, timesteps:468
24 Result (1->win; 0->lose):0, Score:44.0, timesteps:869
25 Result (1->win; 0->lose):0, Score:18.0, timesteps:730
26 Result (1->win; 0->lose):0, Score:26.0, timesteps:355
27 Result (1->win; 0->lose):0, Score:6.0, timesteps:262
28 Result (1->win; 0->lose):0, Score:44.0, timesteps:894
29 Result (1->win; 0->lose):0, Score:0.0, timesteps:69
30 Result (1->win; 0->lose):0, Score:28.0, timesteps:764
31 Result (1->win; 0->lose):0, Score:31.0, timesteps:762
32 Result (1->win; 0->lose):0, Score:43.0, timesteps:681
33 Result (1->win; 0->lose):0, Score:28.0, timesteps:286
34 Result (1->win; 0->lose):0, Score:11.0, timesteps:166
35 Result (1->win; 0->lose):0, Score:37.0, timesteps:972
36 Result (1->win; 0->lose):0, Score:12.0, timesteps:698
37 Result (1->win; 0->lose):0, Score:51.0, timesteps:778
38 Result (1->win; 0->lose):0, Score:44.0, timesteps:844
39 Result (1->win; 0->lose):0, Score:20.0, timesteps:463
40 Result (1->win; 0->lose):0, Score:10.0, timesteps:85
41 Result (1->win; 0->lose):0, Score:56.0, timesteps:989
42 Result (1->win; 0->lose):0, Score:23.0, timesteps:274
43 Result (1->win; 0->lose):1, Score:53.0, timesteps:594
44 Result (1->win; 0->lose):0, Score:36.0, timesteps:491
45 Result (1->win; 0->lose):0, Score:27.0, timesteps:310
46 Result (1->win; 0->lose):0, Score:40.0, timesteps:714
47 Result (1->win; 0->lose):1, Score:49.0, timesteps:658
48 Result (1->win; 0->lose):0, Score:10.0, timesteps:583
49 Result (1->win; 0->lose):0, Score:45.0, timesteps:585
50 Result (1->win; 0->lose):1, Score:54.0, timesteps:786
51 Result (1->win; 0->lose):0, Score:45.0, timesteps:839
52 Result (1->win; 0->lose):0, Score:41.0, timesteps:924
53 Result (1->win; 0->lose):0, Score:17.0, timesteps:696
54 Result (1->win; 0->lose):0, Score:16.0, timesteps:235
55 Result (1->win; 0->lose):0, Score:48.0, timesteps:826
56 Result (1->win; 0->lose):0, Score:8.0, timesteps:85
57 Result (1->win; 0->lose):0, Score:12.0, timesteps:615
58 Result (1->win; 0->lose):0, Score:20.0, timesteps:259
59 Result (1->win; 0->lose):0, Score:36.0, timesteps:289
60 Result (1->win; 0->lose):0, Score:17.0, timesteps:439
61 Result (1->win; 0->lose):0, Score:41.0, timesteps:940
62 Result (1->win; 0->lose):0, Score:6.0, timesteps:87
63 Result (1->win; 0->lose):0, Score:48.0, timesteps:529
64 Result (1->win; 0->lose):0, Score:14.0, timesteps:214
65 Result (1->win; 0->lose):0, Score:55.0, timesteps:1000
66 Result (1->win; 0->lose):1, Score:55.0, timesteps:885
67 Result (1->win; 0->lose):0, Score:47.0, timesteps:1000
68 Result (1->win; 0->lose):0, Score:16.0, timesteps:205
69 Result (1->win; 0->lose):0, Score:49.0, timesteps:769
70 Result (1->win; 0->lose):0, Score:51.0, timesteps:574
71 Result (1->win; 0->lose):0, Score:37.0, timesteps:361
72 Result (1->win; 0->lose):0, Score:51.0, timesteps:785
73 Result (1->win; 0->lose):0, Score:49.0, timesteps:812
74 Result (1->win; 0->lose):0, Score:6.0, timesteps:85
75 Result (1->win; 0->lose):1, Score:53.0, timesteps:568
76 Result (1->win; 0->lose):0, Score:25.0, timesteps:382
77 Result (1->win; 0->lose):0, Score:18.0, timesteps:179
78 Result (1->win; 0->lose):0, Score:47.0, timesteps:836
79 Result (1->win; 0->lose):0, Score:19.0, timesteps:268
80 Result (1->win; 0->lose):1, Score:48.0, timesteps:622
81 Result (1->win; 0->lose):1, Score:49.0, timesteps:585
82 Result (1->win; 0->lose):0, Score:24.0, timesteps:232
83 Result (1->win; 0->lose):0, Score:21.0, timesteps:217
84 Result (1->win; 0->lose):0, Score:37.0, timesteps:828
85 Result (1->win; 0->lose):0, Score:51.0, timesteps:895
86 Result (1->win; 0->lose):0, Score:29.0, timesteps:364
87 Result (1->win; 0->lose):0, Score:52.0, timesteps:1000
88 Result (1->win; 0->lose):0, Score:31.0, timesteps:325
89 Result (1->win; 0->lose):0, Score:49.0, timesteps:1000
90 Result (1->win; 0->lose):0, Score:45.0, timesteps:817
91 Result (1->win; 0->lose):0, Score:39.0, timesteps:696
92 Result (1->win; 0->lose):1, Score:56.0, timesteps:723
93 Result (1->win; 0->lose):1, Score:56.0, timesteps:643
94 Result (1->win; 0->lose):0, Score:5.0, timesteps:85
95 Result (1->win; 0->lose):0, Score:38.0, timesteps:360
96 Result (1->win; 0->lose):1, Score:54.0, timesteps:921
97 Result (1->win; 0->lose):1, Score:52.0, timesteps:647
98 Result (1->win; 0->lose):1, Score:52.0, timesteps:708
99 Result (1->win; 0->lose):0, Score:12.0, timesteps:211
100 Result (1->win; 0->lose):0, Score:6.0, timesteps:85
101 Result (1->win; 0->lose):0, Score:18.0, timesteps:211
102 Result (1->win; 0->lose):1, Score:63.0, timesteps:946
