 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:8.0, timesteps:871
2 Result (1->win; 0->lose):0, Score:6.0, timesteps:514
3 Result (1->win; 0->lose):0, Score:14.0, timesteps:983
4 Result (1->win; 0->lose):0, Score:22.0, timesteps:503
5 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
6 Result (1->win; 0->lose):0, Score:20.0, timesteps:434
7 Result (1->win; 0->lose):0, Score:10.0, timesteps:663
8 Result (1->win; 0->lose):0, Score:2.0, timesteps:421
9 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
10 Result (1->win; 0->lose):0, Score:14.0, timesteps:846
11 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
12 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
13 Result (1->win; 0->lose):0, Score:32.0, timesteps:956
14 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
15 Result (1->win; 0->lose):0, Score:22.0, timesteps:971
16 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
17 Result (1->win; 0->lose):0, Score:14.0, timesteps:522
18 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:10.0, timesteps:522
20 Result (1->win; 0->lose):0, Score:16.0, timesteps:785
21 Result (1->win; 0->lose):0, Score:10.0, timesteps:665
22 Result (1->win; 0->lose):0, Score:12.0, timesteps:647
23 Result (1->win; 0->lose):0, Score:22.0, timesteps:643
24 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:536
26 Result (1->win; 0->lose):0, Score:22.0, timesteps:945
27 Result (1->win; 0->lose):0, Score:10.0, timesteps:424
28 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
29 Result (1->win; 0->lose):0, Score:10.0, timesteps:425
30 Result (1->win; 0->lose):0, Score:6.0, timesteps:489
31 Result (1->win; 0->lose):0, Score:8.0, timesteps:436
32 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
34 Result (1->win; 0->lose):0, Score:14.0, timesteps:698
35 Result (1->win; 0->lose):0, Score:10.0, timesteps:742
36 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
37 Result (1->win; 0->lose):0, Score:20.0, timesteps:902
38 Result (1->win; 0->lose):0, Score:18.0, timesteps:831
39 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
40 Result (1->win; 0->lose):0, Score:10.0, timesteps:442
41 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
42 Result (1->win; 0->lose):0, Score:4.0, timesteps:418
43 Result (1->win; 0->lose):0, Score:2.0, timesteps:439
44 Result (1->win; 0->lose):0, Score:10.0, timesteps:431
45 Result (1->win; 0->lose):0, Score:6.0, timesteps:729
46 Result (1->win; 0->lose):0, Score:14.0, timesteps:516
47 Result (1->win; 0->lose):0, Score:34.0, timesteps:636
48 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
49 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
50 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:14.0, timesteps:639
52 Result (1->win; 0->lose):0, Score:18.0, timesteps:540
53 Result (1->win; 0->lose):0, Score:14.0, timesteps:789
54 Result (1->win; 0->lose):0, Score:6.0, timesteps:531
55 Result (1->win; 0->lose):0, Score:4.0, timesteps:528
56 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
57 Result (1->win; 0->lose):0, Score:10.0, timesteps:580
58 Result (1->win; 0->lose):0, Score:10.0, timesteps:452
59 Result (1->win; 0->lose):0, Score:6.0, timesteps:540
60 Result (1->win; 0->lose):0, Score:4.0, timesteps:523
61 Result (1->win; 0->lose):0, Score:10.0, timesteps:438
62 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
63 Result (1->win; 0->lose):0, Score:10.0, timesteps:805
64 Result (1->win; 0->lose):0, Score:4.0, timesteps:599
65 Result (1->win; 0->lose):0, Score:12.0, timesteps:540
66 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
67 Result (1->win; 0->lose):0, Score:14.0, timesteps:921
68 Result (1->win; 0->lose):0, Score:8.0, timesteps:471
69 Result (1->win; 0->lose):0, Score:22.0, timesteps:881
70 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
71 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:10.0, timesteps:442
73 Result (1->win; 0->lose):0, Score:6.0, timesteps:680
74 Result (1->win; 0->lose):0, Score:18.0, timesteps:502
75 Result (1->win; 0->lose):0, Score:10.0, timesteps:879
76 Result (1->win; 0->lose):0, Score:24.0, timesteps:903
77 Result (1->win; 0->lose):0, Score:12.0, timesteps:641
78 Result (1->win; 0->lose):0, Score:18.0, timesteps:586
79 Result (1->win; 0->lose):0, Score:10.0, timesteps:462
80 Result (1->win; 0->lose):0, Score:20.0, timesteps:872
81 Result (1->win; 0->lose):0, Score:18.0, timesteps:568
82 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
83 Result (1->win; 0->lose):0, Score:12.0, timesteps:622
84 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
85 Result (1->win; 0->lose):0, Score:16.0, timesteps:644
86 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
87 Result (1->win; 0->lose):0, Score:8.0, timesteps:431
88 Result (1->win; 0->lose):0, Score:16.0, timesteps:653
89 Result (1->win; 0->lose):0, Score:12.0, timesteps:740
90 Result (1->win; 0->lose):0, Score:10.0, timesteps:608
91 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
92 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
93 Result (1->win; 0->lose):0, Score:24.0, timesteps:837
94 Result (1->win; 0->lose):0, Score:6.0, timesteps:468
95 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
96 Result (1->win; 0->lose):0, Score:14.0, timesteps:517
97 Result (1->win; 0->lose):0, Score:10.0, timesteps:470
98 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
99 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
100 Result (1->win; 0->lose):0, Score:4.0, timesteps:358
101 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
102 Result (1->win; 0->lose):0, Score:12.0, timesteps:513
103 Result (1->win; 0->lose):0, Score:8.0, timesteps:478
104 Result (1->win; 0->lose):0, Score:26.0, timesteps:643
105 Result (1->win; 0->lose):0, Score:8.0, timesteps:562
106 Result (1->win; 0->lose):0, Score:14.0, timesteps:652
107 Result (1->win; 0->lose):0, Score:16.0, timesteps:646
108 Result (1->win; 0->lose):0, Score:8.0, timesteps:537
109 Result (1->win; 0->lose):0, Score:14.0, timesteps:903
110 Result (1->win; 0->lose):0, Score:8.0, timesteps:456
111 Result (1->win; 0->lose):0, Score:10.0, timesteps:656
112 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
113 Result (1->win; 0->lose):0, Score:6.0, timesteps:353
114 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
115 Result (1->win; 0->lose):0, Score:4.0, timesteps:515
116 Result (1->win; 0->lose):0, Score:4.0, timesteps:427
117 Result (1->win; 0->lose):0, Score:18.0, timesteps:648
118 Result (1->win; 0->lose):0, Score:18.0, timesteps:725
119 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
120 Result (1->win; 0->lose):0, Score:12.0, timesteps:571
121 Result (1->win; 0->lose):0, Score:18.0, timesteps:703
122 Result (1->win; 0->lose):0, Score:6.0, timesteps:362
123 Result (1->win; 0->lose):0, Score:10.0, timesteps:600
124 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
125 Result (1->win; 0->lose):0, Score:8.0, timesteps:634
