 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:9.0, timesteps:889
1 Result (1->win; 0->lose):0, Score:3.0, timesteps:296
2 Result (1->win; 0->lose):0, Score:3.0, timesteps:267
3 Result (1->win; 0->lose):0, Score:1.0, timesteps:279
4 Result (1->win; 0->lose):0, Score:3.0, timesteps:333
5 Result (1->win; 0->lose):0, Score:13.0, timesteps:496
6 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
7 Result (1->win; 0->lose):1, Score:15.0, timesteps:1000
8 Result (1->win; 0->lose):0, Score:1.0, timesteps:333
9 Result (1->win; 0->lose):0, Score:1.0, timesteps:243
10 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
11 Result (1->win; 0->lose):0, Score:5.0, timesteps:636
12 Result (1->win; 0->lose):0, Score:5.0, timesteps:79
13 Result (1->win; 0->lose):1, Score:7.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:5.0, timesteps:439
15 Result (1->win; 0->lose):0, Score:5.0, timesteps:284
16 Result (1->win; 0->lose):0, Score:3.0, timesteps:463
17 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:3.0, timesteps:442
19 Result (1->win; 0->lose):0, Score:4.0, timesteps:245
20 Result (1->win; 0->lose):0, Score:1.0, timesteps:330
21 Result (1->win; 0->lose):0, Score:27.0, timesteps:737
22 Result (1->win; 0->lose):0, Score:3.0, timesteps:767
23 Result (1->win; 0->lose):0, Score:7.0, timesteps:659
24 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
26 Result (1->win; 0->lose):0, Score:1.0, timesteps:307
27 Result (1->win; 0->lose):0, Score:1.0, timesteps:266
28 Result (1->win; 0->lose):0, Score:7.0, timesteps:445
29 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
30 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:6.0, timesteps:174
32 Result (1->win; 0->lose):0, Score:3.0, timesteps:231
33 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
34 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
36 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
37 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
38 Result (1->win; 0->lose):0, Score:2.0, timesteps:22
39 Result (1->win; 0->lose):0, Score:1.0, timesteps:256
40 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
41 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
42 Result (1->win; 0->lose):0, Score:5.0, timesteps:640
43 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
44 Result (1->win; 0->lose):0, Score:3.0, timesteps:505
45 Result (1->win; 0->lose):0, Score:3.0, timesteps:237
46 Result (1->win; 0->lose):0, Score:1.0, timesteps:539
47 Result (1->win; 0->lose):1, Score:7.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:3.0, timesteps:421
49 Result (1->win; 0->lose):0, Score:3.0, timesteps:248
50 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
51 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
52 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
53 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:3.0, timesteps:457
55 Result (1->win; 0->lose):0, Score:3.0, timesteps:372
56 Result (1->win; 0->lose):0, Score:1.0, timesteps:261
57 Result (1->win; 0->lose):1, Score:8.0, timesteps:1000
58 Result (1->win; 0->lose):0, Score:1.0, timesteps:267
59 Result (1->win; 0->lose):0, Score:3.0, timesteps:389
60 Result (1->win; 0->lose):0, Score:3.0, timesteps:392
61 Result (1->win; 0->lose):0, Score:5.0, timesteps:424
62 Result (1->win; 0->lose):0, Score:1.0, timesteps:406
63 Result (1->win; 0->lose):0, Score:3.0, timesteps:338
64 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
65 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:3.0, timesteps:304
67 Result (1->win; 0->lose):0, Score:3.0, timesteps:409
68 Result (1->win; 0->lose):0, Score:3.0, timesteps:731
69 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
70 Result (1->win; 0->lose):0, Score:5.0, timesteps:675
71 Result (1->win; 0->lose):0, Score:3.0, timesteps:427
72 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
73 Result (1->win; 0->lose):0, Score:1.0, timesteps:399
74 Result (1->win; 0->lose):0, Score:1.0, timesteps:237
75 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
76 Result (1->win; 0->lose):0, Score:13.0, timesteps:439
77 Result (1->win; 0->lose):0, Score:6.0, timesteps:449
78 Result (1->win; 0->lose):0, Score:5.0, timesteps:453
79 Result (1->win; 0->lose):0, Score:2.0, timesteps:393
80 Result (1->win; 0->lose):0, Score:5.0, timesteps:464
81 Result (1->win; 0->lose):0, Score:1.0, timesteps:426
82 Result (1->win; 0->lose):0, Score:7.0, timesteps:559
83 Result (1->win; 0->lose):0, Score:9.0, timesteps:304
84 Result (1->win; 0->lose):0, Score:3.0, timesteps:237
85 Result (1->win; 0->lose):0, Score:5.0, timesteps:512
86 Result (1->win; 0->lose):0, Score:9.0, timesteps:622
87 Result (1->win; 0->lose):0, Score:1.0, timesteps:424
88 Result (1->win; 0->lose):0, Score:1.0, timesteps:430
89 Result (1->win; 0->lose):0, Score:3.0, timesteps:919
90 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
91 Result (1->win; 0->lose):0, Score:3.0, timesteps:254
92 Result (1->win; 0->lose):0, Score:5.0, timesteps:378
93 Result (1->win; 0->lose):0, Score:5.0, timesteps:132
