 ** Playing game examples/gridphysics/frogs.txt, level examples/gridphysics/frogs_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-2.0, timesteps:9
1 Result (1->win; 0->lose):0, Score:-2.0, timesteps:6
2 Result (1->win; 0->lose):0, Score:-2.0, timesteps:0
3 Result (1->win; 0->lose):0, Score:-2.0, timesteps:16
4 Result (1->win; 0->lose):0, Score:-2.0, timesteps:4
5 Result (1->win; 0->lose):0, Score:-2.0, timesteps:4
6 Result (1->win; 0->lose):0, Score:-2.0, timesteps:2
7 Result (1->win; 0->lose):0, Score:-2.0, timesteps:2
8 Result (1->win; 0->lose):0, Score:-2.0, timesteps:88
9 Result (1->win; 0->lose):0, Score:-2.0, timesteps:44
10 Result (1->win; 0->lose):0, Score:-2.0, timesteps:80
11 Result (1->win; 0->lose):0, Score:-2.0, timesteps:44
12 Result (1->win; 0->lose):0, Score:-2.0, timesteps:114
13 Result (1->win; 0->lose):0, Score:-2.0, timesteps:65
14 Result (1->win; 0->lose):0, Score:-2.0, timesteps:3
15 Result (1->win; 0->lose):0, Score:-2.0, timesteps:26
16 Result (1->win; 0->lose):0, Score:-2.0, timesteps:57
17 Result (1->win; 0->lose):0, Score:-2.0, timesteps:5
18 Result (1->win; 0->lose):0, Score:-2.0, timesteps:12
19 Result (1->win; 0->lose):0, Score:-2.0, timesteps:49
20 Result (1->win; 0->lose):0, Score:-2.0, timesteps:16
21 Result (1->win; 0->lose):0, Score:-2.0, timesteps:22
22 Result (1->win; 0->lose):0, Score:-2.0, timesteps:48
23 Result (1->win; 0->lose):0, Score:-2.0, timesteps:5
24 Result (1->win; 0->lose):0, Score:-2.0, timesteps:0
25 Result (1->win; 0->lose):0, Score:-2.0, timesteps:156
26 Result (1->win; 0->lose):0, Score:-2.0, timesteps:9
27 Result (1->win; 0->lose):0, Score:-2.0, timesteps:4
28 Result (1->win; 0->lose):0, Score:-2.0, timesteps:0
29 Result (1->win; 0->lose):0, Score:-2.0, timesteps:81
30 Result (1->win; 0->lose):0, Score:-2.0, timesteps:11
31 Result (1->win; 0->lose):0, Score:-2.0, timesteps:34
32 Result (1->win; 0->lose):0, Score:-2.0, timesteps:67
33 Result (1->win; 0->lose):0, Score:-2.0, timesteps:52
34 Result (1->win; 0->lose):0, Score:-2.0, timesteps:63
35 Result (1->win; 0->lose):0, Score:-2.0, timesteps:132
36 Result (1->win; 0->lose):0, Score:-2.0, timesteps:29
