 ** Playing game examples/gridphysics/portals.txt, level examples/gridphysics/portals_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:0.0, timesteps:391
1 Result (1->win; 0->lose):0, Score:0.0, timesteps:274
2 Result (1->win; 0->lose):0, Score:0.0, timesteps:179
3 Result (1->win; 0->lose):0, Score:0.0, timesteps:479
4 Result (1->win; 0->lose):0, Score:0.0, timesteps:279
5 Result (1->win; 0->lose):0, Score:0.0, timesteps:119
6 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
7 Result (1->win; 0->lose):0, Score:0.0, timesteps:407
8 Result (1->win; 0->lose):0, Score:0.0, timesteps:183
9 Result (1->win; 0->lose):0, Score:0.0, timesteps:476
10 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
13 Result (1->win; 0->lose):0, Score:0.0, timesteps:471
14 Result (1->win; 0->lose):0, Score:0.0, timesteps:877
15 Result (1->win; 0->lose):0, Score:0.0, timesteps:114
16 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
17 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:0.0, timesteps:596
20 Result (1->win; 0->lose):0, Score:0.0, timesteps:317
21 Result (1->win; 0->lose):0, Score:0.0, timesteps:131
22 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
23 Result (1->win; 0->lose):0, Score:0.0, timesteps:140
24 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:0.0, timesteps:803
26 Result (1->win; 0->lose):0, Score:0.0, timesteps:121
27 Result (1->win; 0->lose):0, Score:0.0, timesteps:601
28 Result (1->win; 0->lose):0, Score:0.0, timesteps:89
29 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
30 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
32 Result (1->win; 0->lose):0, Score:0.0, timesteps:78
33 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
34 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
36 Result (1->win; 0->lose):0, Score:0.0, timesteps:384
37 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
38 Result (1->win; 0->lose):0, Score:0.0, timesteps:300
39 Result (1->win; 0->lose):0, Score:0.0, timesteps:523
