 ** Playing game examples/gridphysics/frogs.txt, level examples/gridphysics/frogs_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-2.0, timesteps:174
1 Result (1->win; 0->lose):0, Score:-2.0, timesteps:69
2 Result (1->win; 0->lose):0, Score:-2.0, timesteps:2
3 Result (1->win; 0->lose):0, Score:-2.0, timesteps:2
4 Result (1->win; 0->lose):0, Score:-2.0, timesteps:15
5 Result (1->win; 0->lose):0, Score:-2.0, timesteps:2
6 Result (1->win; 0->lose):0, Score:-2.0, timesteps:30
7 Result (1->win; 0->lose):0, Score:-2.0, timesteps:23
8 Result (1->win; 0->lose):0, Score:-2.0, timesteps:45
9 Result (1->win; 0->lose):0, Score:-2.0, timesteps:19
10 Result (1->win; 0->lose):0, Score:-2.0, timesteps:78
11 Result (1->win; 0->lose):0, Score:-2.0, timesteps:17
12 Result (1->win; 0->lose):0, Score:-2.0, timesteps:4
13 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
14 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
15 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
16 Result (1->win; 0->lose):0, Score:-2.0, timesteps:195
17 Result (1->win; 0->lose):0, Score:-2.0, timesteps:41
18 Result (1->win; 0->lose):0, Score:-2.0, timesteps:44
19 Result (1->win; 0->lose):0, Score:-2.0, timesteps:79
20 Result (1->win; 0->lose):0, Score:-2.0, timesteps:184
21 Result (1->win; 0->lose):0, Score:-2.0, timesteps:36
22 Result (1->win; 0->lose):0, Score:-2.0, timesteps:183
23 Result (1->win; 0->lose):0, Score:-2.0, timesteps:17
24 Result (1->win; 0->lose):0, Score:-2.0, timesteps:55
25 Result (1->win; 0->lose):0, Score:-2.0, timesteps:116
26 Result (1->win; 0->lose):0, Score:-2.0, timesteps:15
27 Result (1->win; 0->lose):0, Score:-2.0, timesteps:120
28 Result (1->win; 0->lose):0, Score:-2.0, timesteps:72
29 Result (1->win; 0->lose):0, Score:-2.0, timesteps:48
30 Result (1->win; 0->lose):0, Score:-2.0, timesteps:80
31 Result (1->win; 0->lose):0, Score:-2.0, timesteps:124
32 Result (1->win; 0->lose):0, Score:-2.0, timesteps:49
33 Result (1->win; 0->lose):0, Score:-2.0, timesteps:105
34 Result (1->win; 0->lose):0, Score:-2.0, timesteps:63
35 Result (1->win; 0->lose):0, Score:-2.0, timesteps:81
