 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:21.0, timesteps:292
1 Result (1->win; 0->lose):0, Score:11.0, timesteps:486
2 Result (1->win; 0->lose):0, Score:5.0, timesteps:412
3 Result (1->win; 0->lose):0, Score:43.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:-1.0, timesteps:178
5 Result (1->win; 0->lose):0, Score:2.0, timesteps:178
6 Result (1->win; 0->lose):0, Score:2.0, timesteps:190
7 Result (1->win; 0->lose):0, Score:5.0, timesteps:600
8 Result (1->win; 0->lose):0, Score:27.0, timesteps:346
9 Result (1->win; 0->lose):0, Score:-1.0, timesteps:178
10 Result (1->win; 0->lose):0, Score:14.0, timesteps:220
11 Result (1->win; 0->lose):0, Score:30.0, timesteps:630
12 Result (1->win; 0->lose):0, Score:42.0, timesteps:397
13 Result (1->win; 0->lose):0, Score:1.0, timesteps:211
14 Result (1->win; 0->lose):0, Score:8.0, timesteps:714
15 Result (1->win; 0->lose):1, Score:41.0, timesteps:713
16 Result (1->win; 0->lose):1, Score:49.0, timesteps:545
17 Result (1->win; 0->lose):0, Score:15.0, timesteps:250
18 Result (1->win; 0->lose):0, Score:3.0, timesteps:698
19 Result (1->win; 0->lose):0, Score:5.0, timesteps:340
20 Result (1->win; 0->lose):1, Score:48.0, timesteps:457
21 Result (1->win; 0->lose):0, Score:42.0, timesteps:415
22 Result (1->win; 0->lose):0, Score:5.0, timesteps:558
23 Result (1->win; 0->lose):0, Score:29.0, timesteps:809
24 Result (1->win; 0->lose):0, Score:14.0, timesteps:547
25 Result (1->win; 0->lose):0, Score:18.0, timesteps:762
26 Result (1->win; 0->lose):0, Score:48.0, timesteps:745
27 Result (1->win; 0->lose):0, Score:37.0, timesteps:778
28 Result (1->win; 0->lose):0, Score:62.0, timesteps:1000
29 Result (1->win; 0->lose):0, Score:27.0, timesteps:343
30 Result (1->win; 0->lose):1, Score:50.0, timesteps:547
31 Result (1->win; 0->lose):1, Score:48.0, timesteps:708
32 Result (1->win; 0->lose):1, Score:51.0, timesteps:836
33 Result (1->win; 0->lose):1, Score:51.0, timesteps:480
34 Result (1->win; 0->lose):1, Score:55.0, timesteps:546
35 Result (1->win; 0->lose):0, Score:34.0, timesteps:373
36 Result (1->win; 0->lose):1, Score:53.0, timesteps:612
37 Result (1->win; 0->lose):0, Score:62.0, timesteps:953
38 Result (1->win; 0->lose):0, Score:25.0, timesteps:328
