 ** Playing game examples/gridphysics/frogs.txt, level examples/gridphysics/frogs_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-2.0, timesteps:9
1 Result (1->win; 0->lose):0, Score:-2.0, timesteps:0
2 Result (1->win; 0->lose):0, Score:-2.0, timesteps:0
3 Result (1->win; 0->lose):0, Score:-2.0, timesteps:150
4 Result (1->win; 0->lose):0, Score:-2.0, timesteps:56
5 Result (1->win; 0->lose):0, Score:-2.0, timesteps:15
6 Result (1->win; 0->lose):0, Score:-2.0, timesteps:26
7 Result (1->win; 0->lose):0, Score:-2.0, timesteps:239
8 Result (1->win; 0->lose):0, Score:-2.0, timesteps:100
9 Result (1->win; 0->lose):0, Score:-2.0, timesteps:36
10 Result (1->win; 0->lose):0, Score:-2.0, timesteps:16
11 Result (1->win; 0->lose):0, Score:-2.0, timesteps:13
12 Result (1->win; 0->lose):0, Score:-2.0, timesteps:41
13 Result (1->win; 0->lose):0, Score:-2.0, timesteps:88
14 Result (1->win; 0->lose):0, Score:-2.0, timesteps:33
15 Result (1->win; 0->lose):0, Score:-2.0, timesteps:120
16 Result (1->win; 0->lose):0, Score:-2.0, timesteps:30
17 Result (1->win; 0->lose):0, Score:-2.0, timesteps:184
18 Result (1->win; 0->lose):0, Score:-2.0, timesteps:80
19 Result (1->win; 0->lose):0, Score:-2.0, timesteps:79
20 Result (1->win; 0->lose):0, Score:-2.0, timesteps:54
21 Result (1->win; 0->lose):0, Score:-2.0, timesteps:99
22 Result (1->win; 0->lose):0, Score:-2.0, timesteps:33
23 Result (1->win; 0->lose):0, Score:-2.0, timesteps:88
24 Result (1->win; 0->lose):0, Score:-2.0, timesteps:14
25 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
26 Result (1->win; 0->lose):0, Score:-2.0, timesteps:95
27 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
28 Result (1->win; 0->lose):0, Score:-2.0, timesteps:29
29 Result (1->win; 0->lose):0, Score:-2.0, timesteps:124
30 Result (1->win; 0->lose):0, Score:-2.0, timesteps:13
31 Result (1->win; 0->lose):0, Score:-2.0, timesteps:2
32 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
33 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
34 Result (1->win; 0->lose):0, Score:-2.0, timesteps:46
35 Result (1->win; 0->lose):0, Score:-2.0, timesteps:54
36 Result (1->win; 0->lose):0, Score:-2.0, timesteps:40
37 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
38 Result (1->win; 0->lose):0, Score:-2.0, timesteps:61
39 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
40 Result (1->win; 0->lose):0, Score:-2.0, timesteps:25
41 Result (1->win; 0->lose):0, Score:-2.0, timesteps:53
42 Result (1->win; 0->lose):0, Score:-2.0, timesteps:268
43 Result (1->win; 0->lose):0, Score:-2.0, timesteps:131
44 Result (1->win; 0->lose):0, Score:-2.0, timesteps:51
45 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
46 Result (1->win; 0->lose):0, Score:-2.0, timesteps:67
47 Result (1->win; 0->lose):0, Score:-2.0, timesteps:125
48 Result (1->win; 0->lose):0, Score:-2.0, timesteps:18
49 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
50 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
51 Result (1->win; 0->lose):0, Score:-2.0, timesteps:35
52 Result (1->win; 0->lose):0, Score:-2.0, timesteps:85
53 Result (1->win; 0->lose):0, Score:-2.0, timesteps:67
54 Result (1->win; 0->lose):0, Score:-2.0, timesteps:212
55 Result (1->win; 0->lose):0, Score:-2.0, timesteps:59
56 Result (1->win; 0->lose):0, Score:-2.0, timesteps:13
57 Result (1->win; 0->lose):0, Score:-2.0, timesteps:36
58 Result (1->win; 0->lose):0, Score:-2.0, timesteps:153
59 Result (1->win; 0->lose):0, Score:-2.0, timesteps:2
60 Result (1->win; 0->lose):0, Score:-2.0, timesteps:26
61 Result (1->win; 0->lose):0, Score:-2.0, timesteps:29
62 Result (1->win; 0->lose):0, Score:-2.0, timesteps:99
63 Result (1->win; 0->lose):0, Score:-2.0, timesteps:169
64 Result (1->win; 0->lose):0, Score:-2.0, timesteps:24
65 Result (1->win; 0->lose):0, Score:-2.0, timesteps:19
66 Result (1->win; 0->lose):0, Score:-2.0, timesteps:57
67 Result (1->win; 0->lose):0, Score:-2.0, timesteps:21
68 Result (1->win; 0->lose):0, Score:-2.0, timesteps:74
69 Result (1->win; 0->lose):0, Score:-2.0, timesteps:122
70 Result (1->win; 0->lose):0, Score:-2.0, timesteps:13
71 Result (1->win; 0->lose):0, Score:-2.0, timesteps:12
72 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
73 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
74 Result (1->win; 0->lose):0, Score:-2.0, timesteps:8
75 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
76 Result (1->win; 0->lose):0, Score:-2.0, timesteps:59
77 Result (1->win; 0->lose):0, Score:-2.0, timesteps:16
78 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
79 Result (1->win; 0->lose):0, Score:-2.0, timesteps:45
80 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
81 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
82 Result (1->win; 0->lose):0, Score:-2.0, timesteps:9
83 Result (1->win; 0->lose):0, Score:-2.0, timesteps:44
84 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
85 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
86 Result (1->win; 0->lose):0, Score:-2.0, timesteps:11
87 Result (1->win; 0->lose):0, Score:-2.0, timesteps:60
88 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
89 Result (1->win; 0->lose):0, Score:-2.0, timesteps:18
90 Result (1->win; 0->lose):0, Score:-2.0, timesteps:99
91 Result (1->win; 0->lose):0, Score:-2.0, timesteps:1
92 Result (1->win; 0->lose):0, Score:-2.0, timesteps:17
93 Result (1->win; 0->lose):0, Score:-2.0, timesteps:59
94 Result (1->win; 0->lose):0, Score:-2.0, timesteps:20
95 Result (1->win; 0->lose):0, Score:-2.0, timesteps:44
96 Result (1->win; 0->lose):0, Score:-2.0, timesteps:25
97 Result (1->win; 0->lose):0, Score:-2.0, timesteps:65
98 Result (1->win; 0->lose):0, Score:-2.0, timesteps:33
99 Result (1->win; 0->lose):0, Score:-2.0, timesteps:57
100 Result (1->win; 0->lose):0, Score:-2.0, timesteps:60
101 Result (1->win; 0->lose):0, Score:-2.0, timesteps:2
102 Result (1->win; 0->lose):0, Score:-2.0, timesteps:20
103 Result (1->win; 0->lose):0, Score:-2.0, timesteps:30
104 Result (1->win; 0->lose):0, Score:-2.0, timesteps:223
105 Result (1->win; 0->lose):0, Score:-2.0, timesteps:102
106 Result (1->win; 0->lose):0, Score:-2.0, timesteps:60
107 Result (1->win; 0->lose):0, Score:-2.0, timesteps:59
108 Result (1->win; 0->lose):0, Score:-2.0, timesteps:7
