 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:39.0, timesteps:969
1 Result (1->win; 0->lose):0, Score:30.0, timesteps:777
2 Result (1->win; 0->lose):0, Score:6.0, timesteps:259
3 Result (1->win; 0->lose):0, Score:19.0, timesteps:720
4 Result (1->win; 0->lose):0, Score:17.0, timesteps:370
5 Result (1->win; 0->lose):0, Score:36.0, timesteps:844
6 Result (1->win; 0->lose):0, Score:8.0, timesteps:367
7 Result (1->win; 0->lose):0, Score:15.0, timesteps:730
8 Result (1->win; 0->lose):0, Score:22.0, timesteps:268
9 Result (1->win; 0->lose):0, Score:3.0, timesteps:292
10 Result (1->win; 0->lose):0, Score:49.0, timesteps:922
11 Result (1->win; 0->lose):0, Score:42.0, timesteps:433
12 Result (1->win; 0->lose):0, Score:13.0, timesteps:698
13 Result (1->win; 0->lose):0, Score:10.0, timesteps:297
14 Result (1->win; 0->lose):0, Score:1.0, timesteps:406
15 Result (1->win; 0->lose):0, Score:10.0, timesteps:148
16 Result (1->win; 0->lose):0, Score:24.0, timesteps:800
17 Result (1->win; 0->lose):0, Score:44.0, timesteps:866
18 Result (1->win; 0->lose):1, Score:55.0, timesteps:685
19 Result (1->win; 0->lose):0, Score:4.0, timesteps:337
20 Result (1->win; 0->lose):1, Score:51.0, timesteps:664
21 Result (1->win; 0->lose):1, Score:51.0, timesteps:684
22 Result (1->win; 0->lose):0, Score:51.0, timesteps:814
23 Result (1->win; 0->lose):0, Score:52.0, timesteps:746
24 Result (1->win; 0->lose):0, Score:36.0, timesteps:367
25 Result (1->win; 0->lose):0, Score:6.0, timesteps:133
26 Result (1->win; 0->lose):1, Score:55.0, timesteps:645
27 Result (1->win; 0->lose):1, Score:56.0, timesteps:756
28 Result (1->win; 0->lose):0, Score:33.0, timesteps:532
29 Result (1->win; 0->lose):0, Score:17.0, timesteps:289
30 Result (1->win; 0->lose):0, Score:44.0, timesteps:795
31 Result (1->win; 0->lose):1, Score:56.0, timesteps:537
32 Result (1->win; 0->lose):0, Score:38.0, timesteps:498
33 Result (1->win; 0->lose):0, Score:45.0, timesteps:791
34 Result (1->win; 0->lose):0, Score:11.0, timesteps:295
35 Result (1->win; 0->lose):0, Score:36.0, timesteps:714
36 Result (1->win; 0->lose):0, Score:35.0, timesteps:447
37 Result (1->win; 0->lose):0, Score:22.0, timesteps:361
38 Result (1->win; 0->lose):0, Score:48.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:36.0, timesteps:331
40 Result (1->win; 0->lose):1, Score:51.0, timesteps:869
41 Result (1->win; 0->lose):1, Score:57.0, timesteps:640
42 Result (1->win; 0->lose):0, Score:27.0, timesteps:714
43 Result (1->win; 0->lose):1, Score:53.0, timesteps:747
44 Result (1->win; 0->lose):1, Score:55.0, timesteps:806
45 Result (1->win; 0->lose):0, Score:42.0, timesteps:414
46 Result (1->win; 0->lose):0, Score:17.0, timesteps:187
47 Result (1->win; 0->lose):1, Score:55.0, timesteps:709
48 Result (1->win; 0->lose):0, Score:46.0, timesteps:631
49 Result (1->win; 0->lose):0, Score:32.0, timesteps:746
50 Result (1->win; 0->lose):1, Score:45.0, timesteps:658
51 Result (1->win; 0->lose):1, Score:53.0, timesteps:779
52 Result (1->win; 0->lose):0, Score:48.0, timesteps:660
53 Result (1->win; 0->lose):0, Score:32.0, timesteps:328
54 Result (1->win; 0->lose):0, Score:16.0, timesteps:339
55 Result (1->win; 0->lose):1, Score:51.0, timesteps:717
56 Result (1->win; 0->lose):0, Score:53.0, timesteps:639
57 Result (1->win; 0->lose):1, Score:55.0, timesteps:644
58 Result (1->win; 0->lose):0, Score:34.0, timesteps:427
59 Result (1->win; 0->lose):1, Score:57.0, timesteps:758
60 Result (1->win; 0->lose):0, Score:47.0, timesteps:811
61 Result (1->win; 0->lose):0, Score:45.0, timesteps:406
62 Result (1->win; 0->lose):0, Score:41.0, timesteps:478
63 Result (1->win; 0->lose):0, Score:30.0, timesteps:364
64 Result (1->win; 0->lose):0, Score:18.0, timesteps:235
65 Result (1->win; 0->lose):0, Score:47.0, timesteps:765
66 Result (1->win; 0->lose):0, Score:16.0, timesteps:139
67 Result (1->win; 0->lose):1, Score:50.0, timesteps:830
68 Result (1->win; 0->lose):0, Score:54.0, timesteps:427
69 Result (1->win; 0->lose):0, Score:33.0, timesteps:349
70 Result (1->win; 0->lose):1, Score:53.0, timesteps:666
71 Result (1->win; 0->lose):1, Score:50.0, timesteps:559
72 Result (1->win; 0->lose):1, Score:54.0, timesteps:781
73 Result (1->win; 0->lose):1, Score:55.0, timesteps:758
74 Result (1->win; 0->lose):1, Score:49.0, timesteps:514
75 Result (1->win; 0->lose):1, Score:49.0, timesteps:499
76 Result (1->win; 0->lose):1, Score:52.0, timesteps:605
77 Result (1->win; 0->lose):0, Score:10.0, timesteps:217
78 Result (1->win; 0->lose):0, Score:8.0, timesteps:325
79 Result (1->win; 0->lose):1, Score:45.0, timesteps:995
80 Result (1->win; 0->lose):0, Score:12.0, timesteps:154
81 Result (1->win; 0->lose):0, Score:19.0, timesteps:265
82 Result (1->win; 0->lose):0, Score:44.0, timesteps:370
83 Result (1->win; 0->lose):0, Score:43.0, timesteps:588
84 Result (1->win; 0->lose):0, Score:40.0, timesteps:463
85 Result (1->win; 0->lose):0, Score:33.0, timesteps:746
86 Result (1->win; 0->lose):0, Score:15.0, timesteps:220
87 Result (1->win; 0->lose):1, Score:58.0, timesteps:615
88 Result (1->win; 0->lose):0, Score:9.0, timesteps:178
89 Result (1->win; 0->lose):0, Score:48.0, timesteps:681
90 Result (1->win; 0->lose):0, Score:7.0, timesteps:316
91 Result (1->win; 0->lose):0, Score:34.0, timesteps:319
92 Result (1->win; 0->lose):1, Score:54.0, timesteps:507
93 Result (1->win; 0->lose):0, Score:21.0, timesteps:301
94 Result (1->win; 0->lose):0, Score:18.0, timesteps:361
95 Result (1->win; 0->lose):1, Score:50.0, timesteps:679
96 Result (1->win; 0->lose):0, Score:48.0, timesteps:898
97 Result (1->win; 0->lose):1, Score:51.0, timesteps:656
98 Result (1->win; 0->lose):0, Score:28.0, timesteps:301
99 Result (1->win; 0->lose):0, Score:50.0, timesteps:858
100 Result (1->win; 0->lose):0, Score:50.0, timesteps:855
101 Result (1->win; 0->lose):0, Score:15.0, timesteps:205
102 Result (1->win; 0->lose):1, Score:47.0, timesteps:579
103 Result (1->win; 0->lose):1, Score:48.0, timesteps:552
104 Result (1->win; 0->lose):1, Score:52.0, timesteps:706
105 Result (1->win; 0->lose):0, Score:42.0, timesteps:373
106 Result (1->win; 0->lose):0, Score:43.0, timesteps:378
107 Result (1->win; 0->lose):1, Score:51.0, timesteps:496
108 Result (1->win; 0->lose):0, Score:42.0, timesteps:453
109 Result (1->win; 0->lose):1, Score:53.0, timesteps:598
110 Result (1->win; 0->lose):0, Score:21.0, timesteps:244
111 Result (1->win; 0->lose):0, Score:9.0, timesteps:180
112 Result (1->win; 0->lose):0, Score:40.0, timesteps:385
113 Result (1->win; 0->lose):0, Score:19.0, timesteps:190
114 Result (1->win; 0->lose):1, Score:52.0, timesteps:854
115 Result (1->win; 0->lose):0, Score:51.0, timesteps:782
116 Result (1->win; 0->lose):1, Score:55.0, timesteps:921
117 Result (1->win; 0->lose):0, Score:28.0, timesteps:353
118 Result (1->win; 0->lose):0, Score:34.0, timesteps:358
119 Result (1->win; 0->lose):0, Score:41.0, timesteps:403
120 Result (1->win; 0->lose):1, Score:51.0, timesteps:813
121 Result (1->win; 0->lose):0, Score:26.0, timesteps:253
122 Result (1->win; 0->lose):1, Score:53.0, timesteps:778
123 Result (1->win; 0->lose):1, Score:48.0, timesteps:610
124 Result (1->win; 0->lose):1, Score:53.0, timesteps:551
125 Result (1->win; 0->lose):1, Score:49.0, timesteps:821
126 Result (1->win; 0->lose):0, Score:30.0, timesteps:316
127 Result (1->win; 0->lose):0, Score:52.0, timesteps:992
128 Result (1->win; 0->lose):1, Score:54.0, timesteps:473
129 Result (1->win; 0->lose):1, Score:51.0, timesteps:519
130 Result (1->win; 0->lose):0, Score:35.0, timesteps:409
131 Result (1->win; 0->lose):1, Score:51.0, timesteps:596
132 Result (1->win; 0->lose):1, Score:54.0, timesteps:505
133 Result (1->win; 0->lose):0, Score:24.0, timesteps:232
134 Result (1->win; 0->lose):0, Score:47.0, timesteps:894
135 Result (1->win; 0->lose):0, Score:25.0, timesteps:283
136 Result (1->win; 0->lose):0, Score:13.0, timesteps:714
137 Result (1->win; 0->lose):0, Score:46.0, timesteps:922
138 Result (1->win; 0->lose):0, Score:5.0, timesteps:169
139 Result (1->win; 0->lose):0, Score:50.0, timesteps:864
140 Result (1->win; 0->lose):0, Score:15.0, timesteps:698
141 Result (1->win; 0->lose):0, Score:44.0, timesteps:1000
142 Result (1->win; 0->lose):0, Score:50.0, timesteps:886
143 Result (1->win; 0->lose):1, Score:51.0, timesteps:812
144 Result (1->win; 0->lose):0, Score:10.0, timesteps:139
145 Result (1->win; 0->lose):0, Score:25.0, timesteps:412
146 Result (1->win; 0->lose):1, Score:64.0, timesteps:642
147 Result (1->win; 0->lose):0, Score:50.0, timesteps:821
148 Result (1->win; 0->lose):1, Score:49.0, timesteps:564
149 Result (1->win; 0->lose):0, Score:46.0, timesteps:561
150 Result (1->win; 0->lose):0, Score:33.0, timesteps:343
151 Result (1->win; 0->lose):0, Score:33.0, timesteps:780
152 Result (1->win; 0->lose):0, Score:47.0, timesteps:588
153 Result (1->win; 0->lose):1, Score:48.0, timesteps:434
154 Result (1->win; 0->lose):1, Score:50.0, timesteps:508
155 Result (1->win; 0->lose):0, Score:7.0, timesteps:355
156 Result (1->win; 0->lose):0, Score:36.0, timesteps:468
157 Result (1->win; 0->lose):1, Score:50.0, timesteps:947
158 Result (1->win; 0->lose):0, Score:56.0, timesteps:979
159 Result (1->win; 0->lose):1, Score:51.0, timesteps:561
160 Result (1->win; 0->lose):0, Score:49.0, timesteps:816
161 Result (1->win; 0->lose):0, Score:46.0, timesteps:774
162 Result (1->win; 0->lose):1, Score:56.0, timesteps:673
163 Result (1->win; 0->lose):1, Score:52.0, timesteps:605
164 Result (1->win; 0->lose):1, Score:49.0, timesteps:830
165 Result (1->win; 0->lose):0, Score:44.0, timesteps:394
166 Result (1->win; 0->lose):0, Score:15.0, timesteps:211
167 Result (1->win; 0->lose):1, Score:52.0, timesteps:772
