 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:37.0, timesteps:910
1 Result (1->win; 0->lose):0, Score:5.0, timesteps:178
2 Result (1->win; 0->lose):0, Score:4.0, timesteps:322
3 Result (1->win; 0->lose):0, Score:1.0, timesteps:130
4 Result (1->win; 0->lose):0, Score:0.0, timesteps:130
5 Result (1->win; 0->lose):0, Score:-1.0, timesteps:130
6 Result (1->win; 0->lose):0, Score:42.0, timesteps:860
7 Result (1->win; 0->lose):1, Score:56.0, timesteps:645
8 Result (1->win; 0->lose):0, Score:22.0, timesteps:259
9 Result (1->win; 0->lose):0, Score:0.0, timesteps:130
10 Result (1->win; 0->lose):0, Score:24.0, timesteps:797
11 Result (1->win; 0->lose):0, Score:24.0, timesteps:400
12 Result (1->win; 0->lose):0, Score:51.0, timesteps:730
13 Result (1->win; 0->lose):0, Score:40.0, timesteps:567
14 Result (1->win; 0->lose):0, Score:19.0, timesteps:559
15 Result (1->win; 0->lose):0, Score:-1.0, timesteps:130
16 Result (1->win; 0->lose):0, Score:0.0, timesteps:130
17 Result (1->win; 0->lose):1, Score:50.0, timesteps:618
18 Result (1->win; 0->lose):0, Score:33.0, timesteps:370
19 Result (1->win; 0->lose):0, Score:44.0, timesteps:660
20 Result (1->win; 0->lose):0, Score:34.0, timesteps:364
21 Result (1->win; 0->lose):1, Score:48.0, timesteps:894
22 Result (1->win; 0->lose):1, Score:52.0, timesteps:650
23 Result (1->win; 0->lose):0, Score:44.0, timesteps:978
24 Result (1->win; 0->lose):0, Score:58.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:13.0, timesteps:129
26 Result (1->win; 0->lose):0, Score:43.0, timesteps:328
27 Result (1->win; 0->lose):1, Score:49.0, timesteps:499
28 Result (1->win; 0->lose):0, Score:33.0, timesteps:698
29 Result (1->win; 0->lose):0, Score:25.0, timesteps:791
30 Result (1->win; 0->lose):0, Score:2.0, timesteps:326
31 Result (1->win; 0->lose):0, Score:34.0, timesteps:698
32 Result (1->win; 0->lose):1, Score:56.0, timesteps:734
33 Result (1->win; 0->lose):1, Score:57.0, timesteps:977
34 Result (1->win; 0->lose):0, Score:28.0, timesteps:444
35 Result (1->win; 0->lose):0, Score:14.0, timesteps:133
36 Result (1->win; 0->lose):0, Score:56.0, timesteps:909
37 Result (1->win; 0->lose):0, Score:47.0, timesteps:860
38 Result (1->win; 0->lose):1, Score:50.0, timesteps:687
39 Result (1->win; 0->lose):0, Score:21.0, timesteps:236
40 Result (1->win; 0->lose):0, Score:40.0, timesteps:481
41 Result (1->win; 0->lose):0, Score:4.0, timesteps:130
42 Result (1->win; 0->lose):1, Score:57.0, timesteps:582
43 Result (1->win; 0->lose):1, Score:51.0, timesteps:594
44 Result (1->win; 0->lose):0, Score:50.0, timesteps:788
45 Result (1->win; 0->lose):0, Score:52.0, timesteps:844
46 Result (1->win; 0->lose):0, Score:0.0, timesteps:130
47 Result (1->win; 0->lose):0, Score:34.0, timesteps:283
48 Result (1->win; 0->lose):0, Score:15.0, timesteps:698
49 Result (1->win; 0->lose):1, Score:50.0, timesteps:532
50 Result (1->win; 0->lose):0, Score:14.0, timesteps:190
51 Result (1->win; 0->lose):0, Score:44.0, timesteps:537
52 Result (1->win; 0->lose):1, Score:51.0, timesteps:565
53 Result (1->win; 0->lose):1, Score:48.0, timesteps:652
54 Result (1->win; 0->lose):0, Score:13.0, timesteps:196
55 Result (1->win; 0->lose):0, Score:49.0, timesteps:970
56 Result (1->win; 0->lose):0, Score:43.0, timesteps:412
57 Result (1->win; 0->lose):1, Score:53.0, timesteps:825
58 Result (1->win; 0->lose):0, Score:11.0, timesteps:124
59 Result (1->win; 0->lose):0, Score:12.0, timesteps:714
60 Result (1->win; 0->lose):0, Score:45.0, timesteps:868
61 Result (1->win; 0->lose):1, Score:45.0, timesteps:926
62 Result (1->win; 0->lose):1, Score:53.0, timesteps:706
63 Result (1->win; 0->lose):0, Score:8.0, timesteps:698
64 Result (1->win; 0->lose):0, Score:31.0, timesteps:331
65 Result (1->win; 0->lose):0, Score:39.0, timesteps:890
66 Result (1->win; 0->lose):0, Score:9.0, timesteps:391
67 Result (1->win; 0->lose):0, Score:40.0, timesteps:896
68 Result (1->win; 0->lose):0, Score:43.0, timesteps:698
69 Result (1->win; 0->lose):0, Score:17.0, timesteps:730
70 Result (1->win; 0->lose):1, Score:49.0, timesteps:597
71 Result (1->win; 0->lose):0, Score:28.0, timesteps:253
72 Result (1->win; 0->lose):0, Score:29.0, timesteps:265
73 Result (1->win; 0->lose):0, Score:12.0, timesteps:190
74 Result (1->win; 0->lose):1, Score:57.0, timesteps:810
75 Result (1->win; 0->lose):0, Score:34.0, timesteps:307
76 Result (1->win; 0->lose):1, Score:57.0, timesteps:817
77 Result (1->win; 0->lose):0, Score:26.0, timesteps:379
78 Result (1->win; 0->lose):0, Score:30.0, timesteps:259
79 Result (1->win; 0->lose):0, Score:36.0, timesteps:824
80 Result (1->win; 0->lose):0, Score:58.0, timesteps:915
81 Result (1->win; 0->lose):1, Score:50.0, timesteps:571
