 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):1, Score:43.0, timesteps:967
1 Result (1->win; 0->lose):1, Score:48.0, timesteps:984
2 Result (1->win; 0->lose):0, Score:8.0, timesteps:358
3 Result (1->win; 0->lose):1, Score:57.0, timesteps:690
4 Result (1->win; 0->lose):0, Score:36.0, timesteps:873
5 Result (1->win; 0->lose):0, Score:15.0, timesteps:631
6 Result (1->win; 0->lose):0, Score:7.0, timesteps:52
7 Result (1->win; 0->lose):0, Score:28.0, timesteps:698
8 Result (1->win; 0->lose):0, Score:13.0, timesteps:698
9 Result (1->win; 0->lose):0, Score:53.0, timesteps:944
10 Result (1->win; 0->lose):0, Score:9.0, timesteps:698
11 Result (1->win; 0->lose):0, Score:13.0, timesteps:454
12 Result (1->win; 0->lose):0, Score:7.0, timesteps:698
13 Result (1->win; 0->lose):0, Score:9.0, timesteps:100
14 Result (1->win; 0->lose):0, Score:-1.0, timesteps:54
15 Result (1->win; 0->lose):0, Score:11.0, timesteps:334
16 Result (1->win; 0->lose):0, Score:3.0, timesteps:424
17 Result (1->win; 0->lose):0, Score:43.0, timesteps:887
18 Result (1->win; 0->lose):0, Score:51.0, timesteps:977
19 Result (1->win; 0->lose):1, Score:58.0, timesteps:513
20 Result (1->win; 0->lose):1, Score:49.0, timesteps:835
21 Result (1->win; 0->lose):0, Score:13.0, timesteps:504
22 Result (1->win; 0->lose):1, Score:52.0, timesteps:624
23 Result (1->win; 0->lose):1, Score:56.0, timesteps:711
24 Result (1->win; 0->lose):0, Score:24.0, timesteps:304
25 Result (1->win; 0->lose):0, Score:15.0, timesteps:373
26 Result (1->win; 0->lose):0, Score:31.0, timesteps:271
27 Result (1->win; 0->lose):0, Score:26.0, timesteps:391
28 Result (1->win; 0->lose):1, Score:55.0, timesteps:628
29 Result (1->win; 0->lose):0, Score:49.0, timesteps:496
30 Result (1->win; 0->lose):1, Score:52.0, timesteps:692
31 Result (1->win; 0->lose):1, Score:54.0, timesteps:708
32 Result (1->win; 0->lose):0, Score:42.0, timesteps:398
33 Result (1->win; 0->lose):0, Score:40.0, timesteps:379
34 Result (1->win; 0->lose):1, Score:58.0, timesteps:569
35 Result (1->win; 0->lose):1, Score:50.0, timesteps:408
36 Result (1->win; 0->lose):0, Score:52.0, timesteps:912
37 Result (1->win; 0->lose):0, Score:24.0, timesteps:217
38 Result (1->win; 0->lose):1, Score:49.0, timesteps:669
39 Result (1->win; 0->lose):1, Score:52.0, timesteps:495
40 Result (1->win; 0->lose):1, Score:58.0, timesteps:639
41 Result (1->win; 0->lose):0, Score:33.0, timesteps:373
42 Result (1->win; 0->lose):0, Score:26.0, timesteps:826
43 Result (1->win; 0->lose):0, Score:54.0, timesteps:864
44 Result (1->win; 0->lose):0, Score:56.0, timesteps:934
45 Result (1->win; 0->lose):1, Score:55.0, timesteps:984
46 Result (1->win; 0->lose):1, Score:53.0, timesteps:598
47 Result (1->win; 0->lose):0, Score:35.0, timesteps:337
48 Result (1->win; 0->lose):1, Score:56.0, timesteps:731
49 Result (1->win; 0->lose):1, Score:54.0, timesteps:667
50 Result (1->win; 0->lose):0, Score:57.0, timesteps:819
51 Result (1->win; 0->lose):0, Score:48.0, timesteps:833
52 Result (1->win; 0->lose):0, Score:46.0, timesteps:884
53 Result (1->win; 0->lose):1, Score:54.0, timesteps:598
54 Result (1->win; 0->lose):1, Score:52.0, timesteps:710
55 Result (1->win; 0->lose):1, Score:55.0, timesteps:741
56 Result (1->win; 0->lose):0, Score:26.0, timesteps:403
57 Result (1->win; 0->lose):0, Score:38.0, timesteps:370
58 Result (1->win; 0->lose):1, Score:50.0, timesteps:434
59 Result (1->win; 0->lose):0, Score:14.0, timesteps:208
60 Result (1->win; 0->lose):0, Score:53.0, timesteps:756
61 Result (1->win; 0->lose):1, Score:69.0, timesteps:855
62 Result (1->win; 0->lose):0, Score:9.0, timesteps:115
63 Result (1->win; 0->lose):1, Score:57.0, timesteps:543
64 Result (1->win; 0->lose):1, Score:59.0, timesteps:728
65 Result (1->win; 0->lose):1, Score:51.0, timesteps:591
66 Result (1->win; 0->lose):0, Score:18.0, timesteps:235
67 Result (1->win; 0->lose):1, Score:57.0, timesteps:647
68 Result (1->win; 0->lose):0, Score:53.0, timesteps:883
69 Result (1->win; 0->lose):1, Score:51.0, timesteps:605
70 Result (1->win; 0->lose):1, Score:52.0, timesteps:524
