 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):1, Score:44.0, timesteps:913
1 Result (1->win; 0->lose):0, Score:10.0, timesteps:698
2 Result (1->win; 0->lose):0, Score:9.0, timesteps:567
3 Result (1->win; 0->lose):0, Score:40.0, timesteps:842
4 Result (1->win; 0->lose):1, Score:51.0, timesteps:823
5 Result (1->win; 0->lose):0, Score:27.0, timesteps:223
6 Result (1->win; 0->lose):0, Score:13.0, timesteps:382
7 Result (1->win; 0->lose):0, Score:55.0, timesteps:1000
8 Result (1->win; 0->lose):0, Score:16.0, timesteps:714
9 Result (1->win; 0->lose):0, Score:27.0, timesteps:812
10 Result (1->win; 0->lose):1, Score:51.0, timesteps:786
11 Result (1->win; 0->lose):0, Score:50.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:31.0, timesteps:834
13 Result (1->win; 0->lose):0, Score:19.0, timesteps:812
14 Result (1->win; 0->lose):1, Score:51.0, timesteps:696
15 Result (1->win; 0->lose):0, Score:-1.0, timesteps:166
16 Result (1->win; 0->lose):0, Score:18.0, timesteps:828
17 Result (1->win; 0->lose):0, Score:44.0, timesteps:364
18 Result (1->win; 0->lose):0, Score:4.0, timesteps:517
19 Result (1->win; 0->lose):0, Score:5.0, timesteps:698
20 Result (1->win; 0->lose):0, Score:45.0, timesteps:880
21 Result (1->win; 0->lose):0, Score:21.0, timesteps:693
22 Result (1->win; 0->lose):1, Score:58.0, timesteps:917
23 Result (1->win; 0->lose):0, Score:9.0, timesteps:373
24 Result (1->win; 0->lose):0, Score:17.0, timesteps:714
25 Result (1->win; 0->lose):0, Score:21.0, timesteps:810
26 Result (1->win; 0->lose):0, Score:27.0, timesteps:722
27 Result (1->win; 0->lose):1, Score:53.0, timesteps:618
28 Result (1->win; 0->lose):0, Score:16.0, timesteps:181
29 Result (1->win; 0->lose):0, Score:0.0, timesteps:403
30 Result (1->win; 0->lose):0, Score:52.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:18.0, timesteps:783
32 Result (1->win; 0->lose):0, Score:26.0, timesteps:767
33 Result (1->win; 0->lose):0, Score:34.0, timesteps:313
34 Result (1->win; 0->lose):0, Score:11.0, timesteps:604
35 Result (1->win; 0->lose):0, Score:37.0, timesteps:752
36 Result (1->win; 0->lose):0, Score:53.0, timesteps:827
37 Result (1->win; 0->lose):0, Score:23.0, timesteps:693
38 Result (1->win; 0->lose):0, Score:26.0, timesteps:250
39 Result (1->win; 0->lose):0, Score:34.0, timesteps:794
40 Result (1->win; 0->lose):1, Score:55.0, timesteps:628
41 Result (1->win; 0->lose):1, Score:52.0, timesteps:828
42 Result (1->win; 0->lose):1, Score:51.0, timesteps:810
43 Result (1->win; 0->lose):1, Score:53.0, timesteps:607
44 Result (1->win; 0->lose):0, Score:34.0, timesteps:780
45 Result (1->win; 0->lose):0, Score:55.0, timesteps:1000
46 Result (1->win; 0->lose):0, Score:4.0, timesteps:698
47 Result (1->win; 0->lose):0, Score:30.0, timesteps:453
48 Result (1->win; 0->lose):0, Score:31.0, timesteps:781
49 Result (1->win; 0->lose):1, Score:55.0, timesteps:579
50 Result (1->win; 0->lose):0, Score:45.0, timesteps:819
51 Result (1->win; 0->lose):1, Score:51.0, timesteps:720
52 Result (1->win; 0->lose):0, Score:54.0, timesteps:1000
53 Result (1->win; 0->lose):0, Score:28.0, timesteps:800
54 Result (1->win; 0->lose):1, Score:53.0, timesteps:685
55 Result (1->win; 0->lose):1, Score:50.0, timesteps:786
56 Result (1->win; 0->lose):1, Score:51.0, timesteps:476
57 Result (1->win; 0->lose):0, Score:25.0, timesteps:328
58 Result (1->win; 0->lose):0, Score:15.0, timesteps:211
59 Result (1->win; 0->lose):1, Score:57.0, timesteps:573
60 Result (1->win; 0->lose):1, Score:48.0, timesteps:680
61 Result (1->win; 0->lose):1, Score:53.0, timesteps:585
62 Result (1->win; 0->lose):1, Score:52.0, timesteps:594
63 Result (1->win; 0->lose):0, Score:42.0, timesteps:830
64 Result (1->win; 0->lose):0, Score:17.0, timesteps:178
65 Result (1->win; 0->lose):0, Score:27.0, timesteps:812
66 Result (1->win; 0->lose):0, Score:24.0, timesteps:355
67 Result (1->win; 0->lose):1, Score:56.0, timesteps:854
68 Result (1->win; 0->lose):0, Score:52.0, timesteps:806
69 Result (1->win; 0->lose):0, Score:54.0, timesteps:1000
70 Result (1->win; 0->lose):0, Score:21.0, timesteps:757
71 Result (1->win; 0->lose):0, Score:32.0, timesteps:412
72 Result (1->win; 0->lose):0, Score:36.0, timesteps:414
73 Result (1->win; 0->lose):0, Score:15.0, timesteps:115
74 Result (1->win; 0->lose):1, Score:55.0, timesteps:590
75 Result (1->win; 0->lose):0, Score:34.0, timesteps:451
76 Result (1->win; 0->lose):0, Score:38.0, timesteps:364
77 Result (1->win; 0->lose):1, Score:55.0, timesteps:729
78 Result (1->win; 0->lose):1, Score:53.0, timesteps:541
79 Result (1->win; 0->lose):1, Score:60.0, timesteps:686
80 Result (1->win; 0->lose):1, Score:49.0, timesteps:574
81 Result (1->win; 0->lose):0, Score:16.0, timesteps:244
82 Result (1->win; 0->lose):1, Score:54.0, timesteps:467
83 Result (1->win; 0->lose):1, Score:49.0, timesteps:615
84 Result (1->win; 0->lose):0, Score:35.0, timesteps:382
85 Result (1->win; 0->lose):0, Score:52.0, timesteps:819
86 Result (1->win; 0->lose):0, Score:9.0, timesteps:187
87 Result (1->win; 0->lose):1, Score:48.0, timesteps:456
88 Result (1->win; 0->lose):1, Score:53.0, timesteps:822
89 Result (1->win; 0->lose):1, Score:54.0, timesteps:674
90 Result (1->win; 0->lose):1, Score:52.0, timesteps:588
91 Result (1->win; 0->lose):1, Score:58.0, timesteps:712
92 Result (1->win; 0->lose):0, Score:40.0, timesteps:427
93 Result (1->win; 0->lose):1, Score:55.0, timesteps:769
94 Result (1->win; 0->lose):0, Score:16.0, timesteps:172
95 Result (1->win; 0->lose):0, Score:16.0, timesteps:669
96 Result (1->win; 0->lose):0, Score:59.0, timesteps:916
97 Result (1->win; 0->lose):1, Score:51.0, timesteps:650
98 Result (1->win; 0->lose):1, Score:51.0, timesteps:591
99 Result (1->win; 0->lose):1, Score:55.0, timesteps:659
100 Result (1->win; 0->lose):1, Score:52.0, timesteps:652
101 Result (1->win; 0->lose):0, Score:53.0, timesteps:853
102 Result (1->win; 0->lose):0, Score:53.0, timesteps:847
103 Result (1->win; 0->lose):1, Score:62.0, timesteps:806
104 Result (1->win; 0->lose):1, Score:48.0, timesteps:691
105 Result (1->win; 0->lose):1, Score:54.0, timesteps:693
106 Result (1->win; 0->lose):0, Score:50.0, timesteps:771
107 Result (1->win; 0->lose):1, Score:52.0, timesteps:583
108 Result (1->win; 0->lose):0, Score:42.0, timesteps:475
109 Result (1->win; 0->lose):0, Score:30.0, timesteps:307
110 Result (1->win; 0->lose):1, Score:53.0, timesteps:565
111 Result (1->win; 0->lose):1, Score:59.0, timesteps:637
112 Result (1->win; 0->lose):1, Score:56.0, timesteps:617
113 Result (1->win; 0->lose):1, Score:55.0, timesteps:683
114 Result (1->win; 0->lose):0, Score:39.0, timesteps:699
115 Result (1->win; 0->lose):1, Score:49.0, timesteps:467
116 Result (1->win; 0->lose):0, Score:28.0, timesteps:292
117 Result (1->win; 0->lose):1, Score:51.0, timesteps:462
118 Result (1->win; 0->lose):1, Score:52.0, timesteps:569
119 Result (1->win; 0->lose):0, Score:40.0, timesteps:454
120 Result (1->win; 0->lose):1, Score:53.0, timesteps:707
121 Result (1->win; 0->lose):1, Score:56.0, timesteps:728
122 Result (1->win; 0->lose):1, Score:57.0, timesteps:814
123 Result (1->win; 0->lose):0, Score:53.0, timesteps:875
124 Result (1->win; 0->lose):0, Score:54.0, timesteps:897
125 Result (1->win; 0->lose):1, Score:55.0, timesteps:588
126 Result (1->win; 0->lose):0, Score:14.0, timesteps:136
127 Result (1->win; 0->lose):0, Score:14.0, timesteps:196
128 Result (1->win; 0->lose):0, Score:29.0, timesteps:343
129 Result (1->win; 0->lose):0, Score:26.0, timesteps:298
130 Result (1->win; 0->lose):1, Score:49.0, timesteps:682
131 Result (1->win; 0->lose):0, Score:46.0, timesteps:669
132 Result (1->win; 0->lose):1, Score:55.0, timesteps:493
133 Result (1->win; 0->lose):0, Score:10.0, timesteps:118
134 Result (1->win; 0->lose):0, Score:52.0, timesteps:828
135 Result (1->win; 0->lose):1, Score:52.0, timesteps:706
136 Result (1->win; 0->lose):1, Score:51.0, timesteps:495
137 Result (1->win; 0->lose):0, Score:20.0, timesteps:265
138 Result (1->win; 0->lose):0, Score:12.0, timesteps:132
139 Result (1->win; 0->lose):0, Score:23.0, timesteps:828
140 Result (1->win; 0->lose):1, Score:48.0, timesteps:450
141 Result (1->win; 0->lose):1, Score:56.0, timesteps:663
142 Result (1->win; 0->lose):1, Score:55.0, timesteps:714
143 Result (1->win; 0->lose):1, Score:50.0, timesteps:710
144 Result (1->win; 0->lose):1, Score:55.0, timesteps:620
145 Result (1->win; 0->lose):1, Score:48.0, timesteps:708
146 Result (1->win; 0->lose):1, Score:55.0, timesteps:563
147 Result (1->win; 0->lose):1, Score:53.0, timesteps:788
148 Result (1->win; 0->lose):0, Score:50.0, timesteps:943
149 Result (1->win; 0->lose):0, Score:55.0, timesteps:831
150 Result (1->win; 0->lose):1, Score:52.0, timesteps:566
151 Result (1->win; 0->lose):0, Score:12.0, timesteps:749
152 Result (1->win; 0->lose):1, Score:51.0, timesteps:820
153 Result (1->win; 0->lose):0, Score:44.0, timesteps:815
154 Result (1->win; 0->lose):1, Score:51.0, timesteps:756
155 Result (1->win; 0->lose):0, Score:14.0, timesteps:388
156 Result (1->win; 0->lose):0, Score:0.0, timesteps:77
157 Result (1->win; 0->lose):0, Score:20.0, timesteps:274
158 Result (1->win; 0->lose):1, Score:53.0, timesteps:541
159 Result (1->win; 0->lose):0, Score:24.0, timesteps:277
160 Result (1->win; 0->lose):1, Score:53.0, timesteps:445
161 Result (1->win; 0->lose):0, Score:52.0, timesteps:1000
162 Result (1->win; 0->lose):0, Score:49.0, timesteps:901
163 Result (1->win; 0->lose):1, Score:51.0, timesteps:782
164 Result (1->win; 0->lose):0, Score:25.0, timesteps:301
165 Result (1->win; 0->lose):0, Score:48.0, timesteps:892
166 Result (1->win; 0->lose):0, Score:41.0, timesteps:825
167 Result (1->win; 0->lose):1, Score:55.0, timesteps:865
168 Result (1->win; 0->lose):0, Score:40.0, timesteps:397
169 Result (1->win; 0->lose):0, Score:53.0, timesteps:865
170 Result (1->win; 0->lose):1, Score:53.0, timesteps:573
171 Result (1->win; 0->lose):1, Score:53.0, timesteps:655
172 Result (1->win; 0->lose):0, Score:50.0, timesteps:484
173 Result (1->win; 0->lose):0, Score:46.0, timesteps:837
174 Result (1->win; 0->lose):0, Score:18.0, timesteps:229
175 Result (1->win; 0->lose):1, Score:58.0, timesteps:653
176 Result (1->win; 0->lose):1, Score:53.0, timesteps:765
177 Result (1->win; 0->lose):0, Score:31.0, timesteps:298
178 Result (1->win; 0->lose):0, Score:48.0, timesteps:932
179 Result (1->win; 0->lose):0, Score:52.0, timesteps:940
180 Result (1->win; 0->lose):1, Score:58.0, timesteps:710
181 Result (1->win; 0->lose):1, Score:54.0, timesteps:835
182 Result (1->win; 0->lose):1, Score:54.0, timesteps:764
183 Result (1->win; 0->lose):0, Score:23.0, timesteps:202
184 Result (1->win; 0->lose):0, Score:38.0, timesteps:352
185 Result (1->win; 0->lose):0, Score:34.0, timesteps:310
186 Result (1->win; 0->lose):0, Score:14.0, timesteps:187
187 Result (1->win; 0->lose):0, Score:56.0, timesteps:754
188 Result (1->win; 0->lose):0, Score:27.0, timesteps:331
189 Result (1->win; 0->lose):0, Score:25.0, timesteps:292
190 Result (1->win; 0->lose):0, Score:51.0, timesteps:999
191 Result (1->win; 0->lose):0, Score:8.0, timesteps:445
192 Result (1->win; 0->lose):0, Score:22.0, timesteps:812
193 Result (1->win; 0->lose):1, Score:58.0, timesteps:752
194 Result (1->win; 0->lose):0, Score:51.0, timesteps:877
195 Result (1->win; 0->lose):0, Score:23.0, timesteps:423
196 Result (1->win; 0->lose):0, Score:53.0, timesteps:1000
197 Result (1->win; 0->lose):0, Score:51.0, timesteps:1000
198 Result (1->win; 0->lose):0, Score:23.0, timesteps:810
199 Result (1->win; 0->lose):1, Score:53.0, timesteps:633
200 Result (1->win; 0->lose):1, Score:52.0, timesteps:648
201 Result (1->win; 0->lose):0, Score:53.0, timesteps:794
202 Result (1->win; 0->lose):1, Score:53.0, timesteps:707
203 Result (1->win; 0->lose):0, Score:32.0, timesteps:330
204 Result (1->win; 0->lose):1, Score:51.0, timesteps:549
205 Result (1->win; 0->lose):1, Score:61.0, timesteps:898
206 Result (1->win; 0->lose):1, Score:53.0, timesteps:743
207 Result (1->win; 0->lose):0, Score:23.0, timesteps:334
208 Result (1->win; 0->lose):0, Score:51.0, timesteps:863
209 Result (1->win; 0->lose):0, Score:17.0, timesteps:172
210 Result (1->win; 0->lose):0, Score:30.0, timesteps:316
211 Result (1->win; 0->lose):0, Score:26.0, timesteps:394
212 Result (1->win; 0->lose):0, Score:50.0, timesteps:1000
213 Result (1->win; 0->lose):1, Score:51.0, timesteps:534
214 Result (1->win; 0->lose):0, Score:49.0, timesteps:740
215 Result (1->win; 0->lose):0, Score:33.0, timesteps:376
216 Result (1->win; 0->lose):1, Score:55.0, timesteps:853
217 Result (1->win; 0->lose):1, Score:51.0, timesteps:593
218 Result (1->win; 0->lose):1, Score:51.0, timesteps:935
219 Result (1->win; 0->lose):1, Score:55.0, timesteps:646
220 Result (1->win; 0->lose):1, Score:53.0, timesteps:601
221 Result (1->win; 0->lose):0, Score:60.0, timesteps:959
222 Result (1->win; 0->lose):0, Score:32.0, timesteps:364
223 Result (1->win; 0->lose):0, Score:52.0, timesteps:770
224 Result (1->win; 0->lose):0, Score:49.0, timesteps:849
225 Result (1->win; 0->lose):1, Score:52.0, timesteps:609
226 Result (1->win; 0->lose):1, Score:50.0, timesteps:606
227 Result (1->win; 0->lose):0, Score:20.0, timesteps:313
228 Result (1->win; 0->lose):1, Score:56.0, timesteps:663
229 Result (1->win; 0->lose):0, Score:39.0, timesteps:328
230 Result (1->win; 0->lose):0, Score:28.0, timesteps:352
231 Result (1->win; 0->lose):0, Score:48.0, timesteps:750
232 Result (1->win; 0->lose):1, Score:49.0, timesteps:698
233 Result (1->win; 0->lose):0, Score:24.0, timesteps:250
234 Result (1->win; 0->lose):1, Score:55.0, timesteps:715
235 Result (1->win; 0->lose):0, Score:36.0, timesteps:328
236 Result (1->win; 0->lose):0, Score:21.0, timesteps:235
237 Result (1->win; 0->lose):1, Score:49.0, timesteps:526
238 Result (1->win; 0->lose):0, Score:19.0, timesteps:202
239 Result (1->win; 0->lose):1, Score:58.0, timesteps:668
240 Result (1->win; 0->lose):0, Score:15.0, timesteps:187
241 Result (1->win; 0->lose):0, Score:36.0, timesteps:466
242 Result (1->win; 0->lose):1, Score:53.0, timesteps:722
243 Result (1->win; 0->lose):1, Score:55.0, timesteps:695
244 Result (1->win; 0->lose):1, Score:50.0, timesteps:514
245 Result (1->win; 0->lose):1, Score:54.0, timesteps:573
246 Result (1->win; 0->lose):1, Score:56.0, timesteps:827
247 Result (1->win; 0->lose):1, Score:56.0, timesteps:627
248 Result (1->win; 0->lose):0, Score:53.0, timesteps:893
249 Result (1->win; 0->lose):0, Score:24.0, timesteps:216
