 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:1.0, timesteps:37
1 Result (1->win; 0->lose):0, Score:1.0, timesteps:289
2 Result (1->win; 0->lose):0, Score:1.0, timesteps:53
3 Result (1->win; 0->lose):0, Score:4.0, timesteps:169
4 Result (1->win; 0->lose):0, Score:1.0, timesteps:173
5 Result (1->win; 0->lose):0, Score:1.0, timesteps:300
6 Result (1->win; 0->lose):0, Score:1.0, timesteps:53
7 Result (1->win; 0->lose):0, Score:3.0, timesteps:171
8 Result (1->win; 0->lose):0, Score:1.0, timesteps:307
9 Result (1->win; 0->lose):0, Score:10.0, timesteps:132
10 Result (1->win; 0->lose):0, Score:6.0, timesteps:207
11 Result (1->win; 0->lose):0, Score:3.0, timesteps:99
12 Result (1->win; 0->lose):0, Score:12.0, timesteps:786
13 Result (1->win; 0->lose):0, Score:5.0, timesteps:52
14 Result (1->win; 0->lose):0, Score:1.0, timesteps:295
15 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
16 Result (1->win; 0->lose):0, Score:11.0, timesteps:202
17 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
18 Result (1->win; 0->lose):0, Score:1.0, timesteps:274
19 Result (1->win; 0->lose):0, Score:4.0, timesteps:286
20 Result (1->win; 0->lose):0, Score:5.0, timesteps:70
21 Result (1->win; 0->lose):0, Score:3.0, timesteps:271
22 Result (1->win; 0->lose):0, Score:9.0, timesteps:982
23 Result (1->win; 0->lose):0, Score:3.0, timesteps:284
24 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
25 Result (1->win; 0->lose):0, Score:3.0, timesteps:952
26 Result (1->win; 0->lose):0, Score:5.0, timesteps:331
27 Result (1->win; 0->lose):0, Score:1.0, timesteps:257
28 Result (1->win; 0->lose):0, Score:7.0, timesteps:102
29 Result (1->win; 0->lose):0, Score:1.0, timesteps:268
30 Result (1->win; 0->lose):0, Score:5.0, timesteps:102
31 Result (1->win; 0->lose):0, Score:4.0, timesteps:212
32 Result (1->win; 0->lose):0, Score:9.0, timesteps:124
33 Result (1->win; 0->lose):0, Score:1.0, timesteps:131
34 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
35 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
36 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
37 Result (1->win; 0->lose):1, Score:10.0, timesteps:1000
38 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
39 Result (1->win; 0->lose):0, Score:5.0, timesteps:236
40 Result (1->win; 0->lose):0, Score:1.0, timesteps:240
41 Result (1->win; 0->lose):0, Score:1.0, timesteps:284
42 Result (1->win; 0->lose):0, Score:5.0, timesteps:224
43 Result (1->win; 0->lose):0, Score:1.0, timesteps:200
44 Result (1->win; 0->lose):0, Score:5.0, timesteps:282
45 Result (1->win; 0->lose):0, Score:5.0, timesteps:232
46 Result (1->win; 0->lose):0, Score:3.0, timesteps:218
47 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:9.0, timesteps:358
49 Result (1->win; 0->lose):0, Score:1.0, timesteps:264
50 Result (1->win; 0->lose):0, Score:5.0, timesteps:225
51 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
52 Result (1->win; 0->lose):0, Score:6.0, timesteps:250
53 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
54 Result (1->win; 0->lose):1, Score:11.0, timesteps:1000
55 Result (1->win; 0->lose):0, Score:3.0, timesteps:253
56 Result (1->win; 0->lose):0, Score:7.0, timesteps:122
57 Result (1->win; 0->lose):0, Score:5.0, timesteps:256
58 Result (1->win; 0->lose):0, Score:3.0, timesteps:256
59 Result (1->win; 0->lose):0, Score:3.0, timesteps:262
60 Result (1->win; 0->lose):0, Score:1.0, timesteps:251
61 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
62 Result (1->win; 0->lose):0, Score:7.0, timesteps:510
63 Result (1->win; 0->lose):0, Score:8.0, timesteps:578
64 Result (1->win; 0->lose):1, Score:11.0, timesteps:1000
65 Result (1->win; 0->lose):0, Score:7.0, timesteps:108
66 Result (1->win; 0->lose):0, Score:1.0, timesteps:260
67 Result (1->win; 0->lose):0, Score:1.0, timesteps:322
68 Result (1->win; 0->lose):0, Score:3.0, timesteps:256
69 Result (1->win; 0->lose):0, Score:3.0, timesteps:270
70 Result (1->win; 0->lose):0, Score:2.0, timesteps:19
71 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:2.0, timesteps:18
73 Result (1->win; 0->lose):0, Score:3.0, timesteps:236
74 Result (1->win; 0->lose):0, Score:1.0, timesteps:348
75 Result (1->win; 0->lose):0, Score:5.0, timesteps:152
76 Result (1->win; 0->lose):0, Score:3.0, timesteps:294
77 Result (1->win; 0->lose):0, Score:3.0, timesteps:300
78 Result (1->win; 0->lose):0, Score:3.0, timesteps:215
79 Result (1->win; 0->lose):0, Score:5.0, timesteps:338
80 Result (1->win; 0->lose):1, Score:13.0, timesteps:1000
81 Result (1->win; 0->lose):0, Score:5.0, timesteps:504
82 Result (1->win; 0->lose):0, Score:11.0, timesteps:275
83 Result (1->win; 0->lose):0, Score:1.0, timesteps:320
84 Result (1->win; 0->lose):0, Score:3.0, timesteps:311
85 Result (1->win; 0->lose):0, Score:11.0, timesteps:490
86 Result (1->win; 0->lose):0, Score:9.0, timesteps:785
87 Result (1->win; 0->lose):0, Score:8.0, timesteps:540
88 Result (1->win; 0->lose):0, Score:1.0, timesteps:228
89 Result (1->win; 0->lose):0, Score:6.0, timesteps:211
90 Result (1->win; 0->lose):0, Score:5.0, timesteps:488
91 Result (1->win; 0->lose):0, Score:13.0, timesteps:652
92 Result (1->win; 0->lose):0, Score:15.0, timesteps:567
93 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
94 Result (1->win; 0->lose):0, Score:5.0, timesteps:276
95 Result (1->win; 0->lose):0, Score:1.0, timesteps:332
96 Result (1->win; 0->lose):0, Score:5.0, timesteps:292
97 Result (1->win; 0->lose):0, Score:3.0, timesteps:322
98 Result (1->win; 0->lose):0, Score:7.0, timesteps:450
99 Result (1->win; 0->lose):0, Score:9.0, timesteps:726
100 Result (1->win; 0->lose):0, Score:5.0, timesteps:417
101 Result (1->win; 0->lose):0, Score:18.0, timesteps:466
102 Result (1->win; 0->lose):0, Score:0.0, timesteps:216
103 Result (1->win; 0->lose):0, Score:5.0, timesteps:579
104 Result (1->win; 0->lose):0, Score:4.0, timesteps:222
105 Result (1->win; 0->lose):0, Score:18.0, timesteps:664
106 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
107 Result (1->win; 0->lose):0, Score:13.0, timesteps:876
108 Result (1->win; 0->lose):0, Score:5.0, timesteps:347
109 Result (1->win; 0->lose):1, Score:8.0, timesteps:1000
110 Result (1->win; 0->lose):0, Score:5.0, timesteps:167
111 Result (1->win; 0->lose):0, Score:5.0, timesteps:130
112 Result (1->win; 0->lose):0, Score:5.0, timesteps:336
113 Result (1->win; 0->lose):0, Score:4.0, timesteps:198
114 Result (1->win; 0->lose):0, Score:1.0, timesteps:352
115 Result (1->win; 0->lose):0, Score:6.0, timesteps:400
116 Result (1->win; 0->lose):0, Score:9.0, timesteps:442
117 Result (1->win; 0->lose):0, Score:6.0, timesteps:809
118 Result (1->win; 0->lose):0, Score:7.0, timesteps:287
119 Result (1->win; 0->lose):1, Score:7.0, timesteps:1000
120 Result (1->win; 0->lose):0, Score:9.0, timesteps:520
121 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
122 Result (1->win; 0->lose):0, Score:1.0, timesteps:252
