 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
3 Result (1->win; 0->lose):0, Score:10.0, timesteps:548
4 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:32.0, timesteps:917
6 Result (1->win; 0->lose):0, Score:10.0, timesteps:444
7 Result (1->win; 0->lose):0, Score:4.0, timesteps:478
8 Result (1->win; 0->lose):0, Score:6.0, timesteps:510
9 Result (1->win; 0->lose):0, Score:10.0, timesteps:660
10 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:6.0, timesteps:380
13 Result (1->win; 0->lose):0, Score:20.0, timesteps:930
14 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
15 Result (1->win; 0->lose):0, Score:6.0, timesteps:878
16 Result (1->win; 0->lose):0, Score:16.0, timesteps:692
17 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:8.0, timesteps:389
19 Result (1->win; 0->lose):0, Score:6.0, timesteps:588
20 Result (1->win; 0->lose):0, Score:22.0, timesteps:904
21 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:12.0, timesteps:464
23 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:12.0, timesteps:577
26 Result (1->win; 0->lose):0, Score:20.0, timesteps:657
27 Result (1->win; 0->lose):0, Score:14.0, timesteps:555
28 Result (1->win; 0->lose):0, Score:4.0, timesteps:839
29 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
30 Result (1->win; 0->lose):0, Score:24.0, timesteps:420
31 Result (1->win; 0->lose):0, Score:14.0, timesteps:627
32 Result (1->win; 0->lose):0, Score:22.0, timesteps:906
33 Result (1->win; 0->lose):0, Score:20.0, timesteps:600
34 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:14.0, timesteps:629
36 Result (1->win; 0->lose):0, Score:4.0, timesteps:314
37 Result (1->win; 0->lose):0, Score:22.0, timesteps:699
38 Result (1->win; 0->lose):0, Score:10.0, timesteps:683
39 Result (1->win; 0->lose):0, Score:4.0, timesteps:293
40 Result (1->win; 0->lose):0, Score:12.0, timesteps:682
41 Result (1->win; 0->lose):0, Score:30.0, timesteps:695
42 Result (1->win; 0->lose):0, Score:28.0, timesteps:925
43 Result (1->win; 0->lose):0, Score:4.0, timesteps:383
44 Result (1->win; 0->lose):0, Score:6.0, timesteps:414
45 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
46 Result (1->win; 0->lose):0, Score:2.0, timesteps:322
47 Result (1->win; 0->lose):0, Score:4.0, timesteps:358
48 Result (1->win; 0->lose):0, Score:8.0, timesteps:676
49 Result (1->win; 0->lose):0, Score:40.0, timesteps:737
50 Result (1->win; 0->lose):0, Score:10.0, timesteps:380
51 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
52 Result (1->win; 0->lose):0, Score:34.0, timesteps:732
53 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
55 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
56 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
57 Result (1->win; 0->lose):0, Score:16.0, timesteps:574
58 Result (1->win; 0->lose):0, Score:28.0, timesteps:922
59 Result (1->win; 0->lose):0, Score:24.0, timesteps:497
