 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:5.0, timesteps:285
1 Result (1->win; 0->lose):0, Score:4.0, timesteps:220
2 Result (1->win; 0->lose):0, Score:3.0, timesteps:281
3 Result (1->win; 0->lose):0, Score:1.0, timesteps:60
4 Result (1->win; 0->lose):0, Score:1.0, timesteps:223
5 Result (1->win; 0->lose):0, Score:1.0, timesteps:153
6 Result (1->win; 0->lose):0, Score:4.0, timesteps:47
7 Result (1->win; 0->lose):0, Score:13.0, timesteps:324
8 Result (1->win; 0->lose):0, Score:3.0, timesteps:348
9 Result (1->win; 0->lose):0, Score:5.0, timesteps:295
10 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:7.0, timesteps:369
12 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
13 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:7.0, timesteps:324
15 Result (1->win; 0->lose):0, Score:3.0, timesteps:16
16 Result (1->win; 0->lose):0, Score:1.0, timesteps:230
17 Result (1->win; 0->lose):0, Score:3.0, timesteps:333
18 Result (1->win; 0->lose):0, Score:1.0, timesteps:251
19 Result (1->win; 0->lose):0, Score:1.0, timesteps:200
20 Result (1->win; 0->lose):0, Score:9.0, timesteps:407
21 Result (1->win; 0->lose):0, Score:5.0, timesteps:154
22 Result (1->win; 0->lose):0, Score:5.0, timesteps:324
23 Result (1->win; 0->lose):0, Score:7.0, timesteps:239
24 Result (1->win; 0->lose):0, Score:1.0, timesteps:207
25 Result (1->win; 0->lose):0, Score:16.0, timesteps:473
26 Result (1->win; 0->lose):0, Score:8.0, timesteps:318
27 Result (1->win; 0->lose):0, Score:3.0, timesteps:157
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:239
29 Result (1->win; 0->lose):0, Score:9.0, timesteps:374
30 Result (1->win; 0->lose):0, Score:7.0, timesteps:448
31 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
32 Result (1->win; 0->lose):0, Score:3.0, timesteps:163
33 Result (1->win; 0->lose):0, Score:1.0, timesteps:7
34 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:1.0, timesteps:178
36 Result (1->win; 0->lose):0, Score:9.0, timesteps:292
37 Result (1->win; 0->lose):0, Score:3.0, timesteps:423
38 Result (1->win; 0->lose):0, Score:5.0, timesteps:129
39 Result (1->win; 0->lose):0, Score:1.0, timesteps:233
40 Result (1->win; 0->lose):0, Score:3.0, timesteps:354
41 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
42 Result (1->win; 0->lose):0, Score:1.0, timesteps:311
43 Result (1->win; 0->lose):0, Score:5.0, timesteps:152
44 Result (1->win; 0->lose):0, Score:8.0, timesteps:450
45 Result (1->win; 0->lose):0, Score:7.0, timesteps:306
46 Result (1->win; 0->lose):0, Score:7.0, timesteps:379
47 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:7.0, timesteps:492
49 Result (1->win; 0->lose):0, Score:4.0, timesteps:469
50 Result (1->win; 0->lose):0, Score:5.0, timesteps:272
51 Result (1->win; 0->lose):0, Score:5.0, timesteps:130
52 Result (1->win; 0->lose):1, Score:10.0, timesteps:1000
53 Result (1->win; 0->lose):0, Score:3.0, timesteps:272
54 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
55 Result (1->win; 0->lose):0, Score:8.0, timesteps:939
56 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
57 Result (1->win; 0->lose):0, Score:11.0, timesteps:546
58 Result (1->win; 0->lose):0, Score:9.0, timesteps:667
59 Result (1->win; 0->lose):0, Score:3.0, timesteps:339
60 Result (1->win; 0->lose):0, Score:5.0, timesteps:305
61 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
62 Result (1->win; 0->lose):0, Score:8.0, timesteps:434
63 Result (1->win; 0->lose):0, Score:15.0, timesteps:772
64 Result (1->win; 0->lose):0, Score:1.0, timesteps:351
65 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:6.0, timesteps:273
67 Result (1->win; 0->lose):0, Score:1.0, timesteps:321
68 Result (1->win; 0->lose):1, Score:15.0, timesteps:1000
69 Result (1->win; 0->lose):0, Score:3.0, timesteps:159
70 Result (1->win; 0->lose):0, Score:1.0, timesteps:201
71 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:3.0, timesteps:235
73 Result (1->win; 0->lose):0, Score:13.0, timesteps:601
74 Result (1->win; 0->lose):0, Score:7.0, timesteps:346
75 Result (1->win; 0->lose):0, Score:14.0, timesteps:632
76 Result (1->win; 0->lose):0, Score:7.0, timesteps:666
77 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
78 Result (1->win; 0->lose):0, Score:12.0, timesteps:890
79 Result (1->win; 0->lose):0, Score:3.0, timesteps:165
80 Result (1->win; 0->lose):0, Score:7.0, timesteps:695
81 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
82 Result (1->win; 0->lose):0, Score:8.0, timesteps:364
83 Result (1->win; 0->lose):0, Score:4.0, timesteps:252
84 Result (1->win; 0->lose):0, Score:6.0, timesteps:296
85 Result (1->win; 0->lose):0, Score:5.0, timesteps:714
86 Result (1->win; 0->lose):0, Score:4.0, timesteps:165
87 Result (1->win; 0->lose):0, Score:6.0, timesteps:289
88 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
89 Result (1->win; 0->lose):0, Score:7.0, timesteps:475
90 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
91 Result (1->win; 0->lose):0, Score:11.0, timesteps:802
92 Result (1->win; 0->lose):0, Score:9.0, timesteps:430
93 Result (1->win; 0->lose):0, Score:10.0, timesteps:749
94 Result (1->win; 0->lose):0, Score:5.0, timesteps:162
95 Result (1->win; 0->lose):0, Score:3.0, timesteps:243
96 Result (1->win; 0->lose):0, Score:4.0, timesteps:146
97 Result (1->win; 0->lose):0, Score:3.0, timesteps:258
98 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
99 Result (1->win; 0->lose):1, Score:19.0, timesteps:1000
100 Result (1->win; 0->lose):0, Score:5.0, timesteps:332
101 Result (1->win; 0->lose):0, Score:5.0, timesteps:513
102 Result (1->win; 0->lose):0, Score:3.0, timesteps:225
103 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
104 Result (1->win; 0->lose):0, Score:5.0, timesteps:336
