 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:9.0, timesteps:853
1 Result (1->win; 0->lose):0, Score:1.0, timesteps:321
2 Result (1->win; 0->lose):0, Score:4.0, timesteps:267
3 Result (1->win; 0->lose):0, Score:9.0, timesteps:277
4 Result (1->win; 0->lose):0, Score:9.0, timesteps:321
5 Result (1->win; 0->lose):0, Score:5.0, timesteps:349
6 Result (1->win; 0->lose):0, Score:1.0, timesteps:368
7 Result (1->win; 0->lose):0, Score:1.0, timesteps:121
8 Result (1->win; 0->lose):0, Score:3.0, timesteps:258
9 Result (1->win; 0->lose):0, Score:1.0, timesteps:290
10 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:5.0, timesteps:446
12 Result (1->win; 0->lose):0, Score:3.0, timesteps:302
13 Result (1->win; 0->lose):0, Score:1.0, timesteps:339
14 Result (1->win; 0->lose):1, Score:8.0, timesteps:1000
15 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
16 Result (1->win; 0->lose):0, Score:5.0, timesteps:135
17 Result (1->win; 0->lose):0, Score:3.0, timesteps:404
18 Result (1->win; 0->lose):0, Score:2.0, timesteps:302
19 Result (1->win; 0->lose):0, Score:1.0, timesteps:101
20 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:3.0, timesteps:224
22 Result (1->win; 0->lose):0, Score:4.0, timesteps:156
23 Result (1->win; 0->lose):0, Score:3.0, timesteps:267
24 Result (1->win; 0->lose):0, Score:6.0, timesteps:261
25 Result (1->win; 0->lose):0, Score:1.0, timesteps:266
26 Result (1->win; 0->lose):0, Score:6.0, timesteps:315
27 Result (1->win; 0->lose):0, Score:6.0, timesteps:99
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:242
29 Result (1->win; 0->lose):0, Score:3.0, timesteps:296
30 Result (1->win; 0->lose):0, Score:6.0, timesteps:136
31 Result (1->win; 0->lose):0, Score:4.0, timesteps:225
32 Result (1->win; 0->lose):0, Score:3.0, timesteps:20
33 Result (1->win; 0->lose):0, Score:1.0, timesteps:272
34 Result (1->win; 0->lose):0, Score:3.0, timesteps:298
35 Result (1->win; 0->lose):0, Score:1.0, timesteps:313
36 Result (1->win; 0->lose):0, Score:1.0, timesteps:272
37 Result (1->win; 0->lose):0, Score:5.0, timesteps:357
38 Result (1->win; 0->lose):0, Score:9.0, timesteps:139
39 Result (1->win; 0->lose):0, Score:5.0, timesteps:331
40 Result (1->win; 0->lose):0, Score:1.0, timesteps:103
41 Result (1->win; 0->lose):0, Score:5.0, timesteps:339
42 Result (1->win; 0->lose):0, Score:3.0, timesteps:287
43 Result (1->win; 0->lose):0, Score:3.0, timesteps:212
44 Result (1->win; 0->lose):1, Score:7.0, timesteps:1000
45 Result (1->win; 0->lose):0, Score:3.0, timesteps:24
46 Result (1->win; 0->lose):0, Score:11.0, timesteps:657
47 Result (1->win; 0->lose):0, Score:1.0, timesteps:344
48 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
49 Result (1->win; 0->lose):0, Score:1.0, timesteps:284
50 Result (1->win; 0->lose):0, Score:1.0, timesteps:280
51 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
52 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
