 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:43.0, timesteps:755
1 Result (1->win; 0->lose):0, Score:11.0, timesteps:666
2 Result (1->win; 0->lose):0, Score:8.0, timesteps:391
3 Result (1->win; 0->lose):0, Score:38.0, timesteps:714
4 Result (1->win; 0->lose):0, Score:42.0, timesteps:376
5 Result (1->win; 0->lose):0, Score:56.0, timesteps:872
6 Result (1->win; 0->lose):0, Score:14.0, timesteps:474
7 Result (1->win; 0->lose):0, Score:5.0, timesteps:259
8 Result (1->win; 0->lose):0, Score:11.0, timesteps:364
9 Result (1->win; 0->lose):0, Score:3.0, timesteps:246
10 Result (1->win; 0->lose):0, Score:26.0, timesteps:468
11 Result (1->win; 0->lose):1, Score:51.0, timesteps:617
12 Result (1->win; 0->lose):1, Score:58.0, timesteps:781
13 Result (1->win; 0->lose):0, Score:24.0, timesteps:247
14 Result (1->win; 0->lose):1, Score:51.0, timesteps:535
15 Result (1->win; 0->lose):0, Score:9.0, timesteps:145
16 Result (1->win; 0->lose):1, Score:60.0, timesteps:631
17 Result (1->win; 0->lose):0, Score:54.0, timesteps:1000
18 Result (1->win; 0->lose):1, Score:42.0, timesteps:782
19 Result (1->win; 0->lose):0, Score:26.0, timesteps:211
20 Result (1->win; 0->lose):0, Score:51.0, timesteps:750
21 Result (1->win; 0->lose):0, Score:14.0, timesteps:860
22 Result (1->win; 0->lose):0, Score:14.0, timesteps:714
23 Result (1->win; 0->lose):0, Score:37.0, timesteps:340
24 Result (1->win; 0->lose):0, Score:23.0, timesteps:226
25 Result (1->win; 0->lose):0, Score:33.0, timesteps:475
26 Result (1->win; 0->lose):0, Score:14.0, timesteps:528
27 Result (1->win; 0->lose):0, Score:5.0, timesteps:301
28 Result (1->win; 0->lose):1, Score:53.0, timesteps:720
29 Result (1->win; 0->lose):1, Score:59.0, timesteps:728
30 Result (1->win; 0->lose):0, Score:10.0, timesteps:337
31 Result (1->win; 0->lose):0, Score:12.0, timesteps:812
32 Result (1->win; 0->lose):0, Score:25.0, timesteps:274
33 Result (1->win; 0->lose):1, Score:52.0, timesteps:570
34 Result (1->win; 0->lose):1, Score:56.0, timesteps:707
35 Result (1->win; 0->lose):0, Score:13.0, timesteps:181
36 Result (1->win; 0->lose):1, Score:51.0, timesteps:619
37 Result (1->win; 0->lose):0, Score:56.0, timesteps:1000
38 Result (1->win; 0->lose):0, Score:30.0, timesteps:313
39 Result (1->win; 0->lose):0, Score:21.0, timesteps:265
40 Result (1->win; 0->lose):0, Score:47.0, timesteps:508
41 Result (1->win; 0->lose):1, Score:48.0, timesteps:650
42 Result (1->win; 0->lose):1, Score:49.0, timesteps:587
43 Result (1->win; 0->lose):1, Score:52.0, timesteps:564
44 Result (1->win; 0->lose):0, Score:27.0, timesteps:391
45 Result (1->win; 0->lose):0, Score:23.0, timesteps:265
46 Result (1->win; 0->lose):0, Score:26.0, timesteps:280
47 Result (1->win; 0->lose):1, Score:53.0, timesteps:573
48 Result (1->win; 0->lose):0, Score:29.0, timesteps:343
49 Result (1->win; 0->lose):0, Score:33.0, timesteps:343
