 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:46.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:22.0, timesteps:730
3 Result (1->win; 0->lose):0, Score:46.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:24.0, timesteps:550
6 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
7 Result (1->win; 0->lose):0, Score:26.0, timesteps:636
8 Result (1->win; 0->lose):0, Score:30.0, timesteps:684
9 Result (1->win; 0->lose):0, Score:36.0, timesteps:728
10 Result (1->win; 0->lose):0, Score:10.0, timesteps:396
11 Result (1->win; 0->lose):0, Score:14.0, timesteps:605
12 Result (1->win; 0->lose):0, Score:22.0, timesteps:759
13 Result (1->win; 0->lose):0, Score:8.0, timesteps:414
14 Result (1->win; 0->lose):0, Score:8.0, timesteps:573
15 Result (1->win; 0->lose):0, Score:6.0, timesteps:379
16 Result (1->win; 0->lose):0, Score:10.0, timesteps:484
17 Result (1->win; 0->lose):0, Score:44.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:22.0, timesteps:923
19 Result (1->win; 0->lose):0, Score:22.0, timesteps:563
20 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:8.0, timesteps:550
22 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
23 Result (1->win; 0->lose):0, Score:16.0, timesteps:578
24 Result (1->win; 0->lose):0, Score:6.0, timesteps:361
25 Result (1->win; 0->lose):0, Score:12.0, timesteps:327
26 Result (1->win; 0->lose):0, Score:30.0, timesteps:563
27 Result (1->win; 0->lose):0, Score:10.0, timesteps:436
28 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
29 Result (1->win; 0->lose):0, Score:26.0, timesteps:715
30 Result (1->win; 0->lose):0, Score:30.0, timesteps:952
31 Result (1->win; 0->lose):0, Score:28.0, timesteps:858
32 Result (1->win; 0->lose):0, Score:12.0, timesteps:446
33 Result (1->win; 0->lose):0, Score:22.0, timesteps:403
34 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:32.0, timesteps:698
36 Result (1->win; 0->lose):0, Score:30.0, timesteps:824
37 Result (1->win; 0->lose):0, Score:6.0, timesteps:334
38 Result (1->win; 0->lose):0, Score:16.0, timesteps:816
39 Result (1->win; 0->lose):0, Score:6.0, timesteps:382
40 Result (1->win; 0->lose):0, Score:18.0, timesteps:508
41 Result (1->win; 0->lose):0, Score:38.0, timesteps:865
42 Result (1->win; 0->lose):0, Score:14.0, timesteps:428
43 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
44 Result (1->win; 0->lose):0, Score:20.0, timesteps:393
45 Result (1->win; 0->lose):0, Score:34.0, timesteps:833
46 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
47 Result (1->win; 0->lose):0, Score:8.0, timesteps:532
48 Result (1->win; 0->lose):0, Score:30.0, timesteps:864
49 Result (1->win; 0->lose):0, Score:8.0, timesteps:306
50 Result (1->win; 0->lose):0, Score:44.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:14.0, timesteps:579
52 Result (1->win; 0->lose):0, Score:16.0, timesteps:432
53 Result (1->win; 0->lose):0, Score:10.0, timesteps:347
54 Result (1->win; 0->lose):0, Score:32.0, timesteps:803
55 Result (1->win; 0->lose):0, Score:14.0, timesteps:716
56 Result (1->win; 0->lose):0, Score:8.0, timesteps:321
57 Result (1->win; 0->lose):0, Score:18.0, timesteps:875
58 Result (1->win; 0->lose):0, Score:12.0, timesteps:391
59 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
60 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
61 Result (1->win; 0->lose):0, Score:18.0, timesteps:533
62 Result (1->win; 0->lose):0, Score:14.0, timesteps:671
63 Result (1->win; 0->lose):0, Score:8.0, timesteps:410
64 Result (1->win; 0->lose):0, Score:34.0, timesteps:775
65 Result (1->win; 0->lose):0, Score:24.0, timesteps:629
66 Result (1->win; 0->lose):0, Score:16.0, timesteps:483
67 Result (1->win; 0->lose):0, Score:20.0, timesteps:546
68 Result (1->win; 0->lose):0, Score:26.0, timesteps:522
69 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
70 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
71 Result (1->win; 0->lose):0, Score:44.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:10.0, timesteps:463
73 Result (1->win; 0->lose):0, Score:14.0, timesteps:497
74 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
75 Result (1->win; 0->lose):0, Score:10.0, timesteps:465
76 Result (1->win; 0->lose):0, Score:8.0, timesteps:412
77 Result (1->win; 0->lose):0, Score:30.0, timesteps:917
78 Result (1->win; 0->lose):0, Score:20.0, timesteps:687
79 Result (1->win; 0->lose):0, Score:36.0, timesteps:744
80 Result (1->win; 0->lose):0, Score:32.0, timesteps:657
81 Result (1->win; 0->lose):0, Score:8.0, timesteps:465
82 Result (1->win; 0->lose):0, Score:20.0, timesteps:541
83 Result (1->win; 0->lose):0, Score:4.0, timesteps:372
84 Result (1->win; 0->lose):0, Score:28.0, timesteps:675
85 Result (1->win; 0->lose):0, Score:14.0, timesteps:465
86 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
87 Result (1->win; 0->lose):0, Score:18.0, timesteps:649
88 Result (1->win; 0->lose):0, Score:36.0, timesteps:791
89 Result (1->win; 0->lose):0, Score:40.0, timesteps:883
90 Result (1->win; 0->lose):0, Score:14.0, timesteps:401
91 Result (1->win; 0->lose):0, Score:24.0, timesteps:607
92 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
93 Result (1->win; 0->lose):0, Score:36.0, timesteps:840
94 Result (1->win; 0->lose):0, Score:10.0, timesteps:679
95 Result (1->win; 0->lose):0, Score:14.0, timesteps:770
96 Result (1->win; 0->lose):0, Score:22.0, timesteps:419
97 Result (1->win; 0->lose):0, Score:24.0, timesteps:508
98 Result (1->win; 0->lose):0, Score:32.0, timesteps:919
99 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
100 Result (1->win; 0->lose):0, Score:28.0, timesteps:335
101 Result (1->win; 0->lose):0, Score:42.0, timesteps:955
102 Result (1->win; 0->lose):0, Score:34.0, timesteps:813
103 Result (1->win; 0->lose):0, Score:24.0, timesteps:532
104 Result (1->win; 0->lose):0, Score:24.0, timesteps:831
105 Result (1->win; 0->lose):0, Score:26.0, timesteps:754
106 Result (1->win; 0->lose):0, Score:14.0, timesteps:615
107 Result (1->win; 0->lose):0, Score:32.0, timesteps:322
108 Result (1->win; 0->lose):0, Score:24.0, timesteps:375
109 Result (1->win; 0->lose):0, Score:22.0, timesteps:642
110 Result (1->win; 0->lose):0, Score:36.0, timesteps:979
111 Result (1->win; 0->lose):0, Score:14.0, timesteps:769
112 Result (1->win; 0->lose):0, Score:22.0, timesteps:739
113 Result (1->win; 0->lose):0, Score:20.0, timesteps:519
114 Result (1->win; 0->lose):0, Score:26.0, timesteps:834
115 Result (1->win; 0->lose):0, Score:40.0, timesteps:847
116 Result (1->win; 0->lose):0, Score:18.0, timesteps:538
117 Result (1->win; 0->lose):0, Score:50.0, timesteps:1000
118 Result (1->win; 0->lose):0, Score:28.0, timesteps:723
119 Result (1->win; 0->lose):0, Score:32.0, timesteps:594
120 Result (1->win; 0->lose):0, Score:36.0, timesteps:847
121 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
122 Result (1->win; 0->lose):0, Score:18.0, timesteps:617
123 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
124 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
125 Result (1->win; 0->lose):0, Score:38.0, timesteps:968
126 Result (1->win; 0->lose):0, Score:30.0, timesteps:735
127 Result (1->win; 0->lose):0, Score:26.0, timesteps:385
128 Result (1->win; 0->lose):0, Score:22.0, timesteps:651
129 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
130 Result (1->win; 0->lose):0, Score:32.0, timesteps:847
131 Result (1->win; 0->lose):0, Score:42.0, timesteps:1000
132 Result (1->win; 0->lose):0, Score:30.0, timesteps:916
133 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
134 Result (1->win; 0->lose):0, Score:18.0, timesteps:397
135 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
136 Result (1->win; 0->lose):0, Score:42.0, timesteps:776
137 Result (1->win; 0->lose):0, Score:36.0, timesteps:692
138 Result (1->win; 0->lose):0, Score:30.0, timesteps:857
139 Result (1->win; 0->lose):0, Score:28.0, timesteps:396
140 Result (1->win; 0->lose):0, Score:32.0, timesteps:887
141 Result (1->win; 0->lose):0, Score:32.0, timesteps:547
142 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
143 Result (1->win; 0->lose):0, Score:30.0, timesteps:522
144 Result (1->win; 0->lose):0, Score:28.0, timesteps:418
145 Result (1->win; 0->lose):0, Score:18.0, timesteps:594
146 Result (1->win; 0->lose):0, Score:38.0, timesteps:732
147 Result (1->win; 0->lose):0, Score:22.0, timesteps:448
148 Result (1->win; 0->lose):0, Score:32.0, timesteps:918
149 Result (1->win; 0->lose):0, Score:24.0, timesteps:601
150 Result (1->win; 0->lose):0, Score:24.0, timesteps:641
151 Result (1->win; 0->lose):0, Score:24.0, timesteps:587
152 Result (1->win; 0->lose):0, Score:32.0, timesteps:911
153 Result (1->win; 0->lose):0, Score:38.0, timesteps:1000
154 Result (1->win; 0->lose):0, Score:24.0, timesteps:508
155 Result (1->win; 0->lose):0, Score:46.0, timesteps:1000
156 Result (1->win; 0->lose):0, Score:18.0, timesteps:453
157 Result (1->win; 0->lose):0, Score:38.0, timesteps:637
158 Result (1->win; 0->lose):0, Score:14.0, timesteps:429
159 Result (1->win; 0->lose):0, Score:16.0, timesteps:598
160 Result (1->win; 0->lose):0, Score:42.0, timesteps:1000
161 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
162 Result (1->win; 0->lose):0, Score:32.0, timesteps:494
163 Result (1->win; 0->lose):0, Score:8.0, timesteps:238
164 Result (1->win; 0->lose):0, Score:26.0, timesteps:681
165 Result (1->win; 0->lose):0, Score:10.0, timesteps:539
166 Result (1->win; 0->lose):0, Score:36.0, timesteps:883
167 Result (1->win; 0->lose):0, Score:30.0, timesteps:453
168 Result (1->win; 0->lose):0, Score:46.0, timesteps:985
169 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
170 Result (1->win; 0->lose):0, Score:34.0, timesteps:712
171 Result (1->win; 0->lose):0, Score:8.0, timesteps:592
172 Result (1->win; 0->lose):0, Score:14.0, timesteps:580
173 Result (1->win; 0->lose):0, Score:16.0, timesteps:495
174 Result (1->win; 0->lose):0, Score:36.0, timesteps:884
175 Result (1->win; 0->lose):0, Score:18.0, timesteps:613
176 Result (1->win; 0->lose):0, Score:42.0, timesteps:1000
177 Result (1->win; 0->lose):0, Score:34.0, timesteps:541
178 Result (1->win; 0->lose):0, Score:24.0, timesteps:737
179 Result (1->win; 0->lose):0, Score:14.0, timesteps:469
180 Result (1->win; 0->lose):0, Score:32.0, timesteps:622
181 Result (1->win; 0->lose):0, Score:24.0, timesteps:451
182 Result (1->win; 0->lose):0, Score:30.0, timesteps:779
183 Result (1->win; 0->lose):0, Score:28.0, timesteps:753
184 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
185 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
186 Result (1->win; 0->lose):0, Score:26.0, timesteps:886
187 Result (1->win; 0->lose):0, Score:16.0, timesteps:567
188 Result (1->win; 0->lose):0, Score:26.0, timesteps:734
189 Result (1->win; 0->lose):0, Score:12.0, timesteps:925
190 Result (1->win; 0->lose):0, Score:16.0, timesteps:375
191 Result (1->win; 0->lose):0, Score:16.0, timesteps:541
192 Result (1->win; 0->lose):0, Score:28.0, timesteps:954
193 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
194 Result (1->win; 0->lose):0, Score:28.0, timesteps:887
195 Result (1->win; 0->lose):0, Score:12.0, timesteps:956
196 Result (1->win; 0->lose):0, Score:12.0, timesteps:532
197 Result (1->win; 0->lose):0, Score:38.0, timesteps:1000
198 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
199 Result (1->win; 0->lose):0, Score:48.0, timesteps:701
200 Result (1->win; 0->lose):0, Score:20.0, timesteps:636
