 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:20.0, timesteps:406
1 Result (1->win; 0->lose):0, Score:9.0, timesteps:806
2 Result (1->win; 0->lose):0, Score:13.0, timesteps:310
3 Result (1->win; 0->lose):0, Score:18.0, timesteps:730
4 Result (1->win; 0->lose):0, Score:4.0, timesteps:244
5 Result (1->win; 0->lose):0, Score:14.0, timesteps:698
6 Result (1->win; 0->lose):0, Score:34.0, timesteps:812
7 Result (1->win; 0->lose):0, Score:17.0, timesteps:582
8 Result (1->win; 0->lose):0, Score:-1.0, timesteps:148
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:432
10 Result (1->win; 0->lose):1, Score:62.0, timesteps:713
11 Result (1->win; 0->lose):0, Score:13.0, timesteps:828
12 Result (1->win; 0->lose):0, Score:-1.0, timesteps:148
13 Result (1->win; 0->lose):0, Score:-1.0, timesteps:148
14 Result (1->win; 0->lose):0, Score:45.0, timesteps:778
15 Result (1->win; 0->lose):0, Score:7.0, timesteps:204
16 Result (1->win; 0->lose):0, Score:5.0, timesteps:403
17 Result (1->win; 0->lose):0, Score:1.0, timesteps:148
18 Result (1->win; 0->lose):0, Score:9.0, timesteps:502
19 Result (1->win; 0->lose):0, Score:39.0, timesteps:367
20 Result (1->win; 0->lose):0, Score:23.0, timesteps:812
21 Result (1->win; 0->lose):0, Score:14.0, timesteps:208
22 Result (1->win; 0->lose):0, Score:1.0, timesteps:148
23 Result (1->win; 0->lose):0, Score:3.0, timesteps:698
24 Result (1->win; 0->lose):0, Score:48.0, timesteps:803
25 Result (1->win; 0->lose):1, Score:52.0, timesteps:606
26 Result (1->win; 0->lose):0, Score:18.0, timesteps:698
27 Result (1->win; 0->lose):1, Score:48.0, timesteps:546
28 Result (1->win; 0->lose):0, Score:12.0, timesteps:690
29 Result (1->win; 0->lose):0, Score:7.0, timesteps:88
30 Result (1->win; 0->lose):0, Score:17.0, timesteps:190
31 Result (1->win; 0->lose):0, Score:36.0, timesteps:388
32 Result (1->win; 0->lose):1, Score:51.0, timesteps:699
