 ** Playing game examples/gridphysics/zelda.txt, level examples/gridphysics/zelda_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
303 Result (1->win; 0->lose):0, Score:-1.0, timesteps:667
304 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
305 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
306 Result (1->win; 0->lose):0, Score:3.0, timesteps:611
307 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
308 Result (1->win; 0->lose):0, Score:-1.0, timesteps:667
309 Result (1->win; 0->lose):0, Score:-1.0, timesteps:667
310 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
311 Result (1->win; 0->lose):0, Score:-1.0, timesteps:667
312 Result (1->win; 0->lose):0, Score:-1.0, timesteps:667
313 Result (1->win; 0->lose):0, Score:1.0, timesteps:547
314 Result (1->win; 0->lose):0, Score:-1.0, timesteps:379
315 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
316 Result (1->win; 0->lose):0, Score:-1.0, timesteps:667
317 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
318 Result (1->win; 0->lose):0, Score:-1.0, timesteps:435
319 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
320 Result (1->win; 0->lose):0, Score:-1.0, timesteps:439
321 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
322 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
323 Result (1->win; 0->lose):0, Score:-1.0, timesteps:523
324 Result (1->win; 0->lose):0, Score:3.0, timesteps:567
325 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
326 Result (1->win; 0->lose):0, Score:-1.0, timesteps:435
327 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
328 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
329 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
330 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
331 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
332 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
333 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
334 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
335 Result (1->win; 0->lose):0, Score:-1.0, timesteps:435
336 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
337 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
338 Result (1->win; 0->lose):0, Score:-1.0, timesteps:435
339 Result (1->win; 0->lose):0, Score:1.0, timesteps:555
340 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
341 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
342 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
343 Result (1->win; 0->lose):0, Score:-1.0, timesteps:271
344 Result (1->win; 0->lose):0, Score:-1.0, timesteps:430
345 Result (1->win; 0->lose):0, Score:-1.0, timesteps:267
346 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
347 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
348 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
349 Result (1->win; 0->lose):0, Score:-1.0, timesteps:439
350 Result (1->win; 0->lose):0, Score:1.0, timesteps:271
351 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
352 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
353 Result (1->win; 0->lose):0, Score:-1.0, timesteps:435
354 Result (1->win; 0->lose):0, Score:-1.0, timesteps:435
355 Result (1->win; 0->lose):0, Score:1.0, timesteps:803
356 Result (1->win; 0->lose):0, Score:1.0, timesteps:439
357 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
358 Result (1->win; 0->lose):0, Score:-1.0, timesteps:423
359 Result (1->win; 0->lose):0, Score:-1.0, timesteps:667
360 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
361 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
362 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
363 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
364 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
365 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
366 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
367 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
368 Result (1->win; 0->lose):0, Score:-1.0, timesteps:375
369 Result (1->win; 0->lose):0, Score:-1.0, timesteps:379
370 Result (1->win; 0->lose):0, Score:-1.0, timesteps:667
371 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
372 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
373 Result (1->win; 0->lose):0, Score:-1.0, timesteps:439
374 Result (1->win; 0->lose):0, Score:1.0, timesteps:503
375 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
376 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
377 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
378 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
379 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
380 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
381 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
382 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
383 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
384 Result (1->win; 0->lose):0, Score:-1.0, timesteps:439
385 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
386 Result (1->win; 0->lose):0, Score:1.0, timesteps:803
387 Result (1->win; 0->lose):0, Score:-1.0, timesteps:439
388 Result (1->win; 0->lose):0, Score:-1.0, timesteps:379
389 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
390 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
391 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
392 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
393 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
394 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
395 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
396 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
397 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
398 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
399 Result (1->win; 0->lose):0, Score:-1.0, timesteps:439
400 Result (1->win; 0->lose):0, Score:-1.0, timesteps:667
401 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
402 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
403 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
404 Result (1->win; 0->lose):0, Score:1.0, timesteps:271
405 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
406 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
407 Result (1->win; 0->lose):0, Score:-1.0, timesteps:455
408 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
409 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
410 Result (1->win; 0->lose):0, Score:-1.0, timesteps:475
411 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
412 Result (1->win; 0->lose):0, Score:1.0, timesteps:955
413 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
414 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
415 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
416 Result (1->win; 0->lose):0, Score:3.0, timesteps:643
417 Result (1->win; 0->lose):0, Score:-1.0, timesteps:439
418 Result (1->win; 0->lose):0, Score:-1.0, timesteps:435
419 Result (1->win; 0->lose):0, Score:1.0, timesteps:451
420 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
421 Result (1->win; 0->lose):0, Score:-1.0, timesteps:427
422 Result (1->win; 0->lose):0, Score:-1.0, timesteps:439
423 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
424 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
425 Result (1->win; 0->lose):0, Score:-1.0, timesteps:435
426 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
427 Result (1->win; 0->lose):0, Score:1.0, timesteps:595
428 Result (1->win; 0->lose):0, Score:-1.0, timesteps:443
429 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
430 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
431 Result (1->win; 0->lose):0, Score:-1.0, timesteps:747
432 Result (1->win; 0->lose):0, Score:-1.0, timesteps:399
433 Result (1->win; 0->lose):0, Score:-1.0, timesteps:527
