 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:14.0, timesteps:185
1 Result (1->win; 0->lose):0, Score:1.0, timesteps:264
2 Result (1->win; 0->lose):0, Score:1.0, timesteps:349
3 Result (1->win; 0->lose):0, Score:1.0, timesteps:264
4 Result (1->win; 0->lose):0, Score:5.0, timesteps:301
5 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
6 Result (1->win; 0->lose):0, Score:3.0, timesteps:36
7 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
8 Result (1->win; 0->lose):0, Score:1.0, timesteps:95
9 Result (1->win; 0->lose):0, Score:5.0, timesteps:415
10 Result (1->win; 0->lose):1, Score:7.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:1.0, timesteps:253
12 Result (1->win; 0->lose):0, Score:2.0, timesteps:63
13 Result (1->win; 0->lose):0, Score:5.0, timesteps:280
14 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
15 Result (1->win; 0->lose):0, Score:1.0, timesteps:388
16 Result (1->win; 0->lose):0, Score:1.0, timesteps:258
17 Result (1->win; 0->lose):0, Score:3.0, timesteps:384
18 Result (1->win; 0->lose):0, Score:9.0, timesteps:276
19 Result (1->win; 0->lose):0, Score:3.0, timesteps:274
20 Result (1->win; 0->lose):0, Score:3.0, timesteps:288
21 Result (1->win; 0->lose):1, Score:9.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:1.0, timesteps:253
23 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:1.0, timesteps:277
25 Result (1->win; 0->lose):0, Score:1.0, timesteps:486
26 Result (1->win; 0->lose):0, Score:5.0, timesteps:424
27 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
28 Result (1->win; 0->lose):0, Score:5.0, timesteps:340
29 Result (1->win; 0->lose):0, Score:1.0, timesteps:265
30 Result (1->win; 0->lose):0, Score:1.0, timesteps:199
31 Result (1->win; 0->lose):0, Score:1.0, timesteps:199
32 Result (1->win; 0->lose):0, Score:1.0, timesteps:247
33 Result (1->win; 0->lose):0, Score:1.0, timesteps:235
34 Result (1->win; 0->lose):0, Score:1.0, timesteps:288
35 Result (1->win; 0->lose):0, Score:3.0, timesteps:487
36 Result (1->win; 0->lose):0, Score:5.0, timesteps:365
37 Result (1->win; 0->lose):0, Score:1.0, timesteps:273
38 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:1.0, timesteps:224
40 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
41 Result (1->win; 0->lose):0, Score:6.0, timesteps:410
42 Result (1->win; 0->lose):0, Score:5.0, timesteps:347
43 Result (1->win; 0->lose):0, Score:5.0, timesteps:312
44 Result (1->win; 0->lose):0, Score:6.0, timesteps:393
45 Result (1->win; 0->lose):0, Score:1.0, timesteps:277
46 Result (1->win; 0->lose):0, Score:5.0, timesteps:484
47 Result (1->win; 0->lose):0, Score:1.0, timesteps:151
48 Result (1->win; 0->lose):0, Score:5.0, timesteps:353
49 Result (1->win; 0->lose):0, Score:1.0, timesteps:211
50 Result (1->win; 0->lose):0, Score:1.0, timesteps:217
51 Result (1->win; 0->lose):0, Score:5.0, timesteps:341
52 Result (1->win; 0->lose):0, Score:0.0, timesteps:216
53 Result (1->win; 0->lose):0, Score:3.0, timesteps:84
54 Result (1->win; 0->lose):0, Score:1.0, timesteps:253
55 Result (1->win; 0->lose):1, Score:9.0, timesteps:1000
56 Result (1->win; 0->lose):0, Score:1.0, timesteps:260
57 Result (1->win; 0->lose):0, Score:1.0, timesteps:289
58 Result (1->win; 0->lose):0, Score:1.0, timesteps:283
59 Result (1->win; 0->lose):0, Score:1.0, timesteps:277
60 Result (1->win; 0->lose):0, Score:3.0, timesteps:16
61 Result (1->win; 0->lose):0, Score:17.0, timesteps:698
62 Result (1->win; 0->lose):0, Score:1.0, timesteps:431
63 Result (1->win; 0->lose):0, Score:1.0, timesteps:235
64 Result (1->win; 0->lose):0, Score:1.0, timesteps:65
65 Result (1->win; 0->lose):0, Score:3.0, timesteps:43
66 Result (1->win; 0->lose):0, Score:2.0, timesteps:393
67 Result (1->win; 0->lose):0, Score:1.0, timesteps:216
68 Result (1->win; 0->lose):0, Score:5.0, timesteps:419
69 Result (1->win; 0->lose):0, Score:3.0, timesteps:287
70 Result (1->win; 0->lose):0, Score:7.0, timesteps:711
71 Result (1->win; 0->lose):0, Score:9.0, timesteps:525
72 Result (1->win; 0->lose):0, Score:3.0, timesteps:216
73 Result (1->win; 0->lose):0, Score:1.0, timesteps:229
