 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
3 Result (1->win; 0->lose):0, Score:16.0, timesteps:628
4 Result (1->win; 0->lose):0, Score:14.0, timesteps:398
5 Result (1->win; 0->lose):0, Score:2.0, timesteps:829
6 Result (1->win; 0->lose):0, Score:8.0, timesteps:342
7 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
8 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
9 Result (1->win; 0->lose):0, Score:18.0, timesteps:680
10 Result (1->win; 0->lose):0, Score:8.0, timesteps:515
11 Result (1->win; 0->lose):0, Score:14.0, timesteps:937
12 Result (1->win; 0->lose):0, Score:10.0, timesteps:483
13 Result (1->win; 0->lose):0, Score:12.0, timesteps:395
14 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
15 Result (1->win; 0->lose):0, Score:18.0, timesteps:802
16 Result (1->win; 0->lose):0, Score:8.0, timesteps:425
17 Result (1->win; 0->lose):0, Score:0.0, timesteps:827
18 Result (1->win; 0->lose):0, Score:14.0, timesteps:555
19 Result (1->win; 0->lose):0, Score:8.0, timesteps:512
20 Result (1->win; 0->lose):0, Score:14.0, timesteps:784
21 Result (1->win; 0->lose):0, Score:8.0, timesteps:367
22 Result (1->win; 0->lose):0, Score:6.0, timesteps:401
23 Result (1->win; 0->lose):0, Score:14.0, timesteps:593
24 Result (1->win; 0->lose):0, Score:6.0, timesteps:465
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:509
26 Result (1->win; 0->lose):0, Score:4.0, timesteps:383
27 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
28 Result (1->win; 0->lose):0, Score:16.0, timesteps:640
29 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
30 Result (1->win; 0->lose):0, Score:2.0, timesteps:309
31 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
32 Result (1->win; 0->lose):0, Score:12.0, timesteps:975
33 Result (1->win; 0->lose):0, Score:14.0, timesteps:376
34 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
36 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
37 Result (1->win; 0->lose):0, Score:12.0, timesteps:460
38 Result (1->win; 0->lose):0, Score:12.0, timesteps:406
39 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
40 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
41 Result (1->win; 0->lose):0, Score:16.0, timesteps:696
42 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
44 Result (1->win; 0->lose):0, Score:14.0, timesteps:449
45 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
46 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
47 Result (1->win; 0->lose):0, Score:10.0, timesteps:483
48 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
49 Result (1->win; 0->lose):0, Score:22.0, timesteps:725
50 Result (1->win; 0->lose):0, Score:6.0, timesteps:361
51 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
52 Result (1->win; 0->lose):0, Score:20.0, timesteps:613
53 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:12.0, timesteps:568
55 Result (1->win; 0->lose):0, Score:12.0, timesteps:671
56 Result (1->win; 0->lose):0, Score:16.0, timesteps:612
57 Result (1->win; 0->lose):0, Score:8.0, timesteps:732
58 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
59 Result (1->win; 0->lose):0, Score:6.0, timesteps:401
60 Result (1->win; 0->lose):0, Score:4.0, timesteps:292
61 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
62 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
63 Result (1->win; 0->lose):0, Score:26.0, timesteps:597
64 Result (1->win; 0->lose):0, Score:12.0, timesteps:546
65 Result (1->win; 0->lose):0, Score:24.0, timesteps:719
66 Result (1->win; 0->lose):0, Score:6.0, timesteps:401
67 Result (1->win; 0->lose):0, Score:10.0, timesteps:428
68 Result (1->win; 0->lose):0, Score:8.0, timesteps:474
69 Result (1->win; 0->lose):0, Score:6.0, timesteps:853
70 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
71 Result (1->win; 0->lose):0, Score:14.0, timesteps:624
72 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
73 Result (1->win; 0->lose):0, Score:14.0, timesteps:668
74 Result (1->win; 0->lose):0, Score:12.0, timesteps:840
75 Result (1->win; 0->lose):0, Score:6.0, timesteps:401
76 Result (1->win; 0->lose):0, Score:8.0, timesteps:299
77 Result (1->win; 0->lose):0, Score:2.0, timesteps:829
78 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
79 Result (1->win; 0->lose):0, Score:12.0, timesteps:728
80 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
81 Result (1->win; 0->lose):0, Score:10.0, timesteps:802
82 Result (1->win; 0->lose):0, Score:10.0, timesteps:544
83 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
84 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
85 Result (1->win; 0->lose):0, Score:24.0, timesteps:643
86 Result (1->win; 0->lose):0, Score:38.0, timesteps:744
87 Result (1->win; 0->lose):0, Score:6.0, timesteps:755
88 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
89 Result (1->win; 0->lose):0, Score:12.0, timesteps:547
90 Result (1->win; 0->lose):0, Score:8.0, timesteps:296
91 Result (1->win; 0->lose):0, Score:16.0, timesteps:588
92 Result (1->win; 0->lose):0, Score:8.0, timesteps:444
93 Result (1->win; 0->lose):0, Score:46.0, timesteps:856
94 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
95 Result (1->win; 0->lose):0, Score:8.0, timesteps:448
96 Result (1->win; 0->lose):0, Score:16.0, timesteps:974
97 Result (1->win; 0->lose):0, Score:12.0, timesteps:546
98 Result (1->win; 0->lose):0, Score:12.0, timesteps:596
99 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
100 Result (1->win; 0->lose):0, Score:6.0, timesteps:315
101 Result (1->win; 0->lose):0, Score:12.0, timesteps:517
102 Result (1->win; 0->lose):0, Score:20.0, timesteps:742
103 Result (1->win; 0->lose):0, Score:8.0, timesteps:494
104 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
105 Result (1->win; 0->lose):0, Score:10.0, timesteps:537
106 Result (1->win; 0->lose):0, Score:16.0, timesteps:699
107 Result (1->win; 0->lose):0, Score:22.0, timesteps:931
108 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
109 Result (1->win; 0->lose):0, Score:12.0, timesteps:370
110 Result (1->win; 0->lose):0, Score:16.0, timesteps:852
111 Result (1->win; 0->lose):0, Score:12.0, timesteps:715
112 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
113 Result (1->win; 0->lose):0, Score:8.0, timesteps:446
114 Result (1->win; 0->lose):0, Score:6.0, timesteps:475
115 Result (1->win; 0->lose):0, Score:10.0, timesteps:336
116 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
117 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
118 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
119 Result (1->win; 0->lose):0, Score:10.0, timesteps:428
120 Result (1->win; 0->lose):0, Score:4.0, timesteps:331
121 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
122 Result (1->win; 0->lose):0, Score:10.0, timesteps:353
123 Result (1->win; 0->lose):0, Score:6.0, timesteps:379
124 Result (1->win; 0->lose):0, Score:6.0, timesteps:427
125 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
126 Result (1->win; 0->lose):0, Score:6.0, timesteps:401
127 Result (1->win; 0->lose):0, Score:50.0, timesteps:1000
128 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
129 Result (1->win; 0->lose):0, Score:8.0, timesteps:323
130 Result (1->win; 0->lose):0, Score:10.0, timesteps:487
131 Result (1->win; 0->lose):0, Score:10.0, timesteps:587
132 Result (1->win; 0->lose):0, Score:10.0, timesteps:608
133 Result (1->win; 0->lose):0, Score:8.0, timesteps:421
134 Result (1->win; 0->lose):0, Score:8.0, timesteps:543
135 Result (1->win; 0->lose):0, Score:8.0, timesteps:463
136 Result (1->win; 0->lose):0, Score:8.0, timesteps:321
137 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
138 Result (1->win; 0->lose):0, Score:16.0, timesteps:828
139 Result (1->win; 0->lose):0, Score:12.0, timesteps:358
140 Result (1->win; 0->lose):0, Score:14.0, timesteps:504
141 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
142 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
143 Result (1->win; 0->lose):0, Score:12.0, timesteps:444
144 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
145 Result (1->win; 0->lose):0, Score:4.0, timesteps:374
146 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
147 Result (1->win; 0->lose):0, Score:8.0, timesteps:579
148 Result (1->win; 0->lose):0, Score:10.0, timesteps:393
149 Result (1->win; 0->lose):0, Score:10.0, timesteps:698
150 Result (1->win; 0->lose):0, Score:10.0, timesteps:326
151 Result (1->win; 0->lose):0, Score:38.0, timesteps:1000
152 Result (1->win; 0->lose):0, Score:12.0, timesteps:443
153 Result (1->win; 0->lose):0, Score:8.0, timesteps:481
154 Result (1->win; 0->lose):0, Score:8.0, timesteps:402
155 Result (1->win; 0->lose):0, Score:10.0, timesteps:292
156 Result (1->win; 0->lose):0, Score:18.0, timesteps:692
157 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
158 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
159 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
160 Result (1->win; 0->lose):0, Score:28.0, timesteps:856
161 Result (1->win; 0->lose):0, Score:10.0, timesteps:805
162 Result (1->win; 0->lose):0, Score:14.0, timesteps:624
163 Result (1->win; 0->lose):0, Score:22.0, timesteps:808
164 Result (1->win; 0->lose):0, Score:8.0, timesteps:345
