 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:18.0, timesteps:576
1 Result (1->win; 0->lose):0, Score:10.0, timesteps:397
2 Result (1->win; 0->lose):0, Score:8.0, timesteps:425
3 Result (1->win; 0->lose):0, Score:8.0, timesteps:490
4 Result (1->win; 0->lose):0, Score:10.0, timesteps:522
5 Result (1->win; 0->lose):0, Score:6.0, timesteps:660
6 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
7 Result (1->win; 0->lose):0, Score:6.0, timesteps:351
8 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:810
10 Result (1->win; 0->lose):0, Score:10.0, timesteps:447
11 Result (1->win; 0->lose):0, Score:10.0, timesteps:720
12 Result (1->win; 0->lose):0, Score:28.0, timesteps:861
13 Result (1->win; 0->lose):0, Score:18.0, timesteps:837
14 Result (1->win; 0->lose):0, Score:20.0, timesteps:707
15 Result (1->win; 0->lose):0, Score:8.0, timesteps:497
16 Result (1->win; 0->lose):0, Score:26.0, timesteps:349
17 Result (1->win; 0->lose):0, Score:14.0, timesteps:588
18 Result (1->win; 0->lose):0, Score:30.0, timesteps:612
19 Result (1->win; 0->lose):0, Score:8.0, timesteps:970
20 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:12.0, timesteps:488
22 Result (1->win; 0->lose):0, Score:12.0, timesteps:723
23 Result (1->win; 0->lose):0, Score:24.0, timesteps:622
24 Result (1->win; 0->lose):0, Score:6.0, timesteps:484
25 Result (1->win; 0->lose):0, Score:20.0, timesteps:669
26 Result (1->win; 0->lose):0, Score:14.0, timesteps:854
27 Result (1->win; 0->lose):0, Score:8.0, timesteps:352
28 Result (1->win; 0->lose):0, Score:8.0, timesteps:323
29 Result (1->win; 0->lose):0, Score:14.0, timesteps:475
30 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:6.0, timesteps:363
32 Result (1->win; 0->lose):0, Score:10.0, timesteps:516
33 Result (1->win; 0->lose):0, Score:4.0, timesteps:430
34 Result (1->win; 0->lose):0, Score:14.0, timesteps:442
35 Result (1->win; 0->lose):0, Score:24.0, timesteps:335
36 Result (1->win; 0->lose):0, Score:20.0, timesteps:653
37 Result (1->win; 0->lose):0, Score:30.0, timesteps:996
38 Result (1->win; 0->lose):0, Score:24.0, timesteps:700
39 Result (1->win; 0->lose):0, Score:10.0, timesteps:477
40 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
41 Result (1->win; 0->lose):0, Score:30.0, timesteps:940
42 Result (1->win; 0->lose):0, Score:20.0, timesteps:978
43 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
44 Result (1->win; 0->lose):0, Score:22.0, timesteps:975
45 Result (1->win; 0->lose):0, Score:22.0, timesteps:298
46 Result (1->win; 0->lose):0, Score:8.0, timesteps:527
47 Result (1->win; 0->lose):0, Score:18.0, timesteps:596
48 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
49 Result (1->win; 0->lose):0, Score:12.0, timesteps:535
50 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:20.0, timesteps:778
52 Result (1->win; 0->lose):0, Score:8.0, timesteps:566
53 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:10.0, timesteps:432
55 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
56 Result (1->win; 0->lose):0, Score:32.0, timesteps:987
57 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
58 Result (1->win; 0->lose):0, Score:8.0, timesteps:915
59 Result (1->win; 0->lose):0, Score:22.0, timesteps:788
60 Result (1->win; 0->lose):0, Score:4.0, timesteps:457
61 Result (1->win; 0->lose):0, Score:14.0, timesteps:380
62 Result (1->win; 0->lose):0, Score:16.0, timesteps:849
63 Result (1->win; 0->lose):0, Score:8.0, timesteps:309
64 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
65 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:10.0, timesteps:504
67 Result (1->win; 0->lose):0, Score:16.0, timesteps:479
68 Result (1->win; 0->lose):0, Score:16.0, timesteps:850
69 Result (1->win; 0->lose):0, Score:18.0, timesteps:474
70 Result (1->win; 0->lose):0, Score:18.0, timesteps:541
71 Result (1->win; 0->lose):0, Score:16.0, timesteps:424
72 Result (1->win; 0->lose):0, Score:6.0, timesteps:434
73 Result (1->win; 0->lose):0, Score:18.0, timesteps:718
74 Result (1->win; 0->lose):0, Score:12.0, timesteps:550
75 Result (1->win; 0->lose):0, Score:32.0, timesteps:951
76 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
77 Result (1->win; 0->lose):0, Score:22.0, timesteps:387
78 Result (1->win; 0->lose):0, Score:12.0, timesteps:467
79 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
80 Result (1->win; 0->lose):0, Score:26.0, timesteps:536
81 Result (1->win; 0->lose):0, Score:28.0, timesteps:797
82 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
83 Result (1->win; 0->lose):0, Score:22.0, timesteps:803
84 Result (1->win; 0->lose):0, Score:10.0, timesteps:567
85 Result (1->win; 0->lose):0, Score:14.0, timesteps:372
86 Result (1->win; 0->lose):0, Score:8.0, timesteps:319
87 Result (1->win; 0->lose):0, Score:22.0, timesteps:393
88 Result (1->win; 0->lose):0, Score:24.0, timesteps:697
89 Result (1->win; 0->lose):0, Score:26.0, timesteps:670
90 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
91 Result (1->win; 0->lose):0, Score:6.0, timesteps:706
92 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
93 Result (1->win; 0->lose):0, Score:18.0, timesteps:358
94 Result (1->win; 0->lose):0, Score:4.0, timesteps:419
