 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:5.0, timesteps:67
1 Result (1->win; 0->lose):0, Score:3.0, timesteps:30
2 Result (1->win; 0->lose):0, Score:1.0, timesteps:65
3 Result (1->win; 0->lose):0, Score:3.0, timesteps:234
4 Result (1->win; 0->lose):0, Score:4.0, timesteps:298
5 Result (1->win; 0->lose):0, Score:4.0, timesteps:32
6 Result (1->win; 0->lose):0, Score:3.0, timesteps:19
7 Result (1->win; 0->lose):0, Score:9.0, timesteps:704
8 Result (1->win; 0->lose):0, Score:3.0, timesteps:21
9 Result (1->win; 0->lose):1, Score:9.0, timesteps:1000
10 Result (1->win; 0->lose):0, Score:3.0, timesteps:430
11 Result (1->win; 0->lose):0, Score:9.0, timesteps:744
12 Result (1->win; 0->lose):0, Score:3.0, timesteps:44
13 Result (1->win; 0->lose):0, Score:1.0, timesteps:579
14 Result (1->win; 0->lose):0, Score:7.0, timesteps:351
15 Result (1->win; 0->lose):0, Score:6.0, timesteps:42
16 Result (1->win; 0->lose):0, Score:1.0, timesteps:430
17 Result (1->win; 0->lose):0, Score:5.0, timesteps:159
18 Result (1->win; 0->lose):0, Score:5.0, timesteps:406
19 Result (1->win; 0->lose):0, Score:3.0, timesteps:744
20 Result (1->win; 0->lose):0, Score:1.0, timesteps:279
21 Result (1->win; 0->lose):1, Score:18.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:5.0, timesteps:545
23 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:1.0, timesteps:472
25 Result (1->win; 0->lose):0, Score:1.0, timesteps:356
26 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
27 Result (1->win; 0->lose):0, Score:3.0, timesteps:229
28 Result (1->win; 0->lose):0, Score:5.0, timesteps:441
29 Result (1->win; 0->lose):0, Score:5.0, timesteps:770
30 Result (1->win; 0->lose):0, Score:8.0, timesteps:516
31 Result (1->win; 0->lose):0, Score:8.0, timesteps:122
32 Result (1->win; 0->lose):0, Score:9.0, timesteps:588
33 Result (1->win; 0->lose):0, Score:24.0, timesteps:971
34 Result (1->win; 0->lose):0, Score:1.0, timesteps:223
35 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
36 Result (1->win; 0->lose):0, Score:1.0, timesteps:308
37 Result (1->win; 0->lose):0, Score:11.0, timesteps:884
38 Result (1->win; 0->lose):0, Score:3.0, timesteps:250
39 Result (1->win; 0->lose):0, Score:3.0, timesteps:267
40 Result (1->win; 0->lose):0, Score:3.0, timesteps:56
41 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
42 Result (1->win; 0->lose):0, Score:7.0, timesteps:99
43 Result (1->win; 0->lose):0, Score:13.0, timesteps:420
44 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
45 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
46 Result (1->win; 0->lose):0, Score:4.0, timesteps:18
47 Result (1->win; 0->lose):0, Score:1.0, timesteps:95
48 Result (1->win; 0->lose):0, Score:1.0, timesteps:60
49 Result (1->win; 0->lose):0, Score:3.0, timesteps:202
50 Result (1->win; 0->lose):0, Score:5.0, timesteps:408
51 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
52 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
53 Result (1->win; 0->lose):0, Score:3.0, timesteps:421
54 Result (1->win; 0->lose):0, Score:7.0, timesteps:281
55 Result (1->win; 0->lose):0, Score:1.0, timesteps:41
56 Result (1->win; 0->lose):1, Score:17.0, timesteps:1000
57 Result (1->win; 0->lose):0, Score:1.0, timesteps:348
58 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
59 Result (1->win; 0->lose):0, Score:1.0, timesteps:318
60 Result (1->win; 0->lose):1, Score:1.0, timesteps:1000
61 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
62 Result (1->win; 0->lose):0, Score:5.0, timesteps:273
63 Result (1->win; 0->lose):0, Score:3.0, timesteps:559
64 Result (1->win; 0->lose):0, Score:5.0, timesteps:624
65 Result (1->win; 0->lose):1, Score:8.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:1.0, timesteps:107
67 Result (1->win; 0->lose):0, Score:3.0, timesteps:245
68 Result (1->win; 0->lose):0, Score:7.0, timesteps:310
69 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
70 Result (1->win; 0->lose):0, Score:5.0, timesteps:976
