 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:17.0, timesteps:828
1 Result (1->win; 0->lose):0, Score:24.0, timesteps:663
2 Result (1->win; 0->lose):0, Score:15.0, timesteps:698
3 Result (1->win; 0->lose):0, Score:13.0, timesteps:292
4 Result (1->win; 0->lose):0, Score:1.0, timesteps:325
5 Result (1->win; 0->lose):0, Score:11.0, timesteps:505
6 Result (1->win; 0->lose):0, Score:23.0, timesteps:730
7 Result (1->win; 0->lose):0, Score:29.0, timesteps:800
8 Result (1->win; 0->lose):0, Score:3.0, timesteps:274
9 Result (1->win; 0->lose):0, Score:13.0, timesteps:520
10 Result (1->win; 0->lose):0, Score:17.0, timesteps:844
11 Result (1->win; 0->lose):0, Score:5.0, timesteps:358
12 Result (1->win; 0->lose):0, Score:25.0, timesteps:880
13 Result (1->win; 0->lose):0, Score:9.0, timesteps:710
14 Result (1->win; 0->lose):0, Score:5.0, timesteps:232
15 Result (1->win; 0->lose):1, Score:64.0, timesteps:852
16 Result (1->win; 0->lose):0, Score:14.0, timesteps:812
17 Result (1->win; 0->lose):0, Score:13.0, timesteps:812
18 Result (1->win; 0->lose):0, Score:11.0, timesteps:370
19 Result (1->win; 0->lose):0, Score:33.0, timesteps:816
20 Result (1->win; 0->lose):1, Score:49.0, timesteps:928
21 Result (1->win; 0->lose):0, Score:46.0, timesteps:880
22 Result (1->win; 0->lose):0, Score:9.0, timesteps:355
23 Result (1->win; 0->lose):0, Score:4.0, timesteps:698
24 Result (1->win; 0->lose):0, Score:16.0, timesteps:169
25 Result (1->win; 0->lose):0, Score:21.0, timesteps:370
26 Result (1->win; 0->lose):0, Score:17.0, timesteps:802
27 Result (1->win; 0->lose):0, Score:16.0, timesteps:710
28 Result (1->win; 0->lose):0, Score:10.0, timesteps:844
29 Result (1->win; 0->lose):0, Score:17.0, timesteps:828
30 Result (1->win; 0->lose):0, Score:26.0, timesteps:358
31 Result (1->win; 0->lose):0, Score:7.0, timesteps:480
32 Result (1->win; 0->lose):0, Score:25.0, timesteps:220
33 Result (1->win; 0->lose):0, Score:39.0, timesteps:591
34 Result (1->win; 0->lose):1, Score:56.0, timesteps:810
35 Result (1->win; 0->lose):0, Score:30.0, timesteps:768
36 Result (1->win; 0->lose):0, Score:39.0, timesteps:848
37 Result (1->win; 0->lose):1, Score:56.0, timesteps:590
38 Result (1->win; 0->lose):0, Score:12.0, timesteps:698
39 Result (1->win; 0->lose):0, Score:15.0, timesteps:812
40 Result (1->win; 0->lose):0, Score:19.0, timesteps:607
41 Result (1->win; 0->lose):0, Score:35.0, timesteps:337
42 Result (1->win; 0->lose):0, Score:9.0, timesteps:502
43 Result (1->win; 0->lose):0, Score:7.0, timesteps:235
44 Result (1->win; 0->lose):0, Score:40.0, timesteps:370
45 Result (1->win; 0->lose):0, Score:9.0, timesteps:121
46 Result (1->win; 0->lose):0, Score:52.0, timesteps:914
47 Result (1->win; 0->lose):0, Score:50.0, timesteps:630
48 Result (1->win; 0->lose):0, Score:35.0, timesteps:758
49 Result (1->win; 0->lose):0, Score:32.0, timesteps:352
50 Result (1->win; 0->lose):0, Score:31.0, timesteps:956
51 Result (1->win; 0->lose):0, Score:43.0, timesteps:834
52 Result (1->win; 0->lose):0, Score:23.0, timesteps:741
53 Result (1->win; 0->lose):0, Score:30.0, timesteps:358
54 Result (1->win; 0->lose):0, Score:15.0, timesteps:719
55 Result (1->win; 0->lose):0, Score:11.0, timesteps:166
56 Result (1->win; 0->lose):0, Score:19.0, timesteps:744
57 Result (1->win; 0->lose):0, Score:47.0, timesteps:870
58 Result (1->win; 0->lose):0, Score:30.0, timesteps:720
59 Result (1->win; 0->lose):0, Score:29.0, timesteps:786
60 Result (1->win; 0->lose):1, Score:49.0, timesteps:665
61 Result (1->win; 0->lose):0, Score:21.0, timesteps:752
62 Result (1->win; 0->lose):0, Score:11.0, timesteps:407
63 Result (1->win; 0->lose):0, Score:29.0, timesteps:744
64 Result (1->win; 0->lose):0, Score:7.0, timesteps:121
65 Result (1->win; 0->lose):0, Score:42.0, timesteps:603
66 Result (1->win; 0->lose):0, Score:16.0, timesteps:184
67 Result (1->win; 0->lose):1, Score:46.0, timesteps:541
68 Result (1->win; 0->lose):0, Score:32.0, timesteps:331
69 Result (1->win; 0->lose):0, Score:40.0, timesteps:460
70 Result (1->win; 0->lose):0, Score:34.0, timesteps:358
71 Result (1->win; 0->lose):0, Score:42.0, timesteps:900
72 Result (1->win; 0->lose):1, Score:51.0, timesteps:775
73 Result (1->win; 0->lose):0, Score:29.0, timesteps:780
74 Result (1->win; 0->lose):0, Score:29.0, timesteps:397
75 Result (1->win; 0->lose):1, Score:51.0, timesteps:838
76 Result (1->win; 0->lose):0, Score:20.0, timesteps:454
77 Result (1->win; 0->lose):0, Score:17.0, timesteps:187
78 Result (1->win; 0->lose):0, Score:33.0, timesteps:304
79 Result (1->win; 0->lose):0, Score:53.0, timesteps:960
80 Result (1->win; 0->lose):1, Score:54.0, timesteps:629
81 Result (1->win; 0->lose):0, Score:9.0, timesteps:208
82 Result (1->win; 0->lose):0, Score:23.0, timesteps:860
83 Result (1->win; 0->lose):0, Score:3.0, timesteps:812
84 Result (1->win; 0->lose):0, Score:9.0, timesteps:567
85 Result (1->win; 0->lose):0, Score:29.0, timesteps:833
86 Result (1->win; 0->lose):0, Score:55.0, timesteps:908
87 Result (1->win; 0->lose):1, Score:51.0, timesteps:684
88 Result (1->win; 0->lose):1, Score:51.0, timesteps:591
89 Result (1->win; 0->lose):0, Score:19.0, timesteps:828
90 Result (1->win; 0->lose):0, Score:33.0, timesteps:337
91 Result (1->win; 0->lose):1, Score:45.0, timesteps:432
92 Result (1->win; 0->lose):1, Score:54.0, timesteps:752
93 Result (1->win; 0->lose):1, Score:51.0, timesteps:407
94 Result (1->win; 0->lose):1, Score:51.0, timesteps:586
95 Result (1->win; 0->lose):1, Score:50.0, timesteps:547
96 Result (1->win; 0->lose):0, Score:47.0, timesteps:886
97 Result (1->win; 0->lose):1, Score:49.0, timesteps:553
98 Result (1->win; 0->lose):0, Score:4.0, timesteps:143
99 Result (1->win; 0->lose):0, Score:55.0, timesteps:813
100 Result (1->win; 0->lose):0, Score:26.0, timesteps:319
101 Result (1->win; 0->lose):0, Score:11.0, timesteps:121
102 Result (1->win; 0->lose):1, Score:51.0, timesteps:605
103 Result (1->win; 0->lose):0, Score:16.0, timesteps:478
104 Result (1->win; 0->lose):1, Score:54.0, timesteps:721
105 Result (1->win; 0->lose):1, Score:56.0, timesteps:591
106 Result (1->win; 0->lose):1, Score:53.0, timesteps:569
107 Result (1->win; 0->lose):1, Score:53.0, timesteps:833
108 Result (1->win; 0->lose):0, Score:49.0, timesteps:842
109 Result (1->win; 0->lose):0, Score:34.0, timesteps:370
110 Result (1->win; 0->lose):1, Score:52.0, timesteps:593
111 Result (1->win; 0->lose):0, Score:48.0, timesteps:862
112 Result (1->win; 0->lose):1, Score:52.0, timesteps:676
113 Result (1->win; 0->lose):1, Score:52.0, timesteps:506
114 Result (1->win; 0->lose):0, Score:15.0, timesteps:292
115 Result (1->win; 0->lose):1, Score:49.0, timesteps:595
116 Result (1->win; 0->lose):1, Score:51.0, timesteps:740
117 Result (1->win; 0->lose):0, Score:51.0, timesteps:897
118 Result (1->win; 0->lose):1, Score:56.0, timesteps:641
119 Result (1->win; 0->lose):0, Score:7.0, timesteps:121
120 Result (1->win; 0->lose):1, Score:53.0, timesteps:680
121 Result (1->win; 0->lose):0, Score:46.0, timesteps:556
