 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:5.0, timesteps:812
1 Result (1->win; 0->lose):0, Score:38.0, timesteps:559
2 Result (1->win; 0->lose):0, Score:4.0, timesteps:698
3 Result (1->win; 0->lose):0, Score:14.0, timesteps:730
4 Result (1->win; 0->lose):0, Score:-1.0, timesteps:292
5 Result (1->win; 0->lose):0, Score:39.0, timesteps:778
6 Result (1->win; 0->lose):0, Score:35.0, timesteps:812
7 Result (1->win; 0->lose):0, Score:11.0, timesteps:828
8 Result (1->win; 0->lose):0, Score:26.0, timesteps:337
9 Result (1->win; 0->lose):0, Score:9.0, timesteps:457
10 Result (1->win; 0->lose):0, Score:37.0, timesteps:433
11 Result (1->win; 0->lose):0, Score:1.0, timesteps:292
12 Result (1->win; 0->lose):0, Score:7.0, timesteps:471
13 Result (1->win; 0->lose):0, Score:12.0, timesteps:723
14 Result (1->win; 0->lose):0, Score:45.0, timesteps:879
15 Result (1->win; 0->lose):0, Score:21.0, timesteps:193
16 Result (1->win; 0->lose):0, Score:15.0, timesteps:226
17 Result (1->win; 0->lose):0, Score:39.0, timesteps:829
18 Result (1->win; 0->lose):0, Score:14.0, timesteps:277
19 Result (1->win; 0->lose):0, Score:6.0, timesteps:94
20 Result (1->win; 0->lose):1, Score:49.0, timesteps:588
21 Result (1->win; 0->lose):0, Score:43.0, timesteps:698
22 Result (1->win; 0->lose):0, Score:6.0, timesteps:504
23 Result (1->win; 0->lose):0, Score:10.0, timesteps:405
24 Result (1->win; 0->lose):0, Score:14.0, timesteps:631
25 Result (1->win; 0->lose):0, Score:16.0, timesteps:812
26 Result (1->win; 0->lose):0, Score:25.0, timesteps:677
27 Result (1->win; 0->lose):0, Score:24.0, timesteps:746
28 Result (1->win; 0->lose):0, Score:46.0, timesteps:782
29 Result (1->win; 0->lose):0, Score:27.0, timesteps:430
30 Result (1->win; 0->lose):1, Score:50.0, timesteps:669
31 Result (1->win; 0->lose):1, Score:49.0, timesteps:584
32 Result (1->win; 0->lose):1, Score:47.0, timesteps:591
33 Result (1->win; 0->lose):1, Score:62.0, timesteps:612
34 Result (1->win; 0->lose):1, Score:56.0, timesteps:739
35 Result (1->win; 0->lose):0, Score:22.0, timesteps:244
36 Result (1->win; 0->lose):0, Score:33.0, timesteps:406
37 Result (1->win; 0->lose):1, Score:54.0, timesteps:569
38 Result (1->win; 0->lose):0, Score:38.0, timesteps:379
39 Result (1->win; 0->lose):0, Score:31.0, timesteps:714
40 Result (1->win; 0->lose):0, Score:49.0, timesteps:778
41 Result (1->win; 0->lose):0, Score:51.0, timesteps:786
42 Result (1->win; 0->lose):1, Score:52.0, timesteps:591
43 Result (1->win; 0->lose):0, Score:18.0, timesteps:202
44 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
45 Result (1->win; 0->lose):0, Score:50.0, timesteps:1000
46 Result (1->win; 0->lose):0, Score:18.0, timesteps:340
47 Result (1->win; 0->lose):0, Score:46.0, timesteps:406
48 Result (1->win; 0->lose):0, Score:48.0, timesteps:861
49 Result (1->win; 0->lose):0, Score:25.0, timesteps:715
50 Result (1->win; 0->lose):0, Score:11.0, timesteps:419
51 Result (1->win; 0->lose):0, Score:17.0, timesteps:698
52 Result (1->win; 0->lose):1, Score:44.0, timesteps:887
53 Result (1->win; 0->lose):0, Score:30.0, timesteps:410
54 Result (1->win; 0->lose):0, Score:19.0, timesteps:844
55 Result (1->win; 0->lose):0, Score:40.0, timesteps:876
56 Result (1->win; 0->lose):1, Score:51.0, timesteps:610
57 Result (1->win; 0->lose):0, Score:18.0, timesteps:730
58 Result (1->win; 0->lose):0, Score:17.0, timesteps:232
59 Result (1->win; 0->lose):0, Score:8.0, timesteps:109
60 Result (1->win; 0->lose):0, Score:51.0, timesteps:523
61 Result (1->win; 0->lose):1, Score:60.0, timesteps:848
62 Result (1->win; 0->lose):0, Score:50.0, timesteps:822
63 Result (1->win; 0->lose):1, Score:52.0, timesteps:660
64 Result (1->win; 0->lose):0, Score:27.0, timesteps:307
65 Result (1->win; 0->lose):0, Score:53.0, timesteps:910
66 Result (1->win; 0->lose):0, Score:24.0, timesteps:295
67 Result (1->win; 0->lose):0, Score:19.0, timesteps:827
68 Result (1->win; 0->lose):0, Score:18.0, timesteps:229
69 Result (1->win; 0->lose):1, Score:48.0, timesteps:553
70 Result (1->win; 0->lose):1, Score:55.0, timesteps:602
71 Result (1->win; 0->lose):1, Score:56.0, timesteps:783
72 Result (1->win; 0->lose):1, Score:49.0, timesteps:444
73 Result (1->win; 0->lose):0, Score:57.0, timesteps:957
74 Result (1->win; 0->lose):1, Score:51.0, timesteps:775
75 Result (1->win; 0->lose):1, Score:54.0, timesteps:729
76 Result (1->win; 0->lose):0, Score:23.0, timesteps:232
77 Result (1->win; 0->lose):0, Score:36.0, timesteps:397
78 Result (1->win; 0->lose):1, Score:53.0, timesteps:621
79 Result (1->win; 0->lose):1, Score:51.0, timesteps:631
80 Result (1->win; 0->lose):1, Score:51.0, timesteps:546
81 Result (1->win; 0->lose):1, Score:56.0, timesteps:645
