 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:12.0, timesteps:534
1 Result (1->win; 0->lose):0, Score:2.0, timesteps:257
2 Result (1->win; 0->lose):0, Score:28.0, timesteps:801
3 Result (1->win; 0->lose):0, Score:22.0, timesteps:812
4 Result (1->win; 0->lose):1, Score:45.0, timesteps:619
5 Result (1->win; 0->lose):0, Score:40.0, timesteps:349
6 Result (1->win; 0->lose):0, Score:16.0, timesteps:714
7 Result (1->win; 0->lose):0, Score:13.0, timesteps:603
8 Result (1->win; 0->lose):0, Score:27.0, timesteps:742
9 Result (1->win; 0->lose):0, Score:3.0, timesteps:259
10 Result (1->win; 0->lose):0, Score:2.0, timesteps:261
11 Result (1->win; 0->lose):0, Score:42.0, timesteps:532
12 Result (1->win; 0->lose):0, Score:36.0, timesteps:789
13 Result (1->win; 0->lose):0, Score:19.0, timesteps:844
14 Result (1->win; 0->lose):0, Score:5.0, timesteps:307
15 Result (1->win; 0->lose):0, Score:7.0, timesteps:421
16 Result (1->win; 0->lose):0, Score:41.0, timesteps:556
17 Result (1->win; 0->lose):0, Score:2.0, timesteps:502
18 Result (1->win; 0->lose):0, Score:8.0, timesteps:304
19 Result (1->win; 0->lose):0, Score:18.0, timesteps:190
20 Result (1->win; 0->lose):0, Score:7.0, timesteps:97
21 Result (1->win; 0->lose):0, Score:23.0, timesteps:681
22 Result (1->win; 0->lose):0, Score:14.0, timesteps:550
23 Result (1->win; 0->lose):1, Score:50.0, timesteps:543
24 Result (1->win; 0->lose):0, Score:1.0, timesteps:370
25 Result (1->win; 0->lose):0, Score:13.0, timesteps:421
26 Result (1->win; 0->lose):0, Score:26.0, timesteps:292
27 Result (1->win; 0->lose):0, Score:14.0, timesteps:472
28 Result (1->win; 0->lose):1, Score:55.0, timesteps:819
29 Result (1->win; 0->lose):0, Score:31.0, timesteps:892
30 Result (1->win; 0->lose):0, Score:10.0, timesteps:486
31 Result (1->win; 0->lose):0, Score:26.0, timesteps:762
32 Result (1->win; 0->lose):1, Score:52.0, timesteps:722
33 Result (1->win; 0->lose):0, Score:19.0, timesteps:391
34 Result (1->win; 0->lose):0, Score:43.0, timesteps:897
35 Result (1->win; 0->lose):0, Score:24.0, timesteps:484
36 Result (1->win; 0->lose):0, Score:11.0, timesteps:427
37 Result (1->win; 0->lose):0, Score:45.0, timesteps:770
38 Result (1->win; 0->lose):1, Score:49.0, timesteps:579
39 Result (1->win; 0->lose):0, Score:20.0, timesteps:598
40 Result (1->win; 0->lose):0, Score:53.0, timesteps:934
41 Result (1->win; 0->lose):0, Score:24.0, timesteps:328
42 Result (1->win; 0->lose):1, Score:51.0, timesteps:521
43 Result (1->win; 0->lose):0, Score:45.0, timesteps:388
44 Result (1->win; 0->lose):0, Score:39.0, timesteps:842
45 Result (1->win; 0->lose):0, Score:36.0, timesteps:714
46 Result (1->win; 0->lose):1, Score:55.0, timesteps:515
47 Result (1->win; 0->lose):0, Score:50.0, timesteps:552
48 Result (1->win; 0->lose):0, Score:19.0, timesteps:334
49 Result (1->win; 0->lose):0, Score:25.0, timesteps:489
50 Result (1->win; 0->lose):0, Score:53.0, timesteps:928
51 Result (1->win; 0->lose):0, Score:49.0, timesteps:813
52 Result (1->win; 0->lose):0, Score:19.0, timesteps:226
53 Result (1->win; 0->lose):0, Score:9.0, timesteps:184
54 Result (1->win; 0->lose):0, Score:7.0, timesteps:97
55 Result (1->win; 0->lose):0, Score:40.0, timesteps:451
56 Result (1->win; 0->lose):0, Score:26.0, timesteps:277
57 Result (1->win; 0->lose):0, Score:55.0, timesteps:1000
58 Result (1->win; 0->lose):1, Score:46.0, timesteps:537
59 Result (1->win; 0->lose):1, Score:53.0, timesteps:887
60 Result (1->win; 0->lose):0, Score:35.0, timesteps:358
61 Result (1->win; 0->lose):0, Score:11.0, timesteps:517
62 Result (1->win; 0->lose):0, Score:36.0, timesteps:746
63 Result (1->win; 0->lose):1, Score:50.0, timesteps:733
64 Result (1->win; 0->lose):1, Score:56.0, timesteps:790
65 Result (1->win; 0->lose):1, Score:48.0, timesteps:800
66 Result (1->win; 0->lose):0, Score:32.0, timesteps:730
67 Result (1->win; 0->lose):0, Score:44.0, timesteps:1000
68 Result (1->win; 0->lose):0, Score:11.0, timesteps:148
69 Result (1->win; 0->lose):1, Score:58.0, timesteps:768
70 Result (1->win; 0->lose):1, Score:52.0, timesteps:834
71 Result (1->win; 0->lose):1, Score:50.0, timesteps:598
72 Result (1->win; 0->lose):0, Score:43.0, timesteps:834
73 Result (1->win; 0->lose):1, Score:48.0, timesteps:458
74 Result (1->win; 0->lose):0, Score:45.0, timesteps:810
75 Result (1->win; 0->lose):0, Score:52.0, timesteps:830
76 Result (1->win; 0->lose):1, Score:50.0, timesteps:701
77 Result (1->win; 0->lose):0, Score:6.0, timesteps:211
78 Result (1->win; 0->lose):0, Score:48.0, timesteps:995
79 Result (1->win; 0->lose):0, Score:48.0, timesteps:848
80 Result (1->win; 0->lose):0, Score:54.0, timesteps:752
81 Result (1->win; 0->lose):0, Score:57.0, timesteps:861
82 Result (1->win; 0->lose):0, Score:4.0, timesteps:97
83 Result (1->win; 0->lose):0, Score:5.0, timesteps:145
84 Result (1->win; 0->lose):1, Score:59.0, timesteps:712
85 Result (1->win; 0->lose):0, Score:31.0, timesteps:334
86 Result (1->win; 0->lose):1, Score:45.0, timesteps:749
87 Result (1->win; 0->lose):1, Score:53.0, timesteps:718
88 Result (1->win; 0->lose):0, Score:44.0, timesteps:762
89 Result (1->win; 0->lose):1, Score:54.0, timesteps:755
90 Result (1->win; 0->lose):0, Score:35.0, timesteps:421
91 Result (1->win; 0->lose):0, Score:51.0, timesteps:767
92 Result (1->win; 0->lose):1, Score:56.0, timesteps:883
93 Result (1->win; 0->lose):1, Score:54.0, timesteps:582
94 Result (1->win; 0->lose):1, Score:54.0, timesteps:597
95 Result (1->win; 0->lose):1, Score:53.0, timesteps:627
96 Result (1->win; 0->lose):0, Score:50.0, timesteps:765
97 Result (1->win; 0->lose):0, Score:6.0, timesteps:97
98 Result (1->win; 0->lose):0, Score:37.0, timesteps:421
99 Result (1->win; 0->lose):1, Score:54.0, timesteps:767
100 Result (1->win; 0->lose):0, Score:5.0, timesteps:97
101 Result (1->win; 0->lose):1, Score:55.0, timesteps:654
102 Result (1->win; 0->lose):1, Score:51.0, timesteps:617
103 Result (1->win; 0->lose):1, Score:54.0, timesteps:462
104 Result (1->win; 0->lose):1, Score:51.0, timesteps:690
105 Result (1->win; 0->lose):0, Score:24.0, timesteps:271
106 Result (1->win; 0->lose):1, Score:51.0, timesteps:479
107 Result (1->win; 0->lose):1, Score:49.0, timesteps:625
108 Result (1->win; 0->lose):1, Score:49.0, timesteps:555
109 Result (1->win; 0->lose):0, Score:40.0, timesteps:558
110 Result (1->win; 0->lose):0, Score:29.0, timesteps:355
111 Result (1->win; 0->lose):0, Score:12.0, timesteps:172
112 Result (1->win; 0->lose):1, Score:52.0, timesteps:636
113 Result (1->win; 0->lose):0, Score:35.0, timesteps:349
114 Result (1->win; 0->lose):1, Score:55.0, timesteps:657
115 Result (1->win; 0->lose):1, Score:48.0, timesteps:594
116 Result (1->win; 0->lose):0, Score:27.0, timesteps:280
117 Result (1->win; 0->lose):1, Score:53.0, timesteps:530
118 Result (1->win; 0->lose):0, Score:46.0, timesteps:619
119 Result (1->win; 0->lose):1, Score:52.0, timesteps:860
120 Result (1->win; 0->lose):0, Score:14.0, timesteps:157
121 Result (1->win; 0->lose):1, Score:49.0, timesteps:572
122 Result (1->win; 0->lose):0, Score:14.0, timesteps:175
123 Result (1->win; 0->lose):0, Score:10.0, timesteps:109
124 Result (1->win; 0->lose):0, Score:8.0, timesteps:97
125 Result (1->win; 0->lose):0, Score:14.0, timesteps:163
126 Result (1->win; 0->lose):0, Score:22.0, timesteps:190
127 Result (1->win; 0->lose):0, Score:56.0, timesteps:752
128 Result (1->win; 0->lose):1, Score:55.0, timesteps:952
129 Result (1->win; 0->lose):0, Score:28.0, timesteps:385
130 Result (1->win; 0->lose):0, Score:7.0, timesteps:145
131 Result (1->win; 0->lose):1, Score:53.0, timesteps:850
132 Result (1->win; 0->lose):1, Score:59.0, timesteps:632
133 Result (1->win; 0->lose):0, Score:7.0, timesteps:97
134 Result (1->win; 0->lose):0, Score:25.0, timesteps:275
135 Result (1->win; 0->lose):0, Score:26.0, timesteps:307
136 Result (1->win; 0->lose):1, Score:51.0, timesteps:796
137 Result (1->win; 0->lose):0, Score:7.0, timesteps:97
138 Result (1->win; 0->lose):1, Score:53.0, timesteps:546
139 Result (1->win; 0->lose):0, Score:24.0, timesteps:289
140 Result (1->win; 0->lose):1, Score:49.0, timesteps:626
141 Result (1->win; 0->lose):0, Score:34.0, timesteps:454
142 Result (1->win; 0->lose):0, Score:13.0, timesteps:163
143 Result (1->win; 0->lose):0, Score:40.0, timesteps:486
144 Result (1->win; 0->lose):0, Score:51.0, timesteps:929
145 Result (1->win; 0->lose):1, Score:55.0, timesteps:630
146 Result (1->win; 0->lose):1, Score:56.0, timesteps:621
147 Result (1->win; 0->lose):0, Score:49.0, timesteps:948
148 Result (1->win; 0->lose):0, Score:8.0, timesteps:97
149 Result (1->win; 0->lose):1, Score:51.0, timesteps:562
150 Result (1->win; 0->lose):0, Score:30.0, timesteps:286
151 Result (1->win; 0->lose):0, Score:30.0, timesteps:337
152 Result (1->win; 0->lose):1, Score:51.0, timesteps:713
153 Result (1->win; 0->lose):0, Score:44.0, timesteps:558
154 Result (1->win; 0->lose):0, Score:36.0, timesteps:337
155 Result (1->win; 0->lose):0, Score:52.0, timesteps:589
156 Result (1->win; 0->lose):0, Score:52.0, timesteps:830
157 Result (1->win; 0->lose):0, Score:28.0, timesteps:247
158 Result (1->win; 0->lose):0, Score:57.0, timesteps:957
159 Result (1->win; 0->lose):0, Score:50.0, timesteps:1000
160 Result (1->win; 0->lose):0, Score:28.0, timesteps:328
