 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):1, Score:8.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:1.0, timesteps:188
2 Result (1->win; 0->lose):0, Score:4.0, timesteps:321
3 Result (1->win; 0->lose):0, Score:1.0, timesteps:59
4 Result (1->win; 0->lose):0, Score:1.0, timesteps:158
5 Result (1->win; 0->lose):0, Score:4.0, timesteps:25
6 Result (1->win; 0->lose):0, Score:4.0, timesteps:58
7 Result (1->win; 0->lose):0, Score:1.0, timesteps:320
8 Result (1->win; 0->lose):0, Score:1.0, timesteps:236
9 Result (1->win; 0->lose):0, Score:7.0, timesteps:92
10 Result (1->win; 0->lose):0, Score:7.0, timesteps:557
11 Result (1->win; 0->lose):0, Score:3.0, timesteps:357
12 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
13 Result (1->win; 0->lose):0, Score:1.0, timesteps:206
14 Result (1->win; 0->lose):0, Score:4.0, timesteps:16
15 Result (1->win; 0->lose):0, Score:1.0, timesteps:218
16 Result (1->win; 0->lose):0, Score:4.0, timesteps:15
17 Result (1->win; 0->lose):0, Score:3.0, timesteps:329
18 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:14.0, timesteps:564
20 Result (1->win; 0->lose):0, Score:5.0, timesteps:41
21 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
22 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
23 Result (1->win; 0->lose):0, Score:1.0, timesteps:229
24 Result (1->win; 0->lose):0, Score:3.0, timesteps:352
25 Result (1->win; 0->lose):0, Score:1.0, timesteps:296
26 Result (1->win; 0->lose):0, Score:5.0, timesteps:607
27 Result (1->win; 0->lose):0, Score:1.0, timesteps:230
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:223
29 Result (1->win; 0->lose):0, Score:1.0, timesteps:236
30 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:1.0, timesteps:224
32 Result (1->win; 0->lose):0, Score:1.0, timesteps:237
33 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
34 Result (1->win; 0->lose):0, Score:1.0, timesteps:224
35 Result (1->win; 0->lose):0, Score:5.0, timesteps:613
36 Result (1->win; 0->lose):0, Score:3.0, timesteps:559
37 Result (1->win; 0->lose):0, Score:1.0, timesteps:332
38 Result (1->win; 0->lose):0, Score:3.0, timesteps:227
39 Result (1->win; 0->lose):0, Score:1.0, timesteps:200
40 Result (1->win; 0->lose):0, Score:1.0, timesteps:230
41 Result (1->win; 0->lose):0, Score:5.0, timesteps:87
42 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:3.0, timesteps:233
44 Result (1->win; 0->lose):0, Score:14.0, timesteps:273
45 Result (1->win; 0->lose):0, Score:7.0, timesteps:395
46 Result (1->win; 0->lose):0, Score:1.0, timesteps:278
47 Result (1->win; 0->lose):0, Score:1.0, timesteps:212
48 Result (1->win; 0->lose):0, Score:1.0, timesteps:272
49 Result (1->win; 0->lose):0, Score:5.0, timesteps:573
50 Result (1->win; 0->lose):0, Score:7.0, timesteps:628
51 Result (1->win; 0->lose):0, Score:3.0, timesteps:547
52 Result (1->win; 0->lose):0, Score:1.0, timesteps:332
