 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
3 Result (1->win; 0->lose):0, Score:10.0, timesteps:812
4 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:6.0, timesteps:692
6 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
7 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
8 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
9 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
10 Result (1->win; 0->lose):0, Score:8.0, timesteps:750
11 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
13 Result (1->win; 0->lose):0, Score:8.0, timesteps:898
14 Result (1->win; 0->lose):0, Score:12.0, timesteps:614
15 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
16 Result (1->win; 0->lose):0, Score:6.0, timesteps:558
17 Result (1->win; 0->lose):0, Score:6.0, timesteps:810
18 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
20 Result (1->win; 0->lose):0, Score:22.0, timesteps:778
21 Result (1->win; 0->lose):0, Score:6.0, timesteps:595
22 Result (1->win; 0->lose):0, Score:24.0, timesteps:854
23 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:18.0, timesteps:676
25 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
26 Result (1->win; 0->lose):0, Score:8.0, timesteps:679
27 Result (1->win; 0->lose):0, Score:6.0, timesteps:558
28 Result (1->win; 0->lose):0, Score:10.0, timesteps:705
29 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
30 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:22.0, timesteps:932
32 Result (1->win; 0->lose):0, Score:10.0, timesteps:582
33 Result (1->win; 0->lose):0, Score:24.0, timesteps:704
