 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:10.0, timesteps:370
1 Result (1->win; 0->lose):0, Score:8.0, timesteps:397
2 Result (1->win; 0->lose):0, Score:18.0, timesteps:457
3 Result (1->win; 0->lose):0, Score:14.0, timesteps:238
4 Result (1->win; 0->lose):0, Score:9.0, timesteps:502
5 Result (1->win; 0->lose):0, Score:21.0, timesteps:696
6 Result (1->win; 0->lose):0, Score:17.0, timesteps:767
7 Result (1->win; 0->lose):0, Score:8.0, timesteps:310
8 Result (1->win; 0->lose):0, Score:9.0, timesteps:585
9 Result (1->win; 0->lose):0, Score:26.0, timesteps:451
10 Result (1->win; 0->lose):0, Score:33.0, timesteps:746
11 Result (1->win; 0->lose):0, Score:10.0, timesteps:618
12 Result (1->win; 0->lose):0, Score:22.0, timesteps:463
13 Result (1->win; 0->lose):0, Score:13.0, timesteps:646
14 Result (1->win; 0->lose):0, Score:31.0, timesteps:666
15 Result (1->win; 0->lose):0, Score:9.0, timesteps:322
16 Result (1->win; 0->lose):0, Score:28.0, timesteps:651
17 Result (1->win; 0->lose):0, Score:2.0, timesteps:388
18 Result (1->win; 0->lose):0, Score:5.0, timesteps:322
19 Result (1->win; 0->lose):0, Score:9.0, timesteps:136
20 Result (1->win; 0->lose):0, Score:39.0, timesteps:860
21 Result (1->win; 0->lose):0, Score:1.0, timesteps:388
22 Result (1->win; 0->lose):0, Score:14.0, timesteps:714
23 Result (1->win; 0->lose):0, Score:9.0, timesteps:698
24 Result (1->win; 0->lose):0, Score:37.0, timesteps:924
25 Result (1->win; 0->lose):0, Score:22.0, timesteps:812
26 Result (1->win; 0->lose):0, Score:11.0, timesteps:322
27 Result (1->win; 0->lose):0, Score:10.0, timesteps:812
28 Result (1->win; 0->lose):1, Score:47.0, timesteps:608
29 Result (1->win; 0->lose):0, Score:21.0, timesteps:431
30 Result (1->win; 0->lose):0, Score:7.0, timesteps:409
31 Result (1->win; 0->lose):0, Score:8.0, timesteps:148
32 Result (1->win; 0->lose):0, Score:21.0, timesteps:746
33 Result (1->win; 0->lose):0, Score:17.0, timesteps:828
34 Result (1->win; 0->lose):0, Score:25.0, timesteps:349
35 Result (1->win; 0->lose):0, Score:26.0, timesteps:828
36 Result (1->win; 0->lose):0, Score:0.0, timesteps:388
37 Result (1->win; 0->lose):0, Score:3.0, timesteps:388
38 Result (1->win; 0->lose):0, Score:53.0, timesteps:606
39 Result (1->win; 0->lose):0, Score:13.0, timesteps:553
40 Result (1->win; 0->lose):0, Score:49.0, timesteps:746
