 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:8.0, timesteps:585
1 Result (1->win; 0->lose):1, Score:54.0, timesteps:585
2 Result (1->win; 0->lose):0, Score:15.0, timesteps:433
3 Result (1->win; 0->lose):1, Score:52.0, timesteps:600
4 Result (1->win; 0->lose):1, Score:47.0, timesteps:860
5 Result (1->win; 0->lose):1, Score:62.0, timesteps:556
6 Result (1->win; 0->lose):0, Score:22.0, timesteps:779
7 Result (1->win; 0->lose):0, Score:36.0, timesteps:663
8 Result (1->win; 0->lose):0, Score:15.0, timesteps:615
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:471
10 Result (1->win; 0->lose):0, Score:43.0, timesteps:746
11 Result (1->win; 0->lose):0, Score:37.0, timesteps:520
12 Result (1->win; 0->lose):0, Score:31.0, timesteps:860
13 Result (1->win; 0->lose):0, Score:30.0, timesteps:388
14 Result (1->win; 0->lose):0, Score:5.0, timesteps:406
15 Result (1->win; 0->lose):0, Score:42.0, timesteps:409
16 Result (1->win; 0->lose):1, Score:56.0, timesteps:588
17 Result (1->win; 0->lose):0, Score:9.0, timesteps:127
18 Result (1->win; 0->lose):0, Score:16.0, timesteps:663
19 Result (1->win; 0->lose):0, Score:10.0, timesteps:370
20 Result (1->win; 0->lose):0, Score:56.0, timesteps:484
21 Result (1->win; 0->lose):0, Score:7.0, timesteps:322
22 Result (1->win; 0->lose):1, Score:50.0, timesteps:597
23 Result (1->win; 0->lose):0, Score:10.0, timesteps:698
24 Result (1->win; 0->lose):1, Score:49.0, timesteps:522
25 Result (1->win; 0->lose):0, Score:46.0, timesteps:848
26 Result (1->win; 0->lose):1, Score:50.0, timesteps:577
27 Result (1->win; 0->lose):1, Score:53.0, timesteps:603
28 Result (1->win; 0->lose):0, Score:3.0, timesteps:537
29 Result (1->win; 0->lose):0, Score:17.0, timesteps:226
30 Result (1->win; 0->lose):1, Score:56.0, timesteps:812
31 Result (1->win; 0->lose):1, Score:61.0, timesteps:621
32 Result (1->win; 0->lose):0, Score:9.0, timesteps:615
33 Result (1->win; 0->lose):0, Score:16.0, timesteps:828
34 Result (1->win; 0->lose):0, Score:49.0, timesteps:746
35 Result (1->win; 0->lose):0, Score:45.0, timesteps:720
36 Result (1->win; 0->lose):0, Score:30.0, timesteps:346
37 Result (1->win; 0->lose):0, Score:21.0, timesteps:651
38 Result (1->win; 0->lose):0, Score:21.0, timesteps:810
39 Result (1->win; 0->lose):1, Score:52.0, timesteps:674
40 Result (1->win; 0->lose):0, Score:46.0, timesteps:525
41 Result (1->win; 0->lose):0, Score:22.0, timesteps:313
42 Result (1->win; 0->lose):1, Score:53.0, timesteps:882
43 Result (1->win; 0->lose):0, Score:22.0, timesteps:714
44 Result (1->win; 0->lose):0, Score:45.0, timesteps:890
45 Result (1->win; 0->lose):0, Score:46.0, timesteps:1000
46 Result (1->win; 0->lose):0, Score:50.0, timesteps:574
47 Result (1->win; 0->lose):1, Score:51.0, timesteps:769
48 Result (1->win; 0->lose):0, Score:5.0, timesteps:358
49 Result (1->win; 0->lose):0, Score:16.0, timesteps:376
50 Result (1->win; 0->lose):1, Score:53.0, timesteps:572
51 Result (1->win; 0->lose):0, Score:29.0, timesteps:681
52 Result (1->win; 0->lose):1, Score:52.0, timesteps:696
53 Result (1->win; 0->lose):1, Score:59.0, timesteps:644
54 Result (1->win; 0->lose):0, Score:45.0, timesteps:762
55 Result (1->win; 0->lose):1, Score:56.0, timesteps:690
56 Result (1->win; 0->lose):1, Score:60.0, timesteps:855
57 Result (1->win; 0->lose):1, Score:55.0, timesteps:447
58 Result (1->win; 0->lose):1, Score:56.0, timesteps:750
59 Result (1->win; 0->lose):1, Score:51.0, timesteps:796
60 Result (1->win; 0->lose):0, Score:20.0, timesteps:208
61 Result (1->win; 0->lose):1, Score:49.0, timesteps:618
62 Result (1->win; 0->lose):1, Score:50.0, timesteps:463
63 Result (1->win; 0->lose):0, Score:54.0, timesteps:950
64 Result (1->win; 0->lose):0, Score:9.0, timesteps:423
65 Result (1->win; 0->lose):1, Score:48.0, timesteps:513
66 Result (1->win; 0->lose):0, Score:59.0, timesteps:967
67 Result (1->win; 0->lose):0, Score:55.0, timesteps:780
68 Result (1->win; 0->lose):0, Score:32.0, timesteps:729
69 Result (1->win; 0->lose):0, Score:21.0, timesteps:812
70 Result (1->win; 0->lose):1, Score:50.0, timesteps:651
71 Result (1->win; 0->lose):0, Score:37.0, timesteps:421
72 Result (1->win; 0->lose):0, Score:48.0, timesteps:740
73 Result (1->win; 0->lose):0, Score:51.0, timesteps:744
74 Result (1->win; 0->lose):1, Score:46.0, timesteps:524
75 Result (1->win; 0->lose):1, Score:60.0, timesteps:687
76 Result (1->win; 0->lose):1, Score:57.0, timesteps:787
77 Result (1->win; 0->lose):0, Score:49.0, timesteps:502
78 Result (1->win; 0->lose):0, Score:25.0, timesteps:333
79 Result (1->win; 0->lose):1, Score:55.0, timesteps:546
80 Result (1->win; 0->lose):1, Score:56.0, timesteps:634
81 Result (1->win; 0->lose):0, Score:15.0, timesteps:730
82 Result (1->win; 0->lose):0, Score:29.0, timesteps:532
83 Result (1->win; 0->lose):0, Score:48.0, timesteps:1000
84 Result (1->win; 0->lose):0, Score:50.0, timesteps:930
85 Result (1->win; 0->lose):0, Score:36.0, timesteps:382
86 Result (1->win; 0->lose):0, Score:33.0, timesteps:355
87 Result (1->win; 0->lose):0, Score:19.0, timesteps:698
88 Result (1->win; 0->lose):1, Score:46.0, timesteps:972
89 Result (1->win; 0->lose):1, Score:52.0, timesteps:577
90 Result (1->win; 0->lose):1, Score:52.0, timesteps:887
91 Result (1->win; 0->lose):1, Score:54.0, timesteps:488
92 Result (1->win; 0->lose):0, Score:12.0, timesteps:152
93 Result (1->win; 0->lose):0, Score:18.0, timesteps:232
94 Result (1->win; 0->lose):0, Score:28.0, timesteps:307
95 Result (1->win; 0->lose):1, Score:57.0, timesteps:537
96 Result (1->win; 0->lose):0, Score:52.0, timesteps:744
97 Result (1->win; 0->lose):1, Score:48.0, timesteps:675
98 Result (1->win; 0->lose):0, Score:22.0, timesteps:214
99 Result (1->win; 0->lose):1, Score:49.0, timesteps:584
100 Result (1->win; 0->lose):1, Score:53.0, timesteps:707
101 Result (1->win; 0->lose):1, Score:53.0, timesteps:608
102 Result (1->win; 0->lose):0, Score:26.0, timesteps:265
103 Result (1->win; 0->lose):0, Score:54.0, timesteps:870
104 Result (1->win; 0->lose):0, Score:18.0, timesteps:217
105 Result (1->win; 0->lose):1, Score:52.0, timesteps:677
106 Result (1->win; 0->lose):0, Score:28.0, timesteps:325
107 Result (1->win; 0->lose):1, Score:66.0, timesteps:586
108 Result (1->win; 0->lose):0, Score:49.0, timesteps:738
109 Result (1->win; 0->lose):0, Score:28.0, timesteps:343
110 Result (1->win; 0->lose):0, Score:17.0, timesteps:439
111 Result (1->win; 0->lose):1, Score:56.0, timesteps:732
112 Result (1->win; 0->lose):0, Score:22.0, timesteps:199
113 Result (1->win; 0->lose):0, Score:6.0, timesteps:307
114 Result (1->win; 0->lose):1, Score:54.0, timesteps:603
115 Result (1->win; 0->lose):0, Score:32.0, timesteps:268
116 Result (1->win; 0->lose):0, Score:44.0, timesteps:615
117 Result (1->win; 0->lose):0, Score:40.0, timesteps:363
118 Result (1->win; 0->lose):1, Score:54.0, timesteps:709
119 Result (1->win; 0->lose):0, Score:41.0, timesteps:382
