 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:16.0, timesteps:669
1 Result (1->win; 0->lose):0, Score:12.0, timesteps:713
2 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
3 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
6 Result (1->win; 0->lose):0, Score:18.0, timesteps:600
7 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
8 Result (1->win; 0->lose):0, Score:20.0, timesteps:800
9 Result (1->win; 0->lose):0, Score:24.0, timesteps:677
10 Result (1->win; 0->lose):0, Score:36.0, timesteps:652
11 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
13 Result (1->win; 0->lose):0, Score:26.0, timesteps:801
14 Result (1->win; 0->lose):0, Score:22.0, timesteps:831
15 Result (1->win; 0->lose):0, Score:16.0, timesteps:770
16 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
17 Result (1->win; 0->lose):0, Score:16.0, timesteps:884
18 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:34.0, timesteps:967
20 Result (1->win; 0->lose):0, Score:8.0, timesteps:700
21 Result (1->win; 0->lose):0, Score:32.0, timesteps:470
22 Result (1->win; 0->lose):0, Score:6.0, timesteps:437
23 Result (1->win; 0->lose):0, Score:28.0, timesteps:969
24 Result (1->win; 0->lose):0, Score:42.0, timesteps:508
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:964
26 Result (1->win; 0->lose):0, Score:42.0, timesteps:957
27 Result (1->win; 0->lose):0, Score:40.0, timesteps:666
28 Result (1->win; 0->lose):0, Score:22.0, timesteps:963
29 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
30 Result (1->win; 0->lose):0, Score:16.0, timesteps:758
31 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
32 Result (1->win; 0->lose):0, Score:16.0, timesteps:843
33 Result (1->win; 0->lose):0, Score:32.0, timesteps:740
34 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:38.0, timesteps:1000
36 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
37 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
38 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:12.0, timesteps:943
40 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
41 Result (1->win; 0->lose):0, Score:46.0, timesteps:1000
42 Result (1->win; 0->lose):0, Score:4.0, timesteps:452
43 Result (1->win; 0->lose):0, Score:6.0, timesteps:656
44 Result (1->win; 0->lose):0, Score:50.0, timesteps:1000
45 Result (1->win; 0->lose):0, Score:28.0, timesteps:860
46 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
47 Result (1->win; 0->lose):0, Score:4.0, timesteps:290
48 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
49 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
50 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:46.0, timesteps:958
52 Result (1->win; 0->lose):0, Score:10.0, timesteps:762
53 Result (1->win; 0->lose):0, Score:48.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:8.0, timesteps:917
55 Result (1->win; 0->lose):0, Score:44.0, timesteps:1000
56 Result (1->win; 0->lose):0, Score:62.0, timesteps:939
57 Result (1->win; 0->lose):0, Score:30.0, timesteps:987
58 Result (1->win; 0->lose):0, Score:6.0, timesteps:437
59 Result (1->win; 0->lose):0, Score:30.0, timesteps:959
60 Result (1->win; 0->lose):0, Score:26.0, timesteps:774
61 Result (1->win; 0->lose):0, Score:42.0, timesteps:927
62 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
63 Result (1->win; 0->lose):0, Score:30.0, timesteps:710
64 Result (1->win; 0->lose):0, Score:44.0, timesteps:1000
65 Result (1->win; 0->lose):0, Score:42.0, timesteps:880
66 Result (1->win; 0->lose):0, Score:10.0, timesteps:295
67 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
68 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
69 Result (1->win; 0->lose):0, Score:30.0, timesteps:914
70 Result (1->win; 0->lose):0, Score:12.0, timesteps:780
71 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:4.0, timesteps:452
73 Result (1->win; 0->lose):0, Score:8.0, timesteps:435
74 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
75 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
76 Result (1->win; 0->lose):0, Score:6.0, timesteps:656
77 Result (1->win; 0->lose):0, Score:16.0, timesteps:843
78 Result (1->win; 0->lose):0, Score:6.0, timesteps:400
79 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
80 Result (1->win; 0->lose):0, Score:40.0, timesteps:960
81 Result (1->win; 0->lose):0, Score:24.0, timesteps:863
82 Result (1->win; 0->lose):0, Score:8.0, timesteps:496
83 Result (1->win; 0->lose):0, Score:4.0, timesteps:290
84 Result (1->win; 0->lose):0, Score:8.0, timesteps:787
85 Result (1->win; 0->lose):0, Score:46.0, timesteps:890
86 Result (1->win; 0->lose):0, Score:20.0, timesteps:657
87 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
