 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:0.0, timesteps:499
1 Result (1->win; 0->lose):0, Score:12.0, timesteps:741
2 Result (1->win; 0->lose):0, Score:6.0, timesteps:423
3 Result (1->win; 0->lose):0, Score:8.0, timesteps:589
4 Result (1->win; 0->lose):0, Score:4.0, timesteps:467
5 Result (1->win; 0->lose):0, Score:8.0, timesteps:630
6 Result (1->win; 0->lose):0, Score:12.0, timesteps:944
7 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
8 Result (1->win; 0->lose):0, Score:8.0, timesteps:448
9 Result (1->win; 0->lose):0, Score:14.0, timesteps:806
10 Result (1->win; 0->lose):0, Score:22.0, timesteps:883
11 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
13 Result (1->win; 0->lose):0, Score:18.0, timesteps:592
14 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
15 Result (1->win; 0->lose):0, Score:14.0, timesteps:605
16 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
17 Result (1->win; 0->lose):0, Score:20.0, timesteps:509
18 Result (1->win; 0->lose):0, Score:12.0, timesteps:778
19 Result (1->win; 0->lose):0, Score:18.0, timesteps:853
20 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:20.0, timesteps:752
23 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:18.0, timesteps:607
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:611
26 Result (1->win; 0->lose):0, Score:8.0, timesteps:448
27 Result (1->win; 0->lose):0, Score:20.0, timesteps:432
28 Result (1->win; 0->lose):0, Score:8.0, timesteps:448
29 Result (1->win; 0->lose):0, Score:16.0, timesteps:602
30 Result (1->win; 0->lose):0, Score:30.0, timesteps:916
31 Result (1->win; 0->lose):0, Score:18.0, timesteps:997
32 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:10.0, timesteps:601
34 Result (1->win; 0->lose):0, Score:18.0, timesteps:615
35 Result (1->win; 0->lose):0, Score:20.0, timesteps:539
36 Result (1->win; 0->lose):0, Score:8.0, timesteps:607
37 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
38 Result (1->win; 0->lose):0, Score:8.0, timesteps:543
39 Result (1->win; 0->lose):0, Score:20.0, timesteps:861
40 Result (1->win; 0->lose):0, Score:14.0, timesteps:726
41 Result (1->win; 0->lose):0, Score:20.0, timesteps:524
42 Result (1->win; 0->lose):0, Score:6.0, timesteps:598
43 Result (1->win; 0->lose):0, Score:6.0, timesteps:498
44 Result (1->win; 0->lose):0, Score:12.0, timesteps:756
45 Result (1->win; 0->lose):0, Score:16.0, timesteps:593
46 Result (1->win; 0->lose):0, Score:6.0, timesteps:497
47 Result (1->win; 0->lose):0, Score:20.0, timesteps:526
48 Result (1->win; 0->lose):0, Score:8.0, timesteps:578
49 Result (1->win; 0->lose):0, Score:8.0, timesteps:759
50 Result (1->win; 0->lose):0, Score:2.0, timesteps:486
51 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
52 Result (1->win; 0->lose):0, Score:6.0, timesteps:542
53 Result (1->win; 0->lose):0, Score:18.0, timesteps:642
54 Result (1->win; 0->lose):0, Score:14.0, timesteps:464
55 Result (1->win; 0->lose):0, Score:20.0, timesteps:494
56 Result (1->win; 0->lose):0, Score:18.0, timesteps:447
57 Result (1->win; 0->lose):0, Score:20.0, timesteps:814
58 Result (1->win; 0->lose):0, Score:12.0, timesteps:504
59 Result (1->win; 0->lose):0, Score:16.0, timesteps:945
60 Result (1->win; 0->lose):0, Score:20.0, timesteps:696
61 Result (1->win; 0->lose):0, Score:18.0, timesteps:450
62 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
63 Result (1->win; 0->lose):0, Score:20.0, timesteps:733
64 Result (1->win; 0->lose):0, Score:24.0, timesteps:777
65 Result (1->win; 0->lose):0, Score:18.0, timesteps:997
66 Result (1->win; 0->lose):0, Score:18.0, timesteps:466
67 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
68 Result (1->win; 0->lose):0, Score:20.0, timesteps:620
69 Result (1->win; 0->lose):0, Score:16.0, timesteps:621
70 Result (1->win; 0->lose):0, Score:10.0, timesteps:626
71 Result (1->win; 0->lose):0, Score:28.0, timesteps:879
72 Result (1->win; 0->lose):0, Score:8.0, timesteps:712
73 Result (1->win; 0->lose):0, Score:4.0, timesteps:457
74 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
75 Result (1->win; 0->lose):0, Score:18.0, timesteps:657
76 Result (1->win; 0->lose):0, Score:10.0, timesteps:504
77 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
78 Result (1->win; 0->lose):0, Score:26.0, timesteps:850
79 Result (1->win; 0->lose):0, Score:44.0, timesteps:1000
80 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
81 Result (1->win; 0->lose):0, Score:6.0, timesteps:628
82 Result (1->win; 0->lose):0, Score:22.0, timesteps:596
