 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:9.0, timesteps:191
1 Result (1->win; 0->lose):0, Score:3.0, timesteps:148
2 Result (1->win; 0->lose):0, Score:3.0, timesteps:64
3 Result (1->win; 0->lose):0, Score:5.0, timesteps:51
4 Result (1->win; 0->lose):0, Score:3.0, timesteps:142
5 Result (1->win; 0->lose):0, Score:9.0, timesteps:510
6 Result (1->win; 0->lose):0, Score:8.0, timesteps:167
7 Result (1->win; 0->lose):0, Score:1.0, timesteps:155
8 Result (1->win; 0->lose):0, Score:0.0, timesteps:222
9 Result (1->win; 0->lose):0, Score:2.0, timesteps:342
10 Result (1->win; 0->lose):0, Score:4.0, timesteps:21
11 Result (1->win; 0->lose):0, Score:1.0, timesteps:265
12 Result (1->win; 0->lose):0, Score:1.0, timesteps:271
13 Result (1->win; 0->lose):0, Score:5.0, timesteps:402
14 Result (1->win; 0->lose):0, Score:3.0, timesteps:458
15 Result (1->win; 0->lose):0, Score:3.0, timesteps:273
16 Result (1->win; 0->lose):0, Score:20.0, timesteps:619
17 Result (1->win; 0->lose):0, Score:5.0, timesteps:482
18 Result (1->win; 0->lose):0, Score:1.0, timesteps:307
19 Result (1->win; 0->lose):0, Score:3.0, timesteps:223
20 Result (1->win; 0->lose):0, Score:5.0, timesteps:256
21 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:5.0, timesteps:564
23 Result (1->win; 0->lose):0, Score:1.0, timesteps:288
24 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
25 Result (1->win; 0->lose):0, Score:0.0, timesteps:314
26 Result (1->win; 0->lose):0, Score:5.0, timesteps:364
27 Result (1->win; 0->lose):0, Score:1.0, timesteps:235
28 Result (1->win; 0->lose):0, Score:3.0, timesteps:462
29 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
30 Result (1->win; 0->lose):0, Score:4.0, timesteps:31
31 Result (1->win; 0->lose):0, Score:13.0, timesteps:831
32 Result (1->win; 0->lose):0, Score:3.0, timesteps:242
33 Result (1->win; 0->lose):0, Score:3.0, timesteps:319
34 Result (1->win; 0->lose):0, Score:3.0, timesteps:232
35 Result (1->win; 0->lose):0, Score:8.0, timesteps:309
36 Result (1->win; 0->lose):0, Score:9.0, timesteps:267
37 Result (1->win; 0->lose):0, Score:5.0, timesteps:619
38 Result (1->win; 0->lose):0, Score:5.0, timesteps:377
39 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
40 Result (1->win; 0->lose):0, Score:3.0, timesteps:293
41 Result (1->win; 0->lose):0, Score:3.0, timesteps:314
42 Result (1->win; 0->lose):0, Score:1.0, timesteps:203
43 Result (1->win; 0->lose):0, Score:1.0, timesteps:367
44 Result (1->win; 0->lose):0, Score:6.0, timesteps:352
45 Result (1->win; 0->lose):0, Score:5.0, timesteps:541
46 Result (1->win; 0->lose):1, Score:21.0, timesteps:1000
47 Result (1->win; 0->lose):0, Score:3.0, timesteps:72
48 Result (1->win; 0->lose):1, Score:12.0, timesteps:1000
49 Result (1->win; 0->lose):0, Score:3.0, timesteps:361
50 Result (1->win; 0->lose):0, Score:3.0, timesteps:333
51 Result (1->win; 0->lose):0, Score:3.0, timesteps:24
52 Result (1->win; 0->lose):0, Score:7.0, timesteps:276
