 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:1.0, timesteps:311
1 Result (1->win; 0->lose):0, Score:11.0, timesteps:424
2 Result (1->win; 0->lose):0, Score:44.0, timesteps:874
3 Result (1->win; 0->lose):0, Score:7.0, timesteps:514
4 Result (1->win; 0->lose):0, Score:12.0, timesteps:812
5 Result (1->win; 0->lose):1, Score:49.0, timesteps:540
6 Result (1->win; 0->lose):0, Score:31.0, timesteps:812
7 Result (1->win; 0->lose):0, Score:33.0, timesteps:747
8 Result (1->win; 0->lose):0, Score:19.0, timesteps:639
9 Result (1->win; 0->lose):0, Score:1.0, timesteps:262
10 Result (1->win; 0->lose):0, Score:1.0, timesteps:262
11 Result (1->win; 0->lose):0, Score:31.0, timesteps:714
12 Result (1->win; 0->lose):0, Score:3.0, timesteps:469
13 Result (1->win; 0->lose):0, Score:1.0, timesteps:262
14 Result (1->win; 0->lose):0, Score:30.0, timesteps:361
15 Result (1->win; 0->lose):1, Score:55.0, timesteps:884
16 Result (1->win; 0->lose):0, Score:14.0, timesteps:475
17 Result (1->win; 0->lose):0, Score:17.0, timesteps:331
18 Result (1->win; 0->lose):0, Score:-1.0, timesteps:262
19 Result (1->win; 0->lose):0, Score:3.0, timesteps:264
20 Result (1->win; 0->lose):0, Score:27.0, timesteps:298
21 Result (1->win; 0->lose):0, Score:29.0, timesteps:328
22 Result (1->win; 0->lose):0, Score:20.0, timesteps:618
23 Result (1->win; 0->lose):0, Score:26.0, timesteps:307
24 Result (1->win; 0->lose):0, Score:11.0, timesteps:812
25 Result (1->win; 0->lose):0, Score:9.0, timesteps:729
26 Result (1->win; 0->lose):1, Score:51.0, timesteps:785
27 Result (1->win; 0->lose):0, Score:16.0, timesteps:211
28 Result (1->win; 0->lose):0, Score:47.0, timesteps:556
29 Result (1->win; 0->lose):0, Score:0.0, timesteps:262
