 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:5.0, timesteps:114
1 Result (1->win; 0->lose):0, Score:3.0, timesteps:448
2 Result (1->win; 0->lose):0, Score:4.0, timesteps:642
3 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
4 Result (1->win; 0->lose):0, Score:1.0, timesteps:226
5 Result (1->win; 0->lose):0, Score:1.0, timesteps:191
6 Result (1->win; 0->lose):0, Score:5.0, timesteps:470
7 Result (1->win; 0->lose):0, Score:1.0, timesteps:214
8 Result (1->win; 0->lose):0, Score:1.0, timesteps:226
9 Result (1->win; 0->lose):0, Score:9.0, timesteps:497
10 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
11 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:1.0, timesteps:220
13 Result (1->win; 0->lose):0, Score:1.0, timesteps:226
14 Result (1->win; 0->lose):0, Score:13.0, timesteps:970
15 Result (1->win; 0->lose):0, Score:5.0, timesteps:267
16 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
17 Result (1->win; 0->lose):0, Score:13.0, timesteps:882
18 Result (1->win; 0->lose):1, Score:1.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:1.0, timesteps:216
20 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
21 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
22 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
23 Result (1->win; 0->lose):0, Score:3.0, timesteps:15
24 Result (1->win; 0->lose):0, Score:1.0, timesteps:99
25 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
26 Result (1->win; 0->lose):0, Score:1.0, timesteps:186
27 Result (1->win; 0->lose):0, Score:3.0, timesteps:34
28 Result (1->win; 0->lose):0, Score:3.0, timesteps:16
29 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
30 Result (1->win; 0->lose):0, Score:1.0, timesteps:118
31 Result (1->win; 0->lose):0, Score:1.0, timesteps:214
32 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:3.0, timesteps:437
34 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
35 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
36 Result (1->win; 0->lose):0, Score:5.0, timesteps:667
37 Result (1->win; 0->lose):0, Score:1.0, timesteps:215
38 Result (1->win; 0->lose):1, Score:10.0, timesteps:1000
39 Result (1->win; 0->lose):0, Score:1.0, timesteps:174
40 Result (1->win; 0->lose):0, Score:5.0, timesteps:553
41 Result (1->win; 0->lose):0, Score:1.0, timesteps:193
42 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:5.0, timesteps:55
44 Result (1->win; 0->lose):0, Score:1.0, timesteps:206
45 Result (1->win; 0->lose):0, Score:1.0, timesteps:336
46 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
47 Result (1->win; 0->lose):0, Score:1.0, timesteps:82
48 Result (1->win; 0->lose):0, Score:4.0, timesteps:188
49 Result (1->win; 0->lose):0, Score:5.0, timesteps:310
50 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:3.0, timesteps:512
52 Result (1->win; 0->lose):0, Score:5.0, timesteps:39
53 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:7.0, timesteps:120
55 Result (1->win; 0->lose):0, Score:1.0, timesteps:112
56 Result (1->win; 0->lose):0, Score:1.0, timesteps:226
57 Result (1->win; 0->lose):0, Score:3.0, timesteps:391
58 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
59 Result (1->win; 0->lose):0, Score:1.0, timesteps:220
60 Result (1->win; 0->lose):0, Score:3.0, timesteps:441
61 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
62 Result (1->win; 0->lose):1, Score:8.0, timesteps:1000
63 Result (1->win; 0->lose):1, Score:7.0, timesteps:1000
64 Result (1->win; 0->lose):1, Score:7.0, timesteps:1000
65 Result (1->win; 0->lose):0, Score:3.0, timesteps:486
66 Result (1->win; 0->lose):1, Score:20.0, timesteps:1000
67 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
68 Result (1->win; 0->lose):0, Score:5.0, timesteps:510
69 Result (1->win; 0->lose):0, Score:5.0, timesteps:511
70 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
71 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
72 Result (1->win; 0->lose):0, Score:5.0, timesteps:643
73 Result (1->win; 0->lose):0, Score:1.0, timesteps:263
74 Result (1->win; 0->lose):0, Score:5.0, timesteps:847
75 Result (1->win; 0->lose):0, Score:3.0, timesteps:246
76 Result (1->win; 0->lose):0, Score:5.0, timesteps:883
77 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
78 Result (1->win; 0->lose):0, Score:1.0, timesteps:190
79 Result (1->win; 0->lose):0, Score:5.0, timesteps:713
80 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
81 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
82 Result (1->win; 0->lose):0, Score:5.0, timesteps:749
83 Result (1->win; 0->lose):0, Score:3.0, timesteps:597
84 Result (1->win; 0->lose):0, Score:3.0, timesteps:422
85 Result (1->win; 0->lose):0, Score:7.0, timesteps:824
86 Result (1->win; 0->lose):1, Score:9.0, timesteps:1000
87 Result (1->win; 0->lose):0, Score:1.0, timesteps:165
88 Result (1->win; 0->lose):1, Score:6.0, timesteps:1000
