 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:3.0, timesteps:99
1 Result (1->win; 0->lose):0, Score:5.0, timesteps:210
2 Result (1->win; 0->lose):0, Score:3.0, timesteps:272
3 Result (1->win; 0->lose):0, Score:5.0, timesteps:644
4 Result (1->win; 0->lose):0, Score:7.0, timesteps:633
5 Result (1->win; 0->lose):0, Score:3.0, timesteps:129
6 Result (1->win; 0->lose):0, Score:7.0, timesteps:394
7 Result (1->win; 0->lose):0, Score:1.0, timesteps:248
8 Result (1->win; 0->lose):0, Score:15.0, timesteps:259
9 Result (1->win; 0->lose):0, Score:3.0, timesteps:250
10 Result (1->win; 0->lose):0, Score:1.0, timesteps:242
11 Result (1->win; 0->lose):0, Score:5.0, timesteps:491
12 Result (1->win; 0->lose):0, Score:1.0, timesteps:359
13 Result (1->win; 0->lose):0, Score:1.0, timesteps:230
14 Result (1->win; 0->lose):0, Score:3.0, timesteps:29
15 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
16 Result (1->win; 0->lose):0, Score:1.0, timesteps:238
17 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:1.0, timesteps:246
19 Result (1->win; 0->lose):0, Score:6.0, timesteps:234
20 Result (1->win; 0->lose):0, Score:5.0, timesteps:311
21 Result (1->win; 0->lose):0, Score:2.0, timesteps:25
22 Result (1->win; 0->lose):0, Score:2.0, timesteps:18
23 Result (1->win; 0->lose):0, Score:1.0, timesteps:236
24 Result (1->win; 0->lose):0, Score:3.0, timesteps:288
25 Result (1->win; 0->lose):1, Score:15.0, timesteps:1000
26 Result (1->win; 0->lose):0, Score:5.0, timesteps:58
27 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:14
29 Result (1->win; 0->lose):0, Score:12.0, timesteps:249
30 Result (1->win; 0->lose):0, Score:4.0, timesteps:126
31 Result (1->win; 0->lose):0, Score:7.0, timesteps:329
32 Result (1->win; 0->lose):0, Score:9.0, timesteps:880
33 Result (1->win; 0->lose):0, Score:4.0, timesteps:93
34 Result (1->win; 0->lose):0, Score:1.0, timesteps:233
35 Result (1->win; 0->lose):0, Score:3.0, timesteps:314
36 Result (1->win; 0->lose):0, Score:3.0, timesteps:224
37 Result (1->win; 0->lose):0, Score:3.0, timesteps:242
38 Result (1->win; 0->lose):0, Score:4.0, timesteps:149
39 Result (1->win; 0->lose):0, Score:8.0, timesteps:339
40 Result (1->win; 0->lose):0, Score:21.0, timesteps:374
41 Result (1->win; 0->lose):0, Score:11.0, timesteps:504
42 Result (1->win; 0->lose):0, Score:1.0, timesteps:370
43 Result (1->win; 0->lose):0, Score:5.0, timesteps:255
44 Result (1->win; 0->lose):0, Score:5.0, timesteps:560
45 Result (1->win; 0->lose):0, Score:8.0, timesteps:441
46 Result (1->win; 0->lose):0, Score:9.0, timesteps:862
47 Result (1->win; 0->lose):0, Score:1.0, timesteps:617
48 Result (1->win; 0->lose):0, Score:1.0, timesteps:55
49 Result (1->win; 0->lose):0, Score:7.0, timesteps:656
50 Result (1->win; 0->lose):0, Score:3.0, timesteps:212
