 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:38.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:16.0, timesteps:838
3 Result (1->win; 0->lose):0, Score:20.0, timesteps:885
4 Result (1->win; 0->lose):0, Score:16.0, timesteps:357
5 Result (1->win; 0->lose):0, Score:16.0, timesteps:407
6 Result (1->win; 0->lose):0, Score:18.0, timesteps:719
7 Result (1->win; 0->lose):0, Score:8.0, timesteps:449
8 Result (1->win; 0->lose):0, Score:16.0, timesteps:357
9 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
10 Result (1->win; 0->lose):0, Score:20.0, timesteps:672
11 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:10.0, timesteps:684
13 Result (1->win; 0->lose):0, Score:24.0, timesteps:732
14 Result (1->win; 0->lose):0, Score:6.0, timesteps:462
15 Result (1->win; 0->lose):0, Score:8.0, timesteps:512
16 Result (1->win; 0->lose):0, Score:10.0, timesteps:488
17 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
18 Result (1->win; 0->lose):0, Score:14.0, timesteps:796
19 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
20 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
21 Result (1->win; 0->lose):0, Score:10.0, timesteps:495
22 Result (1->win; 0->lose):0, Score:4.0, timesteps:723
23 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:8.0, timesteps:607
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
26 Result (1->win; 0->lose):0, Score:10.0, timesteps:677
27 Result (1->win; 0->lose):0, Score:6.0, timesteps:457
28 Result (1->win; 0->lose):0, Score:16.0, timesteps:425
29 Result (1->win; 0->lose):0, Score:18.0, timesteps:838
30 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:20.0, timesteps:425
32 Result (1->win; 0->lose):0, Score:4.0, timesteps:534
33 Result (1->win; 0->lose):0, Score:10.0, timesteps:911
34 Result (1->win; 0->lose):0, Score:8.0, timesteps:409
35 Result (1->win; 0->lose):0, Score:16.0, timesteps:697
36 Result (1->win; 0->lose):0, Score:8.0, timesteps:685
37 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
38 Result (1->win; 0->lose):0, Score:6.0, timesteps:335
39 Result (1->win; 0->lose):0, Score:16.0, timesteps:484
40 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
41 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
42 Result (1->win; 0->lose):0, Score:6.0, timesteps:457
43 Result (1->win; 0->lose):0, Score:20.0, timesteps:500
44 Result (1->win; 0->lose):0, Score:8.0, timesteps:352
45 Result (1->win; 0->lose):0, Score:6.0, timesteps:944
46 Result (1->win; 0->lose):0, Score:8.0, timesteps:478
47 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
49 Result (1->win; 0->lose):0, Score:42.0, timesteps:1000
50 Result (1->win; 0->lose):0, Score:6.0, timesteps:331
51 Result (1->win; 0->lose):0, Score:22.0, timesteps:819
52 Result (1->win; 0->lose):0, Score:12.0, timesteps:537
53 Result (1->win; 0->lose):0, Score:6.0, timesteps:781
54 Result (1->win; 0->lose):0, Score:14.0, timesteps:476
55 Result (1->win; 0->lose):0, Score:20.0, timesteps:828
56 Result (1->win; 0->lose):0, Score:18.0, timesteps:587
57 Result (1->win; 0->lose):0, Score:20.0, timesteps:834
58 Result (1->win; 0->lose):0, Score:26.0, timesteps:625
59 Result (1->win; 0->lose):0, Score:16.0, timesteps:1000
60 Result (1->win; 0->lose):0, Score:16.0, timesteps:539
61 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
62 Result (1->win; 0->lose):0, Score:14.0, timesteps:477
