 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:6.0, timesteps:291
2 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
3 Result (1->win; 0->lose):0, Score:6.0, timesteps:331
4 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:8.0, timesteps:453
6 Result (1->win; 0->lose):0, Score:28.0, timesteps:825
7 Result (1->win; 0->lose):0, Score:36.0, timesteps:940
8 Result (1->win; 0->lose):0, Score:24.0, timesteps:785
9 Result (1->win; 0->lose):0, Score:8.0, timesteps:681
10 Result (1->win; 0->lose):0, Score:34.0, timesteps:883
11 Result (1->win; 0->lose):0, Score:18.0, timesteps:657
12 Result (1->win; 0->lose):0, Score:20.0, timesteps:836
13 Result (1->win; 0->lose):0, Score:8.0, timesteps:405
14 Result (1->win; 0->lose):0, Score:18.0, timesteps:687
15 Result (1->win; 0->lose):0, Score:38.0, timesteps:961
16 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
17 Result (1->win; 0->lose):0, Score:30.0, timesteps:807
18 Result (1->win; 0->lose):0, Score:6.0, timesteps:733
19 Result (1->win; 0->lose):0, Score:14.0, timesteps:605
20 Result (1->win; 0->lose):0, Score:8.0, timesteps:748
21 Result (1->win; 0->lose):0, Score:10.0, timesteps:627
22 Result (1->win; 0->lose):0, Score:28.0, timesteps:839
23 Result (1->win; 0->lose):0, Score:14.0, timesteps:867
24 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:20.0, timesteps:836
26 Result (1->win; 0->lose):0, Score:22.0, timesteps:793
27 Result (1->win; 0->lose):0, Score:16.0, timesteps:756
28 Result (1->win; 0->lose):0, Score:24.0, timesteps:924
29 Result (1->win; 0->lose):0, Score:4.0, timesteps:659
30 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
31 Result (1->win; 0->lose):0, Score:16.0, timesteps:744
32 Result (1->win; 0->lose):0, Score:22.0, timesteps:880
33 Result (1->win; 0->lose):0, Score:20.0, timesteps:836
34 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:8.0, timesteps:267
36 Result (1->win; 0->lose):0, Score:30.0, timesteps:466
37 Result (1->win; 0->lose):0, Score:4.0, timesteps:708
38 Result (1->win; 0->lose):0, Score:0.0, timesteps:821
39 Result (1->win; 0->lose):0, Score:4.0, timesteps:747
40 Result (1->win; 0->lose):0, Score:8.0, timesteps:739
41 Result (1->win; 0->lose):0, Score:8.0, timesteps:784
42 Result (1->win; 0->lose):0, Score:10.0, timesteps:802
