 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:3.0, timesteps:340
1 Result (1->win; 0->lose):0, Score:5.0, timesteps:405
2 Result (1->win; 0->lose):0, Score:11.0, timesteps:698
3 Result (1->win; 0->lose):0, Score:2.0, timesteps:61
4 Result (1->win; 0->lose):0, Score:40.0, timesteps:761
5 Result (1->win; 0->lose):0, Score:15.0, timesteps:160
6 Result (1->win; 0->lose):0, Score:9.0, timesteps:274
7 Result (1->win; 0->lose):0, Score:8.0, timesteps:600
8 Result (1->win; 0->lose):0, Score:37.0, timesteps:746
9 Result (1->win; 0->lose):0, Score:4.0, timesteps:561
10 Result (1->win; 0->lose):0, Score:2.0, timesteps:105
11 Result (1->win; 0->lose):0, Score:12.0, timesteps:825
12 Result (1->win; 0->lose):1, Score:53.0, timesteps:603
13 Result (1->win; 0->lose):0, Score:32.0, timesteps:812
14 Result (1->win; 0->lose):0, Score:18.0, timesteps:196
15 Result (1->win; 0->lose):0, Score:19.0, timesteps:639
16 Result (1->win; 0->lose):0, Score:27.0, timesteps:561
17 Result (1->win; 0->lose):0, Score:9.0, timesteps:645
18 Result (1->win; 0->lose):0, Score:10.0, timesteps:698
19 Result (1->win; 0->lose):0, Score:1.0, timesteps:106
20 Result (1->win; 0->lose):0, Score:19.0, timesteps:585
21 Result (1->win; 0->lose):0, Score:5.0, timesteps:316
22 Result (1->win; 0->lose):0, Score:26.0, timesteps:728
23 Result (1->win; 0->lose):0, Score:25.0, timesteps:860
24 Result (1->win; 0->lose):0, Score:32.0, timesteps:331
25 Result (1->win; 0->lose):0, Score:42.0, timesteps:368
26 Result (1->win; 0->lose):1, Score:53.0, timesteps:787
27 Result (1->win; 0->lose):0, Score:34.0, timesteps:487
28 Result (1->win; 0->lose):0, Score:58.0, timesteps:803
29 Result (1->win; 0->lose):1, Score:52.0, timesteps:568
30 Result (1->win; 0->lose):0, Score:55.0, timesteps:743
31 Result (1->win; 0->lose):1, Score:51.0, timesteps:459
32 Result (1->win; 0->lose):1, Score:50.0, timesteps:501
33 Result (1->win; 0->lose):0, Score:12.0, timesteps:395
34 Result (1->win; 0->lose):0, Score:1.0, timesteps:298
35 Result (1->win; 0->lose):1, Score:57.0, timesteps:849
36 Result (1->win; 0->lose):0, Score:10.0, timesteps:502
