 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
3 Result (1->win; 0->lose):0, Score:16.0, timesteps:508
4 Result (1->win; 0->lose):0, Score:2.0, timesteps:626
5 Result (1->win; 0->lose):0, Score:6.0, timesteps:422
6 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
7 Result (1->win; 0->lose):0, Score:10.0, timesteps:943
8 Result (1->win; 0->lose):0, Score:6.0, timesteps:640
9 Result (1->win; 0->lose):0, Score:18.0, timesteps:754
10 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:22.0, timesteps:531
13 Result (1->win; 0->lose):0, Score:6.0, timesteps:317
14 Result (1->win; 0->lose):0, Score:28.0, timesteps:731
15 Result (1->win; 0->lose):0, Score:6.0, timesteps:336
16 Result (1->win; 0->lose):0, Score:24.0, timesteps:677
17 Result (1->win; 0->lose):0, Score:12.0, timesteps:569
18 Result (1->win; 0->lose):0, Score:8.0, timesteps:672
19 Result (1->win; 0->lose):0, Score:6.0, timesteps:422
20 Result (1->win; 0->lose):0, Score:10.0, timesteps:609
21 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:32.0, timesteps:1000
23 Result (1->win; 0->lose):0, Score:10.0, timesteps:905
24 Result (1->win; 0->lose):0, Score:10.0, timesteps:1000
25 Result (1->win; 0->lose):0, Score:0.0, timesteps:750
26 Result (1->win; 0->lose):0, Score:42.0, timesteps:925
27 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
28 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
29 Result (1->win; 0->lose):0, Score:6.0, timesteps:494
30 Result (1->win; 0->lose):0, Score:14.0, timesteps:596
31 Result (1->win; 0->lose):0, Score:6.0, timesteps:437
32 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:6.0, timesteps:666
34 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:24.0, timesteps:918
36 Result (1->win; 0->lose):0, Score:8.0, timesteps:429
37 Result (1->win; 0->lose):0, Score:8.0, timesteps:512
38 Result (1->win; 0->lose):0, Score:34.0, timesteps:490
39 Result (1->win; 0->lose):0, Score:20.0, timesteps:525
40 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
41 Result (1->win; 0->lose):0, Score:34.0, timesteps:1000
42 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
43 Result (1->win; 0->lose):0, Score:18.0, timesteps:693
44 Result (1->win; 0->lose):0, Score:36.0, timesteps:1000
45 Result (1->win; 0->lose):0, Score:20.0, timesteps:563
46 Result (1->win; 0->lose):0, Score:8.0, timesteps:419
47 Result (1->win; 0->lose):0, Score:6.0, timesteps:437
48 Result (1->win; 0->lose):0, Score:26.0, timesteps:833
49 Result (1->win; 0->lose):0, Score:26.0, timesteps:529
50 Result (1->win; 0->lose):0, Score:28.0, timesteps:760
51 Result (1->win; 0->lose):0, Score:12.0, timesteps:1000
52 Result (1->win; 0->lose):0, Score:28.0, timesteps:650
53 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
55 Result (1->win; 0->lose):0, Score:38.0, timesteps:1000
56 Result (1->win; 0->lose):0, Score:20.0, timesteps:990
57 Result (1->win; 0->lose):0, Score:26.0, timesteps:559
58 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
59 Result (1->win; 0->lose):0, Score:20.0, timesteps:759
60 Result (1->win; 0->lose):0, Score:10.0, timesteps:599
61 Result (1->win; 0->lose):0, Score:30.0, timesteps:1000
62 Result (1->win; 0->lose):0, Score:4.0, timesteps:700
63 Result (1->win; 0->lose):0, Score:16.0, timesteps:831
64 Result (1->win; 0->lose):0, Score:20.0, timesteps:940
65 Result (1->win; 0->lose):0, Score:4.0, timesteps:1000
66 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
67 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
68 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
69 Result (1->win; 0->lose):0, Score:10.0, timesteps:556
70 Result (1->win; 0->lose):0, Score:22.0, timesteps:707
71 Result (1->win; 0->lose):0, Score:20.0, timesteps:652
72 Result (1->win; 0->lose):0, Score:6.0, timesteps:1000
73 Result (1->win; 0->lose):0, Score:6.0, timesteps:371
74 Result (1->win; 0->lose):0, Score:26.0, timesteps:916
75 Result (1->win; 0->lose):0, Score:6.0, timesteps:563
76 Result (1->win; 0->lose):0, Score:10.0, timesteps:642
77 Result (1->win; 0->lose):0, Score:22.0, timesteps:613
78 Result (1->win; 0->lose):0, Score:24.0, timesteps:718
