 ** Playing game examples/gridphysics/butterflies.txt, level examples/gridphysics/butterflies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:2.0, timesteps:468
1 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
2 Result (1->win; 0->lose):0, Score:22.0, timesteps:651
3 Result (1->win; 0->lose):0, Score:8.0, timesteps:739
4 Result (1->win; 0->lose):0, Score:14.0, timesteps:657
5 Result (1->win; 0->lose):0, Score:14.0, timesteps:638
6 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
7 Result (1->win; 0->lose):0, Score:10.0, timesteps:575
8 Result (1->win; 0->lose):0, Score:8.0, timesteps:491
9 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
10 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:20.0, timesteps:1000
12 Result (1->win; 0->lose):0, Score:28.0, timesteps:1000
13 Result (1->win; 0->lose):0, Score:6.0, timesteps:581
14 Result (1->win; 0->lose):0, Score:0.0, timesteps:480
15 Result (1->win; 0->lose):0, Score:14.0, timesteps:719
16 Result (1->win; 0->lose):0, Score:14.0, timesteps:649
17 Result (1->win; 0->lose):0, Score:10.0, timesteps:771
18 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:12.0, timesteps:611
20 Result (1->win; 0->lose):0, Score:6.0, timesteps:576
21 Result (1->win; 0->lose):0, Score:2.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
23 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
24 Result (1->win; 0->lose):0, Score:6.0, timesteps:501
25 Result (1->win; 0->lose):0, Score:8.0, timesteps:637
26 Result (1->win; 0->lose):0, Score:14.0, timesteps:1000
27 Result (1->win; 0->lose):0, Score:6.0, timesteps:525
28 Result (1->win; 0->lose):0, Score:12.0, timesteps:639
29 Result (1->win; 0->lose):0, Score:10.0, timesteps:521
30 Result (1->win; 0->lose):0, Score:20.0, timesteps:918
31 Result (1->win; 0->lose):0, Score:12.0, timesteps:707
32 Result (1->win; 0->lose):0, Score:8.0, timesteps:1000
33 Result (1->win; 0->lose):0, Score:22.0, timesteps:1000
34 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
35 Result (1->win; 0->lose):0, Score:12.0, timesteps:398
36 Result (1->win; 0->lose):0, Score:10.0, timesteps:584
37 Result (1->win; 0->lose):0, Score:4.0, timesteps:596
38 Result (1->win; 0->lose):0, Score:16.0, timesteps:562
39 Result (1->win; 0->lose):0, Score:8.0, timesteps:589
40 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
41 Result (1->win; 0->lose):0, Score:8.0, timesteps:796
42 Result (1->win; 0->lose):0, Score:12.0, timesteps:475
43 Result (1->win; 0->lose):0, Score:18.0, timesteps:556
44 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
45 Result (1->win; 0->lose):0, Score:8.0, timesteps:532
46 Result (1->win; 0->lose):0, Score:12.0, timesteps:486
47 Result (1->win; 0->lose):0, Score:8.0, timesteps:563
48 Result (1->win; 0->lose):0, Score:12.0, timesteps:665
49 Result (1->win; 0->lose):0, Score:10.0, timesteps:870
50 Result (1->win; 0->lose):0, Score:20.0, timesteps:863
51 Result (1->win; 0->lose):0, Score:20.0, timesteps:740
52 Result (1->win; 0->lose):0, Score:6.0, timesteps:318
53 Result (1->win; 0->lose):0, Score:26.0, timesteps:1000
54 Result (1->win; 0->lose):0, Score:14.0, timesteps:634
55 Result (1->win; 0->lose):0, Score:18.0, timesteps:1000
56 Result (1->win; 0->lose):0, Score:24.0, timesteps:1000
