 ** Playing game examples/gridphysics/portals.txt, level examples/gridphysics/portals_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
1 Result (1->win; 0->lose):0, Score:0.0, timesteps:98
2 Result (1->win; 0->lose):0, Score:0.0, timesteps:385
3 Result (1->win; 0->lose):0, Score:0.0, timesteps:424
4 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
6 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
7 Result (1->win; 0->lose):0, Score:0.0, timesteps:123
8 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
9 Result (1->win; 0->lose):0, Score:0.0, timesteps:193
10 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
11 Result (1->win; 0->lose):0, Score:0.0, timesteps:154
12 Result (1->win; 0->lose):0, Score:0.0, timesteps:276
13 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
14 Result (1->win; 0->lose):0, Score:0.0, timesteps:948
15 Result (1->win; 0->lose):0, Score:0.0, timesteps:158
16 Result (1->win; 0->lose):0, Score:0.0, timesteps:89
17 Result (1->win; 0->lose):0, Score:0.0, timesteps:55
18 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
19 Result (1->win; 0->lose):0, Score:0.0, timesteps:475
20 Result (1->win; 0->lose):0, Score:0.0, timesteps:424
21 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
22 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
23 Result (1->win; 0->lose):0, Score:0.0, timesteps:123
24 Result (1->win; 0->lose):0, Score:0.0, timesteps:471
25 Result (1->win; 0->lose):0, Score:0.0, timesteps:261
26 Result (1->win; 0->lose):0, Score:0.0, timesteps:61
27 Result (1->win; 0->lose):0, Score:0.0, timesteps:121
28 Result (1->win; 0->lose):0, Score:0.0, timesteps:63
29 Result (1->win; 0->lose):0, Score:0.0, timesteps:32
30 Result (1->win; 0->lose):0, Score:0.0, timesteps:198
31 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
32 Result (1->win; 0->lose):0, Score:0.0, timesteps:795
33 Result (1->win; 0->lose):0, Score:0.0, timesteps:737
34 Result (1->win; 0->lose):0, Score:0.0, timesteps:123
35 Result (1->win; 0->lose):0, Score:0.0, timesteps:209
36 Result (1->win; 0->lose):0, Score:0.0, timesteps:317
37 Result (1->win; 0->lose):0, Score:0.0, timesteps:323
38 Result (1->win; 0->lose):0, Score:0.0, timesteps:649
39 Result (1->win; 0->lose):0, Score:0.0, timesteps:503
40 Result (1->win; 0->lose):0, Score:0.0, timesteps:321
41 Result (1->win; 0->lose):0, Score:0.0, timesteps:627
42 Result (1->win; 0->lose):0, Score:0.0, timesteps:222
43 Result (1->win; 0->lose):0, Score:0.0, timesteps:127
44 Result (1->win; 0->lose):0, Score:0.0, timesteps:317
45 Result (1->win; 0->lose):0, Score:0.0, timesteps:266
46 Result (1->win; 0->lose):0, Score:0.0, timesteps:213
47 Result (1->win; 0->lose):0, Score:0.0, timesteps:99
48 Result (1->win; 0->lose):0, Score:0.0, timesteps:361
49 Result (1->win; 0->lose):0, Score:0.0, timesteps:287
50 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
51 Result (1->win; 0->lose):0, Score:0.0, timesteps:188
52 Result (1->win; 0->lose):0, Score:0.0, timesteps:262
53 Result (1->win; 0->lose):0, Score:0.0, timesteps:984
54 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
55 Result (1->win; 0->lose):0, Score:0.0, timesteps:214
56 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
57 Result (1->win; 0->lose):0, Score:0.0, timesteps:123
58 Result (1->win; 0->lose):0, Score:0.0, timesteps:605
59 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
60 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
61 Result (1->win; 0->lose):0, Score:0.0, timesteps:129
62 Result (1->win; 0->lose):0, Score:0.0, timesteps:253
63 Result (1->win; 0->lose):0, Score:0.0, timesteps:531
64 Result (1->win; 0->lose):0, Score:0.0, timesteps:333
65 Result (1->win; 0->lose):0, Score:0.0, timesteps:377
66 Result (1->win; 0->lose):0, Score:0.0, timesteps:897
67 Result (1->win; 0->lose):0, Score:0.0, timesteps:611
68 Result (1->win; 0->lose):0, Score:0.0, timesteps:409
69 Result (1->win; 0->lose):0, Score:0.0, timesteps:498
70 Result (1->win; 0->lose):0, Score:0.0, timesteps:401
71 Result (1->win; 0->lose):0, Score:0.0, timesteps:1000
