 ** Playing game examples/gridphysics/survivezombies.txt, level examples/gridphysics/survivezombies_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:3.0, timesteps:168
1 Result (1->win; 0->lose):0, Score:3.0, timesteps:191
2 Result (1->win; 0->lose):0, Score:3.0, timesteps:364
3 Result (1->win; 0->lose):0, Score:1.0, timesteps:249
4 Result (1->win; 0->lose):0, Score:3.0, timesteps:395
5 Result (1->win; 0->lose):0, Score:3.0, timesteps:321
6 Result (1->win; 0->lose):0, Score:5.0, timesteps:603
7 Result (1->win; 0->lose):0, Score:5.0, timesteps:285
8 Result (1->win; 0->lose):0, Score:3.0, timesteps:23
9 Result (1->win; 0->lose):0, Score:4.0, timesteps:106
10 Result (1->win; 0->lose):0, Score:5.0, timesteps:123
11 Result (1->win; 0->lose):0, Score:4.0, timesteps:576
12 Result (1->win; 0->lose):0, Score:1.0, timesteps:215
13 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
14 Result (1->win; 0->lose):0, Score:9.0, timesteps:424
15 Result (1->win; 0->lose):0, Score:3.0, timesteps:395
16 Result (1->win; 0->lose):0, Score:5.0, timesteps:309
17 Result (1->win; 0->lose):0, Score:1.0, timesteps:239
18 Result (1->win; 0->lose):0, Score:2.0, timesteps:19
19 Result (1->win; 0->lose):0, Score:1.0, timesteps:375
20 Result (1->win; 0->lose):0, Score:5.0, timesteps:271
21 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
22 Result (1->win; 0->lose):0, Score:9.0, timesteps:124
23 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
24 Result (1->win; 0->lose):0, Score:5.0, timesteps:320
25 Result (1->win; 0->lose):0, Score:3.0, timesteps:289
26 Result (1->win; 0->lose):0, Score:7.0, timesteps:350
27 Result (1->win; 0->lose):0, Score:3.0, timesteps:227
28 Result (1->win; 0->lose):0, Score:1.0, timesteps:143
29 Result (1->win; 0->lose):0, Score:5.0, timesteps:243
30 Result (1->win; 0->lose):0, Score:1.0, timesteps:357
31 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
32 Result (1->win; 0->lose):0, Score:10.0, timesteps:304
33 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
34 Result (1->win; 0->lose):0, Score:3.0, timesteps:347
35 Result (1->win; 0->lose):0, Score:4.0, timesteps:130
36 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
37 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
38 Result (1->win; 0->lose):0, Score:6.0, timesteps:56
39 Result (1->win; 0->lose):0, Score:1.0, timesteps:239
40 Result (1->win; 0->lose):0, Score:1.0, timesteps:227
41 Result (1->win; 0->lose):0, Score:5.0, timesteps:68
42 Result (1->win; 0->lose):0, Score:3.0, timesteps:245
43 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
44 Result (1->win; 0->lose):0, Score:10.0, timesteps:123
45 Result (1->win; 0->lose):0, Score:6.0, timesteps:988
46 Result (1->win; 0->lose):1, Score:13.0, timesteps:1000
47 Result (1->win; 0->lose):1, Score:2.0, timesteps:1000
48 Result (1->win; 0->lose):0, Score:2.0, timesteps:17
49 Result (1->win; 0->lose):0, Score:6.0, timesteps:123
50 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
51 Result (1->win; 0->lose):0, Score:7.0, timesteps:216
52 Result (1->win; 0->lose):0, Score:3.0, timesteps:324
53 Result (1->win; 0->lose):0, Score:7.0, timesteps:920
54 Result (1->win; 0->lose):0, Score:1.0, timesteps:251
55 Result (1->win; 0->lose):0, Score:9.0, timesteps:280
56 Result (1->win; 0->lose):0, Score:6.0, timesteps:306
57 Result (1->win; 0->lose):0, Score:6.0, timesteps:455
58 Result (1->win; 0->lose):0, Score:5.0, timesteps:48
59 Result (1->win; 0->lose):0, Score:1.0, timesteps:344
60 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
61 Result (1->win; 0->lose):0, Score:1.0, timesteps:95
62 Result (1->win; 0->lose):0, Score:2.0, timesteps:16
63 Result (1->win; 0->lose):0, Score:11.0, timesteps:354
64 Result (1->win; 0->lose):0, Score:5.0, timesteps:802
65 Result (1->win; 0->lose):0, Score:5.0, timesteps:413
66 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
67 Result (1->win; 0->lose):0, Score:6.0, timesteps:222
68 Result (1->win; 0->lose):0, Score:1.0, timesteps:357
69 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
70 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
71 Result (1->win; 0->lose):1, Score:3.0, timesteps:1000
72 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
73 Result (1->win; 0->lose):0, Score:11.0, timesteps:312
74 Result (1->win; 0->lose):0, Score:11.0, timesteps:700
75 Result (1->win; 0->lose):0, Score:5.0, timesteps:41
76 Result (1->win; 0->lose):0, Score:14.0, timesteps:414
77 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
78 Result (1->win; 0->lose):0, Score:9.0, timesteps:479
79 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
80 Result (1->win; 0->lose):1, Score:4.0, timesteps:1000
81 Result (1->win; 0->lose):0, Score:13.0, timesteps:929
82 Result (1->win; 0->lose):0, Score:14.0, timesteps:677
83 Result (1->win; 0->lose):0, Score:1.0, timesteps:149
84 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
85 Result (1->win; 0->lose):0, Score:4.0, timesteps:63
86 Result (1->win; 0->lose):0, Score:1.0, timesteps:65
87 Result (1->win; 0->lose):0, Score:3.0, timesteps:287
88 Result (1->win; 0->lose):0, Score:1.0, timesteps:356
89 Result (1->win; 0->lose):0, Score:3.0, timesteps:228
90 Result (1->win; 0->lose):0, Score:3.0, timesteps:302
91 Result (1->win; 0->lose):0, Score:3.0, timesteps:378
92 Result (1->win; 0->lose):0, Score:1.0, timesteps:263
93 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
94 Result (1->win; 0->lose):0, Score:3.0, timesteps:575
95 Result (1->win; 0->lose):0, Score:2.0, timesteps:15
96 Result (1->win; 0->lose):0, Score:2.0, timesteps:20
97 Result (1->win; 0->lose):0, Score:3.0, timesteps:251
98 Result (1->win; 0->lose):0, Score:1.0, timesteps:424
99 Result (1->win; 0->lose):0, Score:25.0, timesteps:710
100 Result (1->win; 0->lose):0, Score:5.0, timesteps:707
101 Result (1->win; 0->lose):1, Score:5.0, timesteps:1000
