 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:1.0, timesteps:307
1 Result (1->win; 0->lose):0, Score:13.0, timesteps:552
2 Result (1->win; 0->lose):0, Score:-1.0, timesteps:307
3 Result (1->win; 0->lose):0, Score:5.0, timesteps:698
4 Result (1->win; 0->lose):0, Score:8.0, timesteps:519
5 Result (1->win; 0->lose):0, Score:34.0, timesteps:406
6 Result (1->win; 0->lose):0, Score:0.0, timesteps:307
7 Result (1->win; 0->lose):0, Score:32.0, timesteps:825
8 Result (1->win; 0->lose):0, Score:14.0, timesteps:714
9 Result (1->win; 0->lose):0, Score:41.0, timesteps:768
10 Result (1->win; 0->lose):0, Score:16.0, timesteps:663
11 Result (1->win; 0->lose):0, Score:19.0, timesteps:642
12 Result (1->win; 0->lose):0, Score:13.0, timesteps:828
13 Result (1->win; 0->lose):0, Score:10.0, timesteps:260
14 Result (1->win; 0->lose):0, Score:-1.0, timesteps:298
15 Result (1->win; 0->lose):0, Score:8.0, timesteps:714
16 Result (1->win; 0->lose):0, Score:39.0, timesteps:874
17 Result (1->win; 0->lose):0, Score:25.0, timesteps:814
18 Result (1->win; 0->lose):0, Score:9.0, timesteps:646
19 Result (1->win; 0->lose):0, Score:6.0, timesteps:253
20 Result (1->win; 0->lose):1, Score:50.0, timesteps:493
21 Result (1->win; 0->lose):0, Score:24.0, timesteps:307
22 Result (1->win; 0->lose):0, Score:34.0, timesteps:773
23 Result (1->win; 0->lose):0, Score:17.0, timesteps:698
24 Result (1->win; 0->lose):0, Score:6.0, timesteps:286
25 Result (1->win; 0->lose):0, Score:11.0, timesteps:521
26 Result (1->win; 0->lose):0, Score:-1.0, timesteps:307
27 Result (1->win; 0->lose):0, Score:13.0, timesteps:698
28 Result (1->win; 0->lose):1, Score:54.0, timesteps:768
29 Result (1->win; 0->lose):0, Score:24.0, timesteps:774
30 Result (1->win; 0->lose):0, Score:49.0, timesteps:924
31 Result (1->win; 0->lose):0, Score:23.0, timesteps:698
32 Result (1->win; 0->lose):0, Score:13.0, timesteps:358
33 Result (1->win; 0->lose):0, Score:8.0, timesteps:415
34 Result (1->win; 0->lose):0, Score:15.0, timesteps:211
35 Result (1->win; 0->lose):0, Score:30.0, timesteps:813
36 Result (1->win; 0->lose):1, Score:55.0, timesteps:743
37 Result (1->win; 0->lose):0, Score:7.0, timesteps:583
38 Result (1->win; 0->lose):0, Score:24.0, timesteps:714
39 Result (1->win; 0->lose):1, Score:48.0, timesteps:710
40 Result (1->win; 0->lose):1, Score:46.0, timesteps:538
41 Result (1->win; 0->lose):1, Score:56.0, timesteps:695
42 Result (1->win; 0->lose):0, Score:23.0, timesteps:588
43 Result (1->win; 0->lose):0, Score:52.0, timesteps:829
44 Result (1->win; 0->lose):0, Score:31.0, timesteps:681
45 Result (1->win; 0->lose):1, Score:49.0, timesteps:555
46 Result (1->win; 0->lose):0, Score:18.0, timesteps:214
47 Result (1->win; 0->lose):1, Score:50.0, timesteps:616
48 Result (1->win; 0->lose):1, Score:53.0, timesteps:913
49 Result (1->win; 0->lose):1, Score:52.0, timesteps:787
50 Result (1->win; 0->lose):0, Score:32.0, timesteps:796
51 Result (1->win; 0->lose):0, Score:-1.0, timesteps:513
52 Result (1->win; 0->lose):0, Score:4.0, timesteps:124
53 Result (1->win; 0->lose):0, Score:47.0, timesteps:963
54 Result (1->win; 0->lose):1, Score:57.0, timesteps:610
55 Result (1->win; 0->lose):1, Score:57.0, timesteps:796
56 Result (1->win; 0->lose):1, Score:49.0, timesteps:636
57 Result (1->win; 0->lose):0, Score:25.0, timesteps:304
58 Result (1->win; 0->lose):0, Score:45.0, timesteps:352
59 Result (1->win; 0->lose):0, Score:47.0, timesteps:774
60 Result (1->win; 0->lose):1, Score:51.0, timesteps:866
61 Result (1->win; 0->lose):0, Score:21.0, timesteps:181
62 Result (1->win; 0->lose):0, Score:7.0, timesteps:121
63 Result (1->win; 0->lose):0, Score:36.0, timesteps:379
64 Result (1->win; 0->lose):1, Score:56.0, timesteps:620
65 Result (1->win; 0->lose):0, Score:45.0, timesteps:836
66 Result (1->win; 0->lose):0, Score:45.0, timesteps:883
67 Result (1->win; 0->lose):1, Score:58.0, timesteps:807
68 Result (1->win; 0->lose):0, Score:12.0, timesteps:187
69 Result (1->win; 0->lose):0, Score:26.0, timesteps:238
70 Result (1->win; 0->lose):0, Score:28.0, timesteps:788
71 Result (1->win; 0->lose):1, Score:53.0, timesteps:513
72 Result (1->win; 0->lose):0, Score:21.0, timesteps:698
73 Result (1->win; 0->lose):0, Score:7.0, timesteps:244
74 Result (1->win; 0->lose):1, Score:54.0, timesteps:525
75 Result (1->win; 0->lose):0, Score:50.0, timesteps:616
76 Result (1->win; 0->lose):0, Score:53.0, timesteps:846
77 Result (1->win; 0->lose):1, Score:50.0, timesteps:684
78 Result (1->win; 0->lose):0, Score:5.0, timesteps:127
79 Result (1->win; 0->lose):0, Score:44.0, timesteps:794
80 Result (1->win; 0->lose):1, Score:49.0, timesteps:477
81 Result (1->win; 0->lose):0, Score:31.0, timesteps:310
82 Result (1->win; 0->lose):0, Score:53.0, timesteps:1000
83 Result (1->win; 0->lose):0, Score:26.0, timesteps:193
84 Result (1->win; 0->lose):1, Score:52.0, timesteps:838
85 Result (1->win; 0->lose):0, Score:10.0, timesteps:262
86 Result (1->win; 0->lose):0, Score:13.0, timesteps:458
87 Result (1->win; 0->lose):0, Score:10.0, timesteps:352
88 Result (1->win; 0->lose):0, Score:12.0, timesteps:268
89 Result (1->win; 0->lose):1, Score:54.0, timesteps:711
90 Result (1->win; 0->lose):0, Score:16.0, timesteps:828
91 Result (1->win; 0->lose):0, Score:49.0, timesteps:1000
92 Result (1->win; 0->lose):0, Score:46.0, timesteps:860
93 Result (1->win; 0->lose):0, Score:53.0, timesteps:1000
94 Result (1->win; 0->lose):0, Score:32.0, timesteps:244
95 Result (1->win; 0->lose):1, Score:57.0, timesteps:802
96 Result (1->win; 0->lose):0, Score:37.0, timesteps:370
97 Result (1->win; 0->lose):1, Score:53.0, timesteps:681
98 Result (1->win; 0->lose):1, Score:51.0, timesteps:565
99 Result (1->win; 0->lose):1, Score:53.0, timesteps:698
100 Result (1->win; 0->lose):0, Score:13.0, timesteps:119
101 Result (1->win; 0->lose):1, Score:55.0, timesteps:643
102 Result (1->win; 0->lose):1, Score:49.0, timesteps:656
103 Result (1->win; 0->lose):1, Score:62.0, timesteps:821
104 Result (1->win; 0->lose):1, Score:52.0, timesteps:509
105 Result (1->win; 0->lose):1, Score:49.0, timesteps:616
106 Result (1->win; 0->lose):1, Score:48.0, timesteps:553
107 Result (1->win; 0->lose):1, Score:52.0, timesteps:506
108 Result (1->win; 0->lose):1, Score:55.0, timesteps:645
109 Result (1->win; 0->lose):0, Score:38.0, timesteps:406
110 Result (1->win; 0->lose):0, Score:10.0, timesteps:139
111 Result (1->win; 0->lose):1, Score:57.0, timesteps:841
112 Result (1->win; 0->lose):1, Score:58.0, timesteps:788
113 Result (1->win; 0->lose):0, Score:21.0, timesteps:262
114 Result (1->win; 0->lose):0, Score:44.0, timesteps:604
115 Result (1->win; 0->lose):1, Score:49.0, timesteps:568
116 Result (1->win; 0->lose):0, Score:40.0, timesteps:379
