 ** Playing game examples/gridphysics/aliens.txt, level examples/gridphysics/aliens_lvl0.txt **
0 Result (1->win; 0->lose):0, Score:18.0, timesteps:844
1 Result (1->win; 0->lose):0, Score:19.0, timesteps:771
2 Result (1->win; 0->lose):0, Score:20.0, timesteps:698
3 Result (1->win; 0->lose):0, Score:12.0, timesteps:698
4 Result (1->win; 0->lose):0, Score:40.0, timesteps:1000
5 Result (1->win; 0->lose):0, Score:11.0, timesteps:812
6 Result (1->win; 0->lose):0, Score:7.0, timesteps:812
7 Result (1->win; 0->lose):0, Score:3.0, timesteps:484
8 Result (1->win; 0->lose):0, Score:3.0, timesteps:698
9 Result (1->win; 0->lose):0, Score:5.0, timesteps:454
10 Result (1->win; 0->lose):1, Score:49.0, timesteps:833
11 Result (1->win; 0->lose):0, Score:3.0, timesteps:600
12 Result (1->win; 0->lose):0, Score:31.0, timesteps:828
13 Result (1->win; 0->lose):0, Score:7.0, timesteps:698
14 Result (1->win; 0->lose):0, Score:2.0, timesteps:292
15 Result (1->win; 0->lose):0, Score:8.0, timesteps:630
16 Result (1->win; 0->lose):1, Score:54.0, timesteps:771
17 Result (1->win; 0->lose):1, Score:51.0, timesteps:452
18 Result (1->win; 0->lose):0, Score:5.0, timesteps:100
19 Result (1->win; 0->lose):0, Score:17.0, timesteps:370
20 Result (1->win; 0->lose):0, Score:40.0, timesteps:730
21 Result (1->win; 0->lose):0, Score:27.0, timesteps:295
22 Result (1->win; 0->lose):0, Score:46.0, timesteps:675
23 Result (1->win; 0->lose):0, Score:36.0, timesteps:379
24 Result (1->win; 0->lose):0, Score:11.0, timesteps:202
25 Result (1->win; 0->lose):0, Score:10.0, timesteps:812
26 Result (1->win; 0->lose):0, Score:26.0, timesteps:289
27 Result (1->win; 0->lose):0, Score:15.0, timesteps:714
28 Result (1->win; 0->lose):0, Score:5.0, timesteps:340
29 Result (1->win; 0->lose):0, Score:46.0, timesteps:953
30 Result (1->win; 0->lose):0, Score:53.0, timesteps:624
31 Result (1->win; 0->lose):1, Score:53.0, timesteps:606
32 Result (1->win; 0->lose):1, Score:51.0, timesteps:868
33 Result (1->win; 0->lose):0, Score:28.0, timesteps:469
34 Result (1->win; 0->lose):0, Score:16.0, timesteps:759
35 Result (1->win; 0->lose):0, Score:52.0, timesteps:591
36 Result (1->win; 0->lose):0, Score:13.0, timesteps:465
37 Result (1->win; 0->lose):0, Score:46.0, timesteps:785
38 Result (1->win; 0->lose):0, Score:6.0, timesteps:100
39 Result (1->win; 0->lose):0, Score:34.0, timesteps:403
40 Result (1->win; 0->lose):0, Score:37.0, timesteps:988
41 Result (1->win; 0->lose):0, Score:3.0, timesteps:698
42 Result (1->win; 0->lose):0, Score:7.0, timesteps:698
43 Result (1->win; 0->lose):0, Score:4.0, timesteps:355
44 Result (1->win; 0->lose):0, Score:15.0, timesteps:418
45 Result (1->win; 0->lose):0, Score:18.0, timesteps:214
46 Result (1->win; 0->lose):0, Score:13.0, timesteps:810
47 Result (1->win; 0->lose):0, Score:11.0, timesteps:292
48 Result (1->win; 0->lose):0, Score:27.0, timesteps:828
49 Result (1->win; 0->lose):1, Score:49.0, timesteps:752
50 Result (1->win; 0->lose):0, Score:25.0, timesteps:812
51 Result (1->win; 0->lose):0, Score:32.0, timesteps:924
52 Result (1->win; 0->lose):0, Score:4.0, timesteps:274
53 Result (1->win; 0->lose):0, Score:27.0, timesteps:295
54 Result (1->win; 0->lose):0, Score:9.0, timesteps:307
55 Result (1->win; 0->lose):1, Score:53.0, timesteps:526
56 Result (1->win; 0->lose):0, Score:18.0, timesteps:519
57 Result (1->win; 0->lose):1, Score:44.0, timesteps:456
58 Result (1->win; 0->lose):0, Score:32.0, timesteps:860
59 Result (1->win; 0->lose):0, Score:24.0, timesteps:803
60 Result (1->win; 0->lose):0, Score:38.0, timesteps:457
61 Result (1->win; 0->lose):0, Score:5.0, timesteps:100
62 Result (1->win; 0->lose):0, Score:43.0, timesteps:892
63 Result (1->win; 0->lose):1, Score:53.0, timesteps:840
64 Result (1->win; 0->lose):0, Score:50.0, timesteps:1000
65 Result (1->win; 0->lose):0, Score:32.0, timesteps:529
66 Result (1->win; 0->lose):1, Score:54.0, timesteps:532
67 Result (1->win; 0->lose):0, Score:12.0, timesteps:130
68 Result (1->win; 0->lose):0, Score:28.0, timesteps:337
69 Result (1->win; 0->lose):0, Score:41.0, timesteps:831
70 Result (1->win; 0->lose):1, Score:51.0, timesteps:464
71 Result (1->win; 0->lose):1, Score:55.0, timesteps:852
72 Result (1->win; 0->lose):0, Score:46.0, timesteps:728
73 Result (1->win; 0->lose):1, Score:67.0, timesteps:724
74 Result (1->win; 0->lose):0, Score:47.0, timesteps:816
75 Result (1->win; 0->lose):0, Score:43.0, timesteps:975
76 Result (1->win; 0->lose):1, Score:50.0, timesteps:770
77 Result (1->win; 0->lose):0, Score:37.0, timesteps:762
78 Result (1->win; 0->lose):0, Score:45.0, timesteps:936
79 Result (1->win; 0->lose):1, Score:49.0, timesteps:764
80 Result (1->win; 0->lose):1, Score:55.0, timesteps:621
81 Result (1->win; 0->lose):0, Score:21.0, timesteps:388
82 Result (1->win; 0->lose):0, Score:18.0, timesteps:714
83 Result (1->win; 0->lose):0, Score:23.0, timesteps:280
84 Result (1->win; 0->lose):1, Score:47.0, timesteps:748
85 Result (1->win; 0->lose):0, Score:42.0, timesteps:908
86 Result (1->win; 0->lose):0, Score:57.0, timesteps:966
87 Result (1->win; 0->lose):1, Score:49.0, timesteps:821
88 Result (1->win; 0->lose):1, Score:57.0, timesteps:806
89 Result (1->win; 0->lose):1, Score:51.0, timesteps:704
90 Result (1->win; 0->lose):0, Score:4.0, timesteps:100
91 Result (1->win; 0->lose):1, Score:53.0, timesteps:625
92 Result (1->win; 0->lose):1, Score:60.0, timesteps:739
93 Result (1->win; 0->lose):1, Score:54.0, timesteps:644
94 Result (1->win; 0->lose):1, Score:50.0, timesteps:826
95 Result (1->win; 0->lose):0, Score:46.0, timesteps:783
96 Result (1->win; 0->lose):0, Score:38.0, timesteps:319
97 Result (1->win; 0->lose):1, Score:53.0, timesteps:572
98 Result (1->win; 0->lose):0, Score:12.0, timesteps:124
99 Result (1->win; 0->lose):0, Score:11.0, timesteps:172
100 Result (1->win; 0->lose):0, Score:49.0, timesteps:794
101 Result (1->win; 0->lose):1, Score:51.0, timesteps:432
102 Result (1->win; 0->lose):1, Score:50.0, timesteps:433
103 Result (1->win; 0->lose):1, Score:51.0, timesteps:572
104 Result (1->win; 0->lose):0, Score:48.0, timesteps:844
105 Result (1->win; 0->lose):0, Score:8.0, timesteps:100
106 Result (1->win; 0->lose):0, Score:22.0, timesteps:193
107 Result (1->win; 0->lose):0, Score:5.0, timesteps:100
108 Result (1->win; 0->lose):1, Score:52.0, timesteps:594
109 Result (1->win; 0->lose):0, Score:17.0, timesteps:698
110 Result (1->win; 0->lose):1, Score:47.0, timesteps:585
111 Result (1->win; 0->lose):1, Score:54.0, timesteps:627
112 Result (1->win; 0->lose):0, Score:46.0, timesteps:684
113 Result (1->win; 0->lose):0, Score:55.0, timesteps:953
114 Result (1->win; 0->lose):1, Score:57.0, timesteps:652
115 Result (1->win; 0->lose):0, Score:18.0, timesteps:223
116 Result (1->win; 0->lose):1, Score:50.0, timesteps:642
117 Result (1->win; 0->lose):0, Score:40.0, timesteps:753
